277.49,48.499,19.27,11.151,8.3003,7.2372,6.8739,6.5522,6.489,6.4068,6.4444,6.4009,6.3872,6.3583,6.4053,6.4124
188.65,47.191,27.137,18.575,15.364,14.004,13.13,12.691,12.484,12.461,12.506,12.435,12.535,12.618,12.619,12.606
255.83,74.315,42.87,29.216,24.11,21.263,19.625,18.829,18.241,17.922,18.133,17.905,17.829,17.656,17.826,17.786
332.14,64.511,31.529,16.688,11.174,8.9757,7.7821,7.2171,6.8634,6.7302,6.7204,6.6566,6.632,6.6812,6.6907,6.6797
284.11,50.304,25.634,17.733,14.032,12.048,10.917,10.083,9.6068,9.2922,9.3898,9.1786,9.0847,9.0639,9.1019,9.1042
215.73,48.565,29.75,22.175,18.621,16.723,15.884,15.344,15.165,14.785,15.308,15.114,15.137,14.893,15.231,15.081
249.19,57.388,32.571,22.826,17.86,14.547,13.21,11.779,11.113,10.644,10.572,10.416,10.288,10.178,10.134,10.14
249.56,51.054,20.329,10.624,7.3004,6.1845,5.7361,5.4966,5.4736,5.4163,5.4497,5.419,5.4587,5.4749,5.5063,5.5144
188.68,54.416,32.587,22.172,17.357,14.224,12.281,11.177,10.328,9.8468,9.8104,9.7832,9.6814,9.6806,9.4766,9.5444
214.96,67.697,39.5,24.551,18.157,14.274,12.175,10.884,9.8239,9.55,9.3032,9.0097,8.9078,8.7318,8.7855,8.7722
292.66,46.539,20.889,13.038,9.8266,8.5141,7.6411,7.1454,6.9066,6.7695,6.6994,6.614,6.5946,6.6211,6.6342,6.6831
252.37,73.059,41.803,27.985,21.816,18.645,16.395,15.112,14.473,13.883,13.693,13.342,13.29,13.097,12.882,12.809
219.32,52.341,29.687,21.738,19.143,17.404,16.738,16.269,16.167,16.041,16.31,16.224,16.384,16.291,16.223,16.294
240.96,36.833,12.947,7.5523,6.3234,5.9684,5.8834,5.8131,5.8124,5.7789,5.8525,5.8249,5.823,5.8529,5.8805,5.8602
289.79,62.923,33.889,22.893,18.213,15.579,14.235,13.557,13.013,12.717,12.689,12.463,12.358,12.208,12.113,12.234
302.95,44.543,22.377,9.8912,6.9742,5.9422,5.7054,5.5953,5.5618,5.5393,5.5882,5.6052,5.5938,5.6251,5.6211,5.599
238.46,41.439,19.841,13.003,10.048,8.9925,8.3157,7.965,7.6954,7.5209,7.5906,7.4708,7.4779,7.5018,7.5149,7.5221
237.56,54.686,31.206,22.863,18.833,16.178,14.997,14.144,13.301,12.71,12.71,12.421,12.546,12.551,12.55,12.52
261.22,72.939,47.807,35.795,29.447,25.845,23.534,22.274,21.915,21.723,21.728,21.556,21.653,21.546,21.414,21.697
226.66,42.417,19.775,11.912,9.0391,7.8844,7.3375,6.9515,6.9027,6.7718,6.8684,6.7663,6.8145,6.8266,6.8852,6.8144
277.73,49.504,21.838,15.078,13.329,12.697,12.643,12.469,12.519,12.47,12.562,12.483,12.434,12.497,12.512,12.531
188.94,48.044,28.929,21.079,18.62,17.203,17.043,17.011,16.769,16.818,17.031,16.92,17.14,17.118,17.132,17.12
256.05,75.041,43.959,30.944,25.939,23.376,22.073,21.461,21.317,21.14,21.458,21.229,21.256,21.117,21.343,21.345
332.41,65.166,33.115,19.512,15.096,13.805,13.08,12.822,12.755,12.65,12.812,12.706,12.754,12.81,12.819,12.837
284.33,51.287,27.441,20.162,17.394,15.954,15.383,15.102,14.93,14.643,14.889,14.643,14.656,14.629,14.735,14.657
216.04,49.565,31.428,24.089,21.1,19.672,19.161,18.724,18.646,18.259,18.581,18.519,18.654,18.572,18.611,18.732
249.48,58.129,34.161,24.941,20.696,18.452,16.872,16.027,15.505,15.292,15.533,15.419,15.418,15.32,15.353,15.481
249.72,51.942,22.646,14.463,12.309,11.769,11.554,11.477,11.484,11.471,11.596,11.459,11.538,11.581,11.629,11.63
