1.000000e-02, 20.234286, 0.507087 
5.000000e-02, 26.620645, 0.761094 
1.000000e-01, 30.446767, 0.862206 
2.500000e-01, 36.588704, 0.951044 
3.000000e-01, 37.929508, 0.961630 
4.000000e-01, 40.545316, 0.976414 
5.000000e-01, 42.147443, 0.982571 
