20.994,28.557,33.72,36.319,37.407,37.936,38.206,38.32,38.37,38.401,38.415,38.425,38.428,38.43,38.43,38.431,38.432,38.432,38.432,38.434,38.432
20.718,25.144,28.88,30.927,32.175,32.872,33.251,33.466,33.586,33.657,33.703,33.729,33.744,33.754,33.763,33.767,33.769,33.766,33.765,33.76,33.759
16.933,21.585,25.125,26.969,27.921,28.532,28.87,29.073,29.178,29.236,29.259,29.274,29.282,29.289,29.292,29.293,29.294,29.294,29.294,29.295,29.296
18.454,25.574,31.037,34.399,36.167,37.14,37.67,37.971,38.133,38.218,38.268,38.298,38.315,38.324,38.33,38.332,38.333,38.334,38.335,38.335,38.335
20.146,25.491,29.191,31.531,33.029,34.012,34.532,34.889,35.127,35.284,35.383,35.447,35.485,35.513,35.533,35.546,35.553,35.556,35.559,35.56,35.562
20.275,24.416,27.189,28.663,29.516,30.001,30.288,30.459,30.559,30.615,30.645,30.668,30.68,30.688,30.691,30.695,30.698,30.7,30.701,30.703,30.704
19.564,24.9,28.76,31.141,32.535,33.458,34.022,34.059,34.064,34.072,34.076,34.073,34.074,34.076,34.075,34.076,34.079,34.08,34.078,34.08,34.079
20.514,27.672,34.163,37.324,38.892,39.618,39.953,40.102,40.155,40.179,40.188,40.192,40.194,40.195,40.196,40.197,40.197,40.197,40.196,40.196,40.194
19.41,23.664,27.896,30.563,32.345,33.487,34.228,34.39,34.486,34.591,34.636,34.66,34.671,34.678,34.69,34.702,34.704,34.703,34.707,34.71,34.712
17.582,21.896,26.516,29.703,31.979,33.563,34.62,34.953,35.163,35.323,35.421,35.5,35.546,35.568,35.591,35.603,35.617,35.622,35.629,35.627,35.63
21.027,27.391,31.885,34.629,36.082,36.955,37.445,37.702,37.846,37.931,37.973,38.004,38.02,38.031,38.04,38.045,38.047,38.048,38.048,38.048,38.048
16.848,21.706,25.485,27.835,29.44,30.494,31.21,31.721,32.079,32.318,32.476,32.59,32.669,32.726,32.761,32.784,32.802,32.814,32.822,32.829,32.833
19.764,24.413,27.29,28.781,29.616,30.079,30.34,30.47,30.534,30.566,30.593,30.605,30.615,30.615,30.617,30.622,30.62,30.622,30.622,30.613,30.611
24.352,32.478,37.223,38.635,39.089,39.256,39.314,39.353,39.367,39.374,39.372,39.377,39.371,39.374,39.371,39.374,39.373,39.37,39.373,39.375,39.37
18.052,23.114,26.739,28.867,30.239,31.099,31.666,32.02,32.261,32.422,32.53,32.595,32.641,32.677,32.697,32.713,32.723,32.73,32.735,32.738,32.74
23.497,31.579,36.721,38.526,39.175,39.421,39.513,39.552,39.562,39.564,39.565,39.566,39.567,39.567,39.567,39.567,39.567,39.567,39.567,39.564,39.566
22.209,28.08,32.33,34.638,35.659,36.211,36.521,36.701,36.786,36.843,36.872,36.889,36.899,36.908,36.914,36.917,36.918,36.916,36.919,36.923,36.928
19.574,23.787,26.819,28.702,29.849,30.591,31.101,31.425,31.644,31.789,31.883,31.95,31.992,32.02,32.037,32.049,32.059,32.064,32.068,32.072,32.073
16.942,20.498,23.277,24.885,25.917,26.584,26.99,27.275,27.56,27.777,27.923,28.01,28.069,28.112,28.142,28.161,28.172,28.18,28.183,28.183,28.186
23.036,29.385,33.603,35.759,36.679,37.134,37.363,37.472,37.522,37.551,37.56,37.566,37.566,37.567,37.569,37.572,37.571,37.573,37.575,37.578,37.575
20.84,27.67,31.191,32.364,32.736,32.835,32.869,32.882,32.886,32.888,32.888,32.888,32.888,32.888,32.888,32.889,32.888,32.888,32.889,32.889,32.888
20.56,24.712,27.881,29.263,29.995,30.297,30.421,30.47,30.479,30.478,30.487,30.49,30.493,30.497,30.499,30.502,30.498,30.493,30.492,30.488,30.488
16.865,21.383,24.61,26.226,26.979,27.348,27.496,27.559,27.582,27.592,27.6,27.602,27.604,27.604,27.606,27.606,27.605,27.606,27.605,27.602,27.602
18.37,25.113,29.521,31.476,32.231,32.478,32.564,32.595,32.605,32.61,32.609,32.61,32.608,32.608,32.608,32.608,32.61,32.611,32.611,32.611,32.611
20,25.015,28.107,29.662,30.447,30.839,31.021,31.105,31.148,31.17,31.174,31.178,31.179,31.179,31.179,31.179,31.18,31.18,31.18,31.182,31.182
20.129,24.047,26.486,27.682,28.261,28.557,28.719,28.81,28.854,28.875,28.878,28.882,28.882,28.884,28.886,28.886,28.884,28.885,28.887,28.891,28.89
19.451,24.489,27.767,29.49,30.312,30.638,30.75,30.997,31.107,31.17,31.202,31.213,31.218,31.221,31.22,31.219,31.219,31.218,31.219,31.219,31.219
20.363,26.912,31.423,32.89,33.266,33.35,33.367,33.371,33.372,33.373,33.372,33.373,33.371,33.371,33.37,33.37,33.371,33.371,33.372,33.372,33.372
19.391,23.465,27.233,29.17,30.246,30.785,31.04,31.207,31.295,31.34,31.359,31.37,31.376,31.378,31.38,31.381,31.382,31.384,31.386,31.389,31.387
17.499,21.691,25.905,28.495,29.955,30.715,31.063,31.319,31.448,31.51,31.539,31.551,31.557,31.559,31.561,31.561,31.561,31.56,31.56,31.56,31.559
20.852,26.691,30.066,31.512,32.054,32.236,32.299,32.321,32.328,32.329,32.325,32.328,32.326,32.325,32.325,32.326,32.325,32.325,32.327,32.33,32.329
16.802,21.516,24.998,26.987,28.142,28.837,29.228,29.443,29.573,29.639,29.677,29.692,29.702,29.709,29.712,29.714,29.715,29.715,29.716,29.716,29.717
19.64,24.051,26.562,27.777,28.364,28.606,28.756,28.852,28.894,28.919,28.927,28.931,28.927,28.927,28.927,28.927,28.928,28.927,28.928,28.931,28.932
23.997,30.526,32.857,33.292,33.355,33.364,33.364,33.365,33.364,33.364,33.363,33.364,33.363,33.364,33.363,33.363,33.363,33.362,33.363,33.363,33.364
17.966,22.847,26.114,27.831,28.768,29.288,29.56,29.712,29.79,29.831,29.852,29.863,29.869,29.871,29.873,29.874,29.875,29.875,29.875,29.874,29.874
23.192,29.962,32.673,33.233,33.336,33.355,33.356,33.357,33.358,33.358,33.358,33.358,33.358,33.358,33.358,33.358,33.358,33.358,33.358,33.358,33.358
21.987,27.284,30.367,31.537,32.026,32.188,32.258,32.284,32.29,32.295,32.286,32.287,32.281,32.282,32.288,32.291,32.29,32.289,32.287,32.29,32.292
19.467,23.489,26.173,27.66,28.414,28.853,29.085,29.216,29.294,29.329,29.347,29.358,29.364,29.369,29.37,29.372,29.374,29.374,29.375,29.376,29.376
16.877,20.354,22.976,24.438,25.324,25.86,26.171,26.369,26.491,26.572,26.622,26.654,26.679,26.693,26.702,26.708,26.712,26.714,26.714,26.714,26.714
22.772,28.325,31.142,32.066,32.353,32.443,32.467,32.482,32.483,32.485,32.479,32.481,32.478,32.48,32.479,32.481,32.479,32.481,32.484,32.486,32.483
20.572,26.408,28.665,29.206,29.317,29.333,29.339,29.343,29.343,29.344,29.343,29.343,29.344,29.343,29.343,29.344,29.344,29.343,29.344,29.345,29.343
20.286,24.006,26.466,27.364,27.714,27.814,27.849,27.859,27.859,27.857,27.857,27.857,27.858,27.858,27.858,27.858,27.858,27.857,27.857,27.857,27.857
16.746,21.036,23.902,25.197,25.665,25.89,25.959,25.983,25.993,25.997,25.995,25.997,25.997,25.997,25.996,25.997,25.997,25.996,25.997,26,25.999
18.218,24.375,27.601,28.66,28.924,29.009,29.034,29.042,29.042,29.044,29.042,29.042,29.041,29.039,29.038,29.038,29.04,29.041,29.042,29.043,29.041
19.748,24.23,26.607,27.564,27.913,28.053,28.099,28.113,28.119,28.122,28.12,28.12,28.12,28.119,28.118,28.119,28.119,28.12,28.12,28.121,28.121
19.873,23.385,25.408,26.27,26.614,26.749,26.812,26.842,26.852,26.857,26.852,26.85,26.848,26.85,26.85,26.849,26.848,26.849,26.852,26.854,26.853
19.249,23.821,26.271,27.425,27.852,28.011,28.059,28.073,28.077,28.079,28.081,28.081,28.081,28.081,28.081,28.081,28.081,28.081,28.081,28.081,28.081
20.095,25.784,28.73,29.364,29.464,29.484,29.487,29.489,29.489,29.491,29.488,29.491,29.488,29.488,29.488,29.487,29.487,29.488,29.489,29.489,29.489
19.308,23.065,26.172,27.454,27.962,28.165,28.241,28.264,28.274,28.28,28.284,28.284,28.285,28.285,28.285,28.285,28.285,28.285,28.284,28.283,28.285
17.351,21.326,24.96,26.797,27.609,27.964,28.092,28.136,28.148,28.16,28.163,28.163,28.163,28.164,28.164,28.164,28.163,28.165,28.165,28.165,28.165
20.548,25.623,27.922,28.641,28.847,28.894,28.906,28.909,28.907,28.908,28.906,28.907,28.907,28.907,28.907,28.907,28.906,28.907,28.907,28.908,28.908
16.713,21.184,24.239,25.716,26.495,26.873,27.046,27.121,27.162,27.178,27.186,27.188,27.186,27.186,27.188,27.189,27.189,27.19,27.19,27.191,27.191
19.429,23.472,25.516,26.367,26.712,26.849,26.916,26.954,26.97,26.977,26.973,26.975,26.97,26.971,26.971,26.971,26.972,26.971,26.971,26.974,26.976
23.405,28.295,29.483,29.632,29.645,29.646,29.644,29.646,29.645,29.645,29.645,29.645,29.645,29.645,29.644,29.644,29.644,29.644,29.644,29.644,29.645
17.81,22.385,25.134,26.373,26.947,27.211,27.325,27.375,27.4,27.407,27.409,27.409,27.41,27.412,27.412,27.412,27.412,27.412,27.412,27.413,27.412
22.682,27.955,29.365,29.571,29.598,29.6,29.6,29.602,29.602,29.602,29.601,29.601,29.601,29.601,29.601,29.601,29.6,29.6,29.601,29.601,29.601
21.602,26.107,28.135,28.648,28.818,28.86,28.879,28.885,28.886,28.887,28.881,28.883,28.879,28.882,28.883,28.885,28.883,28.882,28.882,28.883,28.885
19.274,22.98,25.175,26.193,26.646,26.849,26.93,26.973,26.994,27.001,27,27,26.996,26.997,26.995,26.995,26.999,26.998,26.997,27,27
16.758,20.096,22.309,23.624,24.302,24.599,24.848,24.997,25.092,25.145,25.174,25.189,25.2,25.205,25.208,25.209,25.211,25.212,25.215,25.217,25.216
22.319,26.855,28.546,28.952,29.04,29.058,29.062,29.064,29.063,29.064,29.061,29.062,29.06,29.061,29.061,29.062,29.061,29.061,29.064,29.064,29.062
