21.41,27.683,31.869,33.83,34.765,35.037,35.211,35.295,35.337,35.366,35.383,35.396,35.398,35.401,35.397,35.398,35.402,35.407,35.41,35.413,35.411
25.172,31.552,35.278,36.666,37.308,37.558,37.685,37.754,37.807,37.83,37.826,37.822,37.835,37.844,37.83,37.844,37.848,37.84,37.839,37.846,37.83
19.977,27.399,32.936,35.977,37.207,37.824,38.137,38.28,38.345,38.374,38.39,38.399,38.402,38.404,38.407,38.41,38.412,38.408,38.409,38.41,38.411
22.368,26.671,28.886,29.865,30.346,30.554,30.739,30.835,30.886,30.911,30.919,30.925,30.926,30.93,30.93,30.927,30.93,30.933,30.935,30.939,30.937
18.77,24.599,28.385,30.752,32.306,33.313,33.943,34.328,34.371,34.414,34.449,34.476,34.501,34.512,34.515,34.515,34.51,34.506,34.51,34.516,34.524
22.295,31.476,37.801,39.886,40.683,40.909,40.998,41.029,41.035,41.03,41.03,41.031,41.031,41.033,41.033,41.029,41.028,41.027,41.033,41.037,41.033
19.506,24.742,27.868,29.482,30.419,30.935,31.255,31.454,31.582,31.658,31.7,31.724,31.736,31.742,31.746,31.75,31.754,31.757,31.76,31.763,31.764
20.17,28.418,34.455,37.239,38.569,39.168,39.447,39.558,39.607,39.622,39.628,39.63,39.631,39.631,39.631,39.631,39.63,39.63,39.63,39.628,39.629
18.653,23.305,27.8,30.564,32.403,33.643,34.418,34.883,34.916,34.924,34.929,34.937,34.946,34.951,34.952,34.959,34.963,34.964,34.965,34.965,34.967
22.233,29.008,33.265,35.552,36.657,37.268,37.583,37.757,37.853,37.897,37.913,37.925,37.931,37.938,37.938,37.94,37.94,37.94,37.941,37.941,37.941
20.747,26.447,30.439,32.796,34.147,34.744,35.095,35.327,35.486,35.575,35.622,35.654,35.672,35.678,35.681,35.683,35.687,35.688,35.69,35.692,35.695
18.672,24.145,27.681,29.705,30.86,31.516,31.902,32.139,32.289,32.377,32.431,32.461,32.484,32.497,32.503,32.507,32.509,32.511,32.513,32.514,32.515
18.618,24.805,29.377,32.234,34.065,34.976,35.54,35.875,36.09,36.226,36.304,36.357,36.389,36.412,36.423,36.429,36.434,36.437,36.441,36.446,36.449
18.15,23.172,27.037,29.331,30.864,31.898,32.56,32.989,33.256,33.431,33.547,33.616,33.654,33.679,33.695,33.707,33.713,33.717,33.719,33.719,33.719
16.435,23.202,27.642,30.389,32.236,33.471,34.251,34.726,34.757,34.792,34.8,34.811,34.822,34.829,34.828,34.828,34.829,34.833,34.835,34.834,34.833
20.889,26.568,30.855,33.381,34.85,35.546,35.988,36.266,36.423,36.514,36.555,36.585,36.603,36.616,36.619,36.622,36.624,36.626,36.626,36.628,36.629
19.549,25.731,30.482,33.336,35.046,35.821,36.298,36.561,36.717,36.815,36.875,36.909,36.929,36.946,36.954,36.958,36.963,36.968,36.971,36.971,36.973
20.658,25.589,28.89,30.693,31.715,32.304,32.653,32.863,32.997,33.077,33.12,33.14,33.158,33.166,33.172,33.174,33.176,33.176,33.177,33.175,33.176
18.733,24.414,27.672,29.524,30.676,31.39,31.839,32.133,32.323,32.442,32.518,32.572,32.612,32.64,32.658,32.671,32.678,32.684,32.688,32.69,32.692
18.622,23.776,27.272,29.196,30.397,31.083,31.503,31.766,31.932,32.039,32.104,32.141,32.166,32.182,32.19,32.195,32.201,32.204,32.206,32.208,32.209
21.219,26.931,30.083,31.177,31.626,31.791,31.851,31.875,31.883,31.887,31.881,31.882,31.872,31.876,31.877,31.868,31.87,31.885,31.885,31.893,31.886
24.759,29.917,32.031,32.576,32.743,32.778,32.785,32.786,32.787,32.786,32.785,32.785,32.784,32.785,32.785,32.785,32.786,32.785,32.786,32.786,32.785
