5.000000e-02, 27.635564, 0.788743 
1.000000e-01, 31.302410, 0.876350 
2.000000e-01, 35.708260, 0.937830 
3.000000e-01, 38.797483, 0.963128 
4.000000e-01, 41.157231, 0.976120 
5.000000e-01, 43.212406, 0.984001 
