MWDNN, 0.300000,Bernoulli, 00559.bmp, 38.873197, 0.977129 
MWDNN, 0.300000,Bernoulli, 00560.bmp, 33.728503, 0.922582 
MWDNN, 0.300000,Bernoulli, 00733.bmp, 40.344530, 0.986981 
MWDNN, 0.300000,Bernoulli, 01279.bmp, 35.921829, 0.972800 
MWDNN, 0.300000,Bernoulli, 01790.bmp, 38.997034, 0.984662 
MWDNN, 0.300000,Bernoulli, 03133.bmp, 40.642059, 0.981842 
MWDNN, 0.300000,Bernoulli, 03349.bmp, 41.404319, 0.987156 
MWDNN, 0.300000,Bernoulli, 03407.bmp, 34.954884, 0.947015 
MWDNN, 0.300000,Bernoulli, 03784.bmp, 34.008807, 0.950130 
MWDNN, 0.300000,Bernoulli, 04702.bmp, 33.607748, 0.956787 
MWDNN, 0.400000,Bernoulli, 00170.bmp, 39.446292, 0.964567 
MWDNN, 0.400000,Bernoulli, 00228.bmp, 42.724488, 0.971856 
MWDNN, 0.400000,Bernoulli, 00232.bmp, 44.755008, 0.990100 
MWDNN, 0.400000,Bernoulli, 00242.bmp, 33.414864, 0.892952 
MWDNN, 0.400000,Bernoulli, 00244.bmp, 41.400461, 0.989139 
MWDNN, 0.400000,Bernoulli, 00246.bmp, 52.546714, 0.997429 
MWDNN, 0.400000,Bernoulli, 00249.bmp, 35.117021, 0.948776 
MWDNN, 0.400000,Bernoulli, 00258.bmp, 47.749087, 0.994337 
MWDNN, 0.400000,Bernoulli, 00415.bmp, 41.288547, 0.989099 
MWDNN, 0.400000,Bernoulli, 00471.bmp, 45.081137, 0.990377 
MWDNN, 0.400000,Bernoulli, 00559.bmp, 41.712070, 0.986083 
MWDNN, 0.400000,Bernoulli, 00560.bmp, 35.892651, 0.949949 
MWDNN, 0.400000,Bernoulli, 00733.bmp, 43.647502, 0.992379 
MWDNN, 0.400000,Bernoulli, 01279.bmp, 38.636335, 0.983000 
MWDNN, 0.400000,Bernoulli, 01790.bmp, 41.608802, 0.988518 
MWDNN, 0.400000,Bernoulli, 03133.bmp, 42.873365, 0.987042 
