17,17,17,17,15,17,16,16,16,16,16
17,17,17,17,15,17,16,16,16,16,16
17,17,17,16,16,16,16,15,15,16,13
17,17,17,17,16,17,17,17,17,16,16
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,15,17,16,16,16,16,16
17,17,17,16,16,16,16,15,15,16,13
17,17,17,17,16,17,17,17,17,16,16
17,17,17,17,17,17,17,17,17,17,17
17,17,16,15,16,16,15,15,15,13,13
17,17,17,17,17,17,17,16,17,16,17
17,17,17,17,17,17,15,16,15,17,17
17,17,16,15,16,15,15,15,15,9,14
17,17,17,17,17,17,17,16,17,15,16
17,17,17,16,17,17,17,16,16,17,17
17,17,16,16,17,16,16,15,16,16,15
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,16,17,17,16,15,15
17,17,17,16,15,15,14,15,15,15,16
17,17,17,17,16,16,16,16,16,15,16
17,17,17,17,17,17,17,17,17,17,17
17,17,17,16,16,16,17,17,16,15,15
17,17,16,17,17,17,17,17,17,17,17
17,17,16,15,15,15,16,14,15,15,15
17,16,17,17,17,17,16,17,16,15,15
17,17,17,17,15,16,16,16,17,17,17
17,17,16,15,15,13,14,13,14,15,14
17,17,16,16,16,16,16,17,17,17,17
17,17,17,17,17,17,17,17,1,1,1
17,17,17,17,17,17,17,17,17,17,17
17,17,16,17,16,16,16,15,15,13,15
17,17,16,15,15,15,15,15,8,13,15
17,17,16,15,16,16,15,15,15,10,15
17,17,17,17,16,17,17,16,17,17,17
17,17,17,17,17,17,16,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,16,16,15,16,16,17,16
17,17,16,17,17,15,15,15,15,15,16
17,17,16,16,17,15,16,15,15,15,15
17,17,17,17,17,17,16,16,17,15,15
17,17,17,17,17,17,17,17,17,17,1
17,17,17,16,16,15,15,15,15,16,15
17,17,17,15,17,16,17,17,17,17,17
17,17,16,15,15,16,15,13,15,15,11
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,16,16,16,16,15
17,16,16,15,15,16,15,16,15,15,15
17,17,17,17,17,17,17,17,17,16,16
17,17,16,16,16,16,10,15,17,15,15
17,17,17,16,15,15,15,15,15,16,16
17,17,17,17,17,17,17,17,17,17,1
17,17,16,16,15,15,15,15,15,14,15
17,17,16,15,15,15,15,14,10,13,15
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,16,15,16,15
17,17,17,17,17,17,17,17,17,17,1
17,17,17,17,16,16,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,16,16,17,15
17,17,17,17,17,17,17,17,17,1,1
17,17,17,17,17,17,16,16,16,15,16
17,16,16,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,1,1,1
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,1
17,17,16,15,15,15,15,15,15,14,15
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,16
17,17,17,17,17,17,17,17,17,1,1
17,17,17,17,17,17,17,17,17,17,17
17,17,17,16,15,16,16,15,15,16,14
17,17,17,17,17,16,16,17,17,16,17
17,17,16,14,15,15,14,15,15,16,16
17,16,16,15,15,15,15,13,15,15,9
17,16,15,14,12,8,6,6,6,5,5
17,17,17,17,15,17,14,16,16,17,17
17,16,16,16,16,16,16,15,16,16,15
17,17,16,16,15,16,15,12,15,16,17
17,17,15,13,15,13,11,10,9,11,10
17,17,15,16,15,15,16,16,17,17,17
17,17,17,17,17,17,17,17,17,17,1
17,17,16,17,17,16,16,15,15,14,13
17,17,16,16,16,10,15,15,17,15,16
17,17,17,17,17,17,17,15,16,15,15
17,17,16,16,15,15,16,16,15,15,15
17,17,16,17,17,17,17,17,16,15,15
17,17,16,17,17,16,16,16,16,16,16
17,17,17,16,16,17,15,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,16,16,16,16,16,16,16,15,17
17,17,16,16,17,16,16,16,15,15,15
17,17,16,15,15,15,15,15,13,15,14
17,17,17,17,17,17,17,17,17,1,1
17,17,17,16,17,17,17,17,17,17,17
17,17,17,17,16,17,17,16,15,16,16
17,17,17,17,17,15,16,16,15,14,15
17,17,16,15,15,15,15,15,13,15,14
17,17,17,17,16,17,17,16,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,16,16,15,16,15,15,15,13
17,16,16,16,17,15,16,15,15,15,16
17,17,17,17,16,17,16,16,16,15,17
17,17,17,17,17,17,16,17,17,15,16
17,17,17,17,17,17,17,17,17,17,16
17,17,16,17,17,16,16,15,15,15,15
17,17,17,17,17,17,17,17,17,17,16
17,17,16,16,15,15,15,15,12,13,13
17,17,17,17,17,17,17,17,17,16,15
17,17,17,15,16,17,17,17,17,14,16
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,1
17,17,17,16,17,17,17,17,17,17,17
17,17,17,16,17,16,17,17,16,17,17
17,17,17,15,16,16,17,17,16,16,16
17,17,17,16,17,17,16,16,15,15,15
17,17,16,16,16,15,16,17,16,17,16
17,17,17,17,16,15,16,17,15,16,15
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,16,17,17,17,16,16,9
17,17,17,16,17,14,16,15,17,15,15
17,17,17,17,17,16,17,17,17,17,17
17,17,17,17,17,17,17,17,17,1,1
17,17,16,16,15,16,16,16,9,15,16
17,17,17,17,16,17,16,15,15,15,15
17,17,17,17,17,17,17,17,17,17,1
17,17,16,17,17,17,16,15,16,15,14
17,17,17,17,17,17,17,17,17,16,15
17,17,17,17,17,17,17,16,16,17,17
17,17,17,17,17,17,15,17,16,17,17
17,17,17,17,17,17,17,17,1,1,1
17,17,16,17,17,17,17,17,17,17,17
17,17,16,15,15,15,15,15,15,8,11
17,17,17,16,17,17,16,16,16,16,15
17,17,16,16,15,16,13,15,15,16,16
17,17,17,17,17,17,17,17,17,17,17
17,17,16,15,16,16,15,15,11,13,14
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,1,1
17,17,17,16,17,17,16,17,17,17,17
17,17,16,15,16,16,17,16,16,16,17
17,17,17,17,17,17,17,17,17,17,17
