1.5141,0.2134,0.50111,0.13403,0.34546,0.092568,0.24073,0.073462,0.19,0.064533,0.16732,0.059136,0.1547,0.056282,0.14485,0.054326,0.14192,0.053174,0.13721,0.052484,0.13493,0.052,0.13523,0.051709,0.13477,0.051491,0.13518,0.051352,0.13413,0.051251,0.1352,0.051212,0.13433,0.051205,0.13365,0.051196,0.13391,0.051174,0.13556,0.051159,0.13469,0.051146,13.092
1.2479,0.12632,0.33536,0.087025,0.22867,0.061613,0.15884,0.050582,0.12943,0.045102,0.11729,0.04215,0.10855,0.040583,0.10386,0.039714,0.10259,0.039177,0.099967,0.038859,0.10086,0.038677,0.099329,0.038561,0.098233,0.038487,0.099174,0.038434,0.098212,0.03841,0.099539,0.038386,0.099933,0.038385,0.099305,0.038389,0.10022,0.03839,0.099872,0.038391,0.10059,0.03839,9.8275
1.335,0.096612,0.25409,0.065577,0.16817,0.050266,0.13037,0.044284,0.11493,0.041491,0.10839,0.040184,0.10385,0.039555,0.10183,0.039225,0.10012,0.039104,0.10069,0.039039,0.099596,0.039023,0.10021,0.039013,0.099253,0.039016,0.10177,0.038993,0.099927,0.038996,0.10012,0.038995,0.10042,0.038993,0.1014,0.038984,0.099081,0.038999,0.099152,0.039006,0.09805,0.039022,9.9756
1.8156,0.14172,0.3471,0.086086,0.22149,0.065745,0.17022,0.057065,0.14457,0.052666,0.13326,0.050465,0.12853,0.049291,0.12492,0.048718,0.12436,0.048329,0.12297,0.048121,0.12111,0.048006,0.12195,0.047941,0.12351,0.047886,0.124,0.047871,0.12456,0.047863,0.12267,0.04786,0.12117,0.04787,0.11956,0.047876,0.12125,0.047876,0.1212,0.047872,0.12019,0.047873,12.251
1.2482,0.093263,0.24074,0.056512,0.14514,0.03996,0.10236,0.034333,0.088289,0.032017,0.082161,0.030988,0.080437,0.030521,0.078636,0.030336,0.076322,0.03025,0.075333,0.030217,0.075531,0.030205,0.077975,0.030183,0.077101,0.030172,0.076317,0.030175,0.076479,0.030174,0.076329,0.030175,0.076806,0.030173,0.075813,0.030179,0.077183,0.030176,0.077872,0.030169,0.077693,0.030168,7.7228
1.4118,0.072719,0.1873,0.031611,0.080796,0.018927,0.048314,0.014859,0.037506,0.013067,0.034263,0.012348,0.032024,0.011975,0.030388,0.011781,0.029642,0.011682,0.030163,0.011647,0.029858,0.011629,0.029996,0.011623,0.030036,0.011621,0.029868,0.011617,0.030009,0.011616,0.030553,0.01162,0.030433,0.01162,0.030251,0.011618,0.02972,0.011614,0.029573,0.011611,0.029872,0.011612,2.9726
1.3077,0.10496,0.26462,0.06337,0.1632,0.048256,0.12628,0.042939,0.11291,0.040729,0.10578,0.039471,0.1014,0.038848,0.1013,0.038565,0.10156,0.038446,0.10251,0.038384,0.10142,0.038344,0.10205,0.03833,0.10088,0.038305,0.098516,0.038272,0.099093,0.038264,0.099673,0.038267,0.09975,0.038264,0.10065,0.03827,0.10026,0.038268,0.099378,0.038259,0.10012,0.038263,9.7944
1.4232,0.11518,0.31558,0.073821,0.19337,0.049591,0.12964,0.039552,0.10151,0.034448,0.087651,0.031537,0.081458,0.029758,0.076926,0.028679,0.074401,0.027988,0.072528,0.027565,0.07195,0.027309,0.070947,0.027124,0.069862,0.027031,0.069218,0.026979,0.069811,0.026942,0.068468,0.02693,0.06863,0.026914,0.069588,0.026899,0.070196,0.026886,0.070608,0.026883,0.069673,0.026883,6.877
1.0249,0.080325,0.20051,0.048956,0.12756,0.035642,0.09432,0.030421,0.080335,0.027827,0.072126,0.026634,0.069368,0.025966,0.066584,0.02555,0.066789,0.02533,0.066123,0.025206,0.06548,0.025121,0.064345,0.025073,0.064404,0.025035,0.064449,0.02501,0.064876,0.024992,0.065103,0.02498,0.065669,0.024973,0.064201,0.024971,0.064234,0.024968,0.064933,0.024968,0.064216,0.024968,6.3893
1.2585,0.10001,0.24109,0.064782,0.17005,0.05257,0.13505,0.048429,0.12436,0.046625,0.12039,0.04592,0.11655,0.045606,0.11707,0.045454,0.1177,0.045383,0.11744,0.045342,0.1191,0.045307,0.11632,0.045306,0.11635,0.045301,0.11802,0.045288,0.11953,0.04528,0.11806,0.045281,0.11796,0.045282,0.11799,0.045283,0.11792,0.045284,0.11864,0.045282,0.11839,0.045282,11.583
1.3678,0.10964,0.27876,0.066282,0.17189,0.047791,0.12418,0.039833,0.10154,0.035705,0.092261,0.033507,0.086088,0.032238,0.082836,0.031501,0.081683,0.031074,0.079716,0.030845,0.078856,0.030683,0.080205,0.030588,0.078661,0.03051,0.080135,0.030459,0.079251,0.030422,0.080287,0.030409,0.079925,0.030402,0.080767,0.030394,0.079272,0.030389,0.079292,0.030385,0.078632,0.030386,7.7786
0.84988,0.060668,0.15364,0.033471,0.085996,0.022286,0.05686,0.018261,0.047328,0.016274,0.042023,0.015296,0.039939,0.014745,0.038501,0.014443,0.037748,0.014266,0.037514,0.014194,0.037048,0.014327,0.036983,0.014376,0.037035,0.014404,0.036715,0.014427,0.035881,0.01444,0.034992,0.014438,0.035963,0.014431,0.036662,0.014432,0.037008,0.014434,0.036703,0.014436,0.036535,0.014437,3.6898
1.6363,0.11148,0.28561,0.063001,0.16274,0.044878,0.11682,0.036989,0.093842,0.033076,0.08485,0.030929,0.079217,0.029697,0.077068,0.028986,0.07539,0.028541,0.074599,0.028245,0.074264,0.027967,0.07261,0.027786,0.07167,0.027687,0.071293,0.027635,0.071189,0.027606,0.071766,0.027594,0.070864,0.027584,0.071795,0.027585,0.071293,0.02758,0.07202,0.027582,0.071945,0.027583,7.059
1.3279,0.076808,0.21592,0.046594,0.12253,0.032663,0.0844,0.028474,0.074446,0.026818,0.069011,0.026135,0.066315,0.025794,0.065786,0.025639,0.065086,0.025554,0.065891,0.025515,0.066502,0.025503,0.066056,0.02549,0.06558,0.025483,0.065513,0.025481,0.065698,0.02548,0.066417,0.025481,0.06768,0.025486,0.066925,0.025483,0.066478,0.02548,0.06629,0.02548,0.066039,0.02548,6.5228
1.3269,0.081294,0.19529,0.034744,0.090288,0.020265,0.052532,0.015028,0.038285,0.012606,0.032493,0.011602,0.029849,0.011044,0.028023,0.010702,0.02661,0.010463,0.026237,0.010309,0.025672,0.010213,0.02558,0.010161,0.025844,0.010128,0.025613,0.010107,0.025386,0.010095,0.025633,0.010088,0.025404,0.010085,0.024989,0.010082,0.02523,0.01008,0.024787,0.010079,0.025051,0.010077,2.5774
