5.9136,0.20625,2.5301,0.16889,3.6087,0.32991,2.2214,0.15198,0.66,0.17887,1.9551,0.13111,1.326,0.1198,1.2618,0.10543,1.341,0.098372,1.4677,0.098025,1.1589,0.097087,24.841
5.9136,0.20625,2.5301,0.16889,3.6087,0.32991,2.2214,0.15198,0.66,0.17887,1.9551,0.13111,1.326,0.1198,1.2618,0.10543,1.341,0.098372,1.4677,0.098025,1.1589,0.097087,24.841
6.1592,0.21666,2.5703,0.17009,1.9371,0.14834,1.6681,0.1213,1.2003,0.10799,1.354,0.10333,1.2974,0.095192,0.87418,0.092422,0.99042,0.088834,1.466,0.09345,0.43579,0.10031,25.579
5.7393,0.20183,2.4253,0.16201,2.5876,0.22015,3.358,0.22995,1.3551,0.32927,4.6123,0.25001,3.1913,0.19963,3.1294,0.24768,1.9427,0.15539,1.2079,0.12876,1.4206,0.16372,41.645
7.2078,0.21416,2.6393,0.15048,3.1884,0.27434,5.532,0.37449,3.9712,0.13376,3.4648,0.34298,3.2297,0.15299,3.0555,0.19847,5.6761,0.45304,8.4369,0.40647,3.1819,0.48764,123.94
5.9136,0.20625,2.5301,0.16889,3.6087,0.32991,2.2214,0.15198,0.66,0.17887,1.9551,0.13111,1.326,0.1198,1.2618,0.10543,1.341,0.098372,1.4677,0.098025,1.1589,0.097087,24.841
6.1592,0.21666,2.5703,0.17009,1.9371,0.14834,1.6681,0.1213,1.2003,0.10799,1.354,0.10333,1.2974,0.095192,0.87418,0.092422,0.99042,0.088834,1.466,0.09345,0.43579,0.10031,25.579
5.7393,0.20183,2.4253,0.16201,2.5876,0.22015,3.358,0.22995,1.3551,0.32927,4.6123,0.25001,3.1913,0.19963,3.1294,0.24768,1.9427,0.15539,1.2079,0.12876,1.4206,0.16372,41.645
7.2078,0.21416,2.6393,0.15048,3.1884,0.27434,5.532,0.37449,3.9712,0.13376,3.4648,0.34298,3.2297,0.15299,3.0555,0.19847,5.6761,0.45304,8.4369,0.40647,3.1819,0.48764,123.94
6.4681,0.20976,2.4562,0.13935,1.5787,0.095823,0.9905,0.090403,1.2633,0.13233,1.2403,0.08245,0.97689,0.065339,0.70272,0.058848,0.85235,0.055897,0.40837,0.053083,0.3748,0.054493,13.883
5.9061,0.21742,2.6492,0.17632,2.865,0.26086,4.8276,0.28806,3.7049,0.19477,2.331,0.18968,2.7224,0.18359,1.4999,0.11807,2.7873,0.15013,1.5114,0.10335,2.1696,0.14616,37.189
5.3134,0.22458,2.589,0.19034,2.5502,0.16308,4.7253,0.16663,3.4061,0.15139,4.2773,0.18051,1.0416,0.16333,1.7142,0.13878,0.99548,0.1779,1.845,0.15036,2.8446,0.15639,39.919
6.3078,0.2142,2.6122,0.16854,1.6729,0.10517,0.92591,0.12918,1.2077,0.09658,1.0916,0.081536,0.7668,0.076059,0.92616,0.075786,0.82054,0.072831,0.23458,0.075715,0.51566,0.073933,18.893
6.4888,0.29833,3.1144,0.27036,2.6736,0.31097,3.0096,0.24989,2.6027,0.24751,2.3232,0.24527,2.6023,0.24533,1.8387,0.24224,2.1039,0.24415,1.0715,0.24224,1.4732,0.2428,62.087
5.2682,0.2212,2.5711,0.19062,2.0173,0.13825,1.7289,0.13748,2.33,0.12965,2.9144,0.13884,2.1136,0.18108,1.6917,0.16774,1.5683,0.18401,3.9477,0.2187,3.9365,0.18736,47.704
5.6576,0.18909,2.3766,0.14446,1.7456,0.12972,1.8229,0.15273,1.915,0.10961,1.4288,0.099524,1.3107,0.092171,0.73056,0.10068,1.1368,0.092823,1.5605,0.091768,0.67301,0.097579,24.818
8.0759,0.27715,3.1895,0.20579,4.0885,0.2962,3.5441,0.21958,2.4154,0.249,4.5697,0.15447,3.5758,0.27856,4.0547,0.20818,3.4614,0.19344,1.9596,0.18682,2.0612,0.15515,39.526
5.4531,0.20116,2.447,0.15768,2.2113,0.17692,2.4067,0.1712,1.9746,0.12289,1.7441,0.15281,2.351,0.095994,1.9997,0.10739,1.2474,0.096524,0.96386,0.08458,0.92742,0.075955,19.412
5.878,0.19625,2.2837,0.13236,1.8893,0.15432,1.5729,0.078374,0.93137,0.061004,0.83353,0.052911,0.53815,0.056576,0.65064,0.060649,0.75536,0.069189,1.0019,0.091349,1.4469,0.1153,29.034
5.6861,0.21781,2.6625,0.17015,1.8636,0.14147,3.1371,0.14819,1.7345,0.14959,1.3708,0.10936,1.5508,0.10845,1.2266,0.14056,1.3718,0.10886,1.0127,0.12215,1.4904,0.10433,26.647
5.9906,0.21804,2.6402,0.1701,2.0663,0.15604,3.7276,0.1594,6.1663,0.32497,2.5,0.22835,2.495,0.17696,2.0969,0.16967,2.5464,0.16623,5.6488,0.33728,6.4484,0.29358,74.53
4.3139,0.15436,1.9122,0.12774,2.0954,0.18591,1.3161,0.13685,1.8215,0.10873,1.7247,0.14485,2.7826,0.17794,2.3605,0.13146,1.4274,0.086043,0.82988,0.074802,0.64188,0.075451,19.247
5.6413,0.19003,2.3274,0.14113,1.8616,0.17393,2.2535,0.11351,4.0086,0.3354,3.13,0.43746,8.822,0.37362,22.796,1.8278,497.56,26.858,1.2976e+06,15594,6.5769e+10,5.043e+09,1.2823e+12
5.813,0.20775,2.4822,0.15912,1.696,0.11185,0.93585,0.10296,1.047,0.099282,0.59698,0.098902,1.1744,0.098752,0.52008,0.10814,0.72305,0.1065,0.77505,0.10766,1.0163,0.10422,26.565
3.4457,0.12413,1.401,0.10031,2.1415,0.2015,3.3574,0.18235,2.7244,0.18071,1.846,0.083048,1.6909,0.188,2.9811,0.16023,1.5436,0.07286,0.82152,0.061523,0.94855,0.055452,14.131
7.2141,0.21902,2.5879,0.14289,1.9036,0.17087,2.3111,0.11312,1.0375,0.1226,1.3577,0.12252,1.6609,0.16956,1.4653,0.18494,2.6957,0.12853,2.236,0.22472,5.3868,0.35288,89.526
5.5835,0.17785,2.2397,0.12807,1.3128,0.075932,0.83792,0.061949,0.64002,0.058014,0.39118,0.063929,0.51019,0.057039,0.386,0.055649,0.51731,0.053523,0.73317,0.053783,0.47414,0.053715,13.737
5.8601,0.19038,2.3846,0.13357,1.7695,0.12682,1.3193,0.07005,1.7333,0.13675,1.6764,0.10145,1.8193,0.24156,2.5262,0.090468,2.0939,0.2333,5.3871,0.33701,2.3288,0.18385,46.785
4.2789,0.20161,2.475,0.20613,3.6349,0.29268,11.394,0.61494,234.44,13.835,59162,699.46,4.7361e+09,5.5533e+07,3.9315e+19,4.6098e+17,3.4138e+39,Inf,NaN,Inf,NaN,Inf,NaN
7.289,0.27662,3.1696,0.20424,3.161,0.30868,6.1414,0.42671,4.0734,0.44268,10.668,0.2918,82.055,2.4725,4772,247.04,5.2451e+07,2.6073e+06,6.9553e+15,4.0663e+14,1.0965e+32,6.4103e+30,1.6318e+33
5.2138,0.17702,2.1686,0.13726,1.7079,0.15945,1.9231,0.10211,1.2334,0.10881,1.3747,0.11815,1.2971,0.091623,0.90257,0.072842,0.83345,0.066004,0.45089,0.063896,0.85518,0.06669,17.052
8.4098,0.23529,2.7738,0.14298,1.375,0.098399,1.0124,0.0787,0.80819,0.063565,0.85473,0.057097,1.0287,0.055554,0.86439,0.054327,0.19831,0.054844,0.46208,0.05379,0.93206,0.061027,15.604
5.3536,0.19154,2.3755,0.15395,1.4984,0.084385,1.0076,0.075171,1.3854,0.079892,1.6977,0.077595,0.79722,0.062987,0.57111,0.060617,0.63414,0.055967,0.28659,0.063904,0.56678,0.065799,16.709
4.8698,0.18676,2.062,0.14967,1.9358,0.18112,1.9155,0.11793,1.7219,0.12447,2.6537,0.1039,2.6494,0.11833,1.6341,0.073126,5.1769,0.25522,9.1007,0.32702,5.2407,0.20716,52.688
5.2135,0.25022,2.6689,0.22591,3.5717,0.38309,3.8844,0.22405,2.1576,0.21499,2.2488,0.20339,1.7124,0.24937,3.2023,0.23094,8.3314,0.38629,40.164,0.60198,186.02,3.9065,992.44
6.4224,0.25707,2.9478,0.2193,2.3832,0.21282,2.3581,0.20808,4.2138,0.3106,3.8124,0.27223,6.4932,0.70889,17.312,1.5724,611.65,10.67,2.0044e+06,43693,5.0183e+12,1.0939e+11,2.7857e+13
5.9788,0.21711,2.7247,0.18592,2.3439,0.22314,3.1,0.13285,2.0195,0.12614,3.1331,0.13688,10.191,0.24429,29.046,0.42237,652.9,30.761,1.0333e+06,33233,1.2609e+12,4.0504e+10,1.0306e+13
5.4039,0.17227,2.1873,0.13542,2.5764,0.22744,3.2189,0.17899,3.6492,0.2841,4.8109,0.2858,9.415,0.62193,9.065,1.1376,217.01,5.8641,39639,5030.7,2.3566e+09,6.099e+07,1.5531e+10
6.1876,0.26816,2.9938,0.22251,3.6395,0.26025,4.9119,0.17191,1.4035,0.15892,1.5791,0.14876,0.65624,0.15476,1.2365,0.15034,1.5235,0.14397,3.1708,0.18582,1.3918,0.18186,46.295
5.6557,0.21582,2.5388,0.16784,1.8165,0.13272,2.0486,0.13541,1.9842,0.12166,0.59724,0.11861,0.89759,0.1152,0.82113,0.11654,1.033,0.11382,0.91998,0.11463,1.3091,0.11523,29.485
7.1182,0.1964,2.3673,0.13233,1.4868,0.089941,1.7258,0.1572,1.8505,0.10836,0.89944,0.096867,1.3268,0.076836,1.0086,0.069607,0.68137,0.061721,0.675,0.057416,0.63174,0.057346,14.664
5.5331,0.21914,2.5184,0.18206,2.0043,0.16796,2.1076,0.21058,2.8329,0.22041,2.1119,0.13029,1.4208,0.12376,1.4848,0.12037,2.6742,0.1342,0.76335,0.13097,1.0632,0.12523,31.993
5.31,0.25604,2.7774,0.22817,4.3051,0.42897,6.7197,0.35669,8.8431,0.65259,58.649,1.5046,8482.1,975.14,1.214e+08,1.4064e+07,5.0647e+16,5.8356e+15,7.9027e+33,1.9177e+32,4.3559e+67,Inf,NaN
5.827,0.19019,2.3891,0.1539,1.9093,0.13944,1.4155,0.091837,1.1179,0.087708,0.76241,0.085213,0.80674,0.080492,1.0036,0.079427,0.7731,0.079201,1.3832,0.084622,0.69832,0.080907,20.679
6.3778,0.25131,2.8859,0.21285,2.426,0.17458,0.93667,0.17476,2.6238,0.19161,1.3871,0.19025,2.6823,0.24173,2.6717,0.1985,1.9987,0.1928,2.6084,0.28391,4.2168,0.28567,72.603
8.1079,0.2078,2.4707,0.13341,1.3792,0.11225,1.0892,0.101,1.0175,0.081627,1.267,0.081463,0.90379,0.073492,0.45582,0.078661,0.73776,0.072013,0.71784,0.070779,0.3021,0.070459,18.022
6.0827,0.28531,2.9732,0.19894,3.8298,0.39848,5.8912,0.33997,3.565,0.2039,6.1347,0.52101,13.713,0.82908,328.21,34.563,20858,2349.2,6.736e+08,2.5002e+07,3.9313e+17,3.9141e+16,9.9443e+18
3.9735,0.17395,2.0776,0.16561,2.4589,0.19522,3.1327,0.11924,4.8961,0.31547,2.2332,0.15809,1.7359,0.13421,1.6875,0.19267,1.8236,0.1233,1.1679,0.10837,0.74489,0.10869,27.716
4.9654,0.15204,1.8393,0.1186,1.229,0.078242,0.90446,0.067685,0.9316,0.061896,1.5864,0.088053,0.72719,0.06815,1.2357,0.084483,0.77048,0.066563,0.62977,0.058434,0.75432,0.056064,14.334
5.7814,0.22805,2.6074,0.19123,2.7362,0.2723,3.9803,0.26632,3.6199,0.25836,2.97,0.3222,3.8573,0.19973,2.0507,0.171,1.9542,0.18865,1.5538,0.14679,1.4454,0.13061,33.413
5.4154,0.19512,2.3025,0.1636,1.7385,0.14207,1.4729,0.12878,1.4485,0.12042,1.2174,0.1188,0.28929,0.12321,0.94338,0.12258,2.3362,0.12541,0.74864,0.13218,1.0265,0.12282,31.386
5.6928,0.20687,2.5165,0.15452,1.8465,0.14047,1.4829,0.091114,0.86766,0.10278,1.0782,0.080655,0.62628,0.090827,0.92506,0.079661,0.6283,0.09644,1.1751,0.11686,1.7657,0.16104,40.538
6.6786,0.28613,3.1439,0.22518,5.3471,0.33939,11.707,0.58955,23.067,0.60677,61.211,3.7928,5650.7,499.02,1.1826e+08,9.1541e+06,2.4261e+16,9.0969e+14,8.9667e+32,6.9407e+31,7.4766e+65,Inf,NaN
4.9599,0.18344,2.2345,0.15097,1.8508,0.13525,1.3809,0.083824,0.78281,0.075324,0.99333,0.065403,0.83824,0.06532,0.56575,0.08313,0.62314,0.068699,0.54379,0.082575,0.86805,0.078041,19.775
4.1383,0.14803,1.9469,0.13424,1.4174,0.078574,0.8087,0.067929,0.78017,0.057732,0.65026,0.056259,0.68531,0.055391,0.51646,0.054728,0.28666,0.057089,0.42718,0.065536,0.55709,0.059655,15.199
