5.000000e-02, 26.462401, 0.767030 
1.000000e-01, 29.980702, 0.860637 
2.000000e-01, 34.160714, 0.927232 
3.000000e-01, 37.074907, 0.954797 
4.000000e-01, 39.647248, 0.971349 
5.000000e-01, 41.832506, 0.981433 
