0.065755,0.028867,0.017133,0.013787,0.012487,0.011942,0.011704,0.011594,0.011548,0.011526,0.011522,0.011513,0.011509,0.011511,0.011517,0.011516,0.011515,0.011513,0.011509,0.011506,0.011505
0.17677,0.13862,0.10225,0.087112,0.079042,0.074077,0.071126,0.069424,0.068413,0.067805,0.067422,0.067222,0.067113,0.067016,0.066944,0.0669,0.066867,0.066861,0.066846,0.066849,0.066854
0.14683,0.090941,0.067505,0.057499,0.052528,0.049851,0.048364,0.047466,0.046945,0.046611,0.046412,0.046307,0.046243,0.046197,0.046176,0.046167,0.046161,0.046155,0.046151,0.046148,0.046142
0.091822,0.040917,0.023319,0.017214,0.014986,0.013924,0.013413,0.013157,0.013019,0.012939,0.012903,0.01288,0.012871,0.012863,0.012868,0.012872,0.012877,0.012877,0.012869,0.012863,0.012868
0.074609,0.034778,0.021069,0.016271,0.014325,0.013403,0.012934,0.01267,0.012537,0.012466,0.012428,0.012412,0.012404,0.012401,0.012399,0.012399,0.012399,0.012398,0.012398,0.012398,0.012398
0.12394,0.064579,0.035329,0.024465,0.01965,0.017691,0.016595,0.015985,0.015587,0.015368,0.015234,0.01516,0.015107,0.015076,0.015055,0.015046,0.015037,0.015033,0.015029,0.015026,0.015024
0.10822,0.053387,0.032128,0.023992,0.020556,0.018928,0.018395,0.018168,0.01807,0.018029,0.017998,0.017983,0.017975,0.017972,0.01797,0.017971,0.017968,0.017967,0.017965,0.017965,0.017966
0.07147,0.034705,0.022937,0.018432,0.016818,0.015944,0.015483,0.015215,0.015069,0.01498,0.014934,0.014906,0.014896,0.014888,0.014887,0.014889,0.014889,0.014891,0.014891,0.014887,0.014887
0.11145,0.066573,0.047304,0.039414,0.035397,0.033079,0.031684,0.030814,0.030216,0.029811,0.029535,0.029354,0.029242,0.029167,0.029117,0.029075,0.029051,0.029035,0.029028,0.029018,0.029016
0.1539,0.092091,0.062374,0.050217,0.043751,0.040192,0.037798,0.036301,0.035417,0.034893,0.034557,0.034345,0.03421,0.034133,0.034076,0.034037,0.034016,0.034,0.033994,0.03399,0.03399
