226.69,33.038,14.496,8.7549,7.1192,6.5151,6.1768,6.0453,6.0316,5.9938,6.0319,5.9696,5.9531,5.9951,6.0589,6.0111,6.0051,5.9956,5.9434,5.9255,5.9273
238.54,82.919,67.223,50.414,42.777,39.018,36.042,34.218,33.576,33.43,33.675,33.291,33.587,33.663,33.52,33.77,33.69,33.163,33.628,32.983,32.855
288.83,71.995,44.519,32.12,27.544,25.399,24.161,23.337,22.971,22.463,22.569,22.372,22.559,22.462,22.406,22.593,22.33,22.216,22.088,21.938,22.003
267.86,46.408,20.303,11.596,8.8786,7.825,7.3901,7.0647,6.8791,6.7547,6.7532,6.7184,6.7035,6.6375,6.7864,6.7925,6.821,6.7946,6.7206,6.5542,6.7783
245.73,38.541,17.302,10.663,8.4134,7.5322,7.1056,6.7416,6.6146,6.6255,6.6668,6.5807,6.6439,6.5629,6.6308,6.6144,6.5361,6.6096,6.5798,6.5697,6.5765
274.83,61.695,31.304,17.084,12.165,9.7663,8.9157,8.3718,8.0843,7.9145,7.8851,7.8594,7.7751,7.7591,7.7859,7.8479,7.7676,7.8063,7.7114,7.6568,7.7252
251.19,53.588,27.138,16.329,12.262,10.527,9.6676,9.3649,9.1453,9.0758,9.272,9.169,9.1937,9.156,9.1591,9.1792,9.0829,9.1392,9.0328,9.0852,9.0989
315.47,36.451,17.712,11.767,9.3243,8.6787,8.2618,7.9293,7.8067,7.7125,7.7708,7.7099,7.7015,7.704,7.7651,7.8982,7.8061,7.8748,7.8354,7.7523,7.8076
252.22,55.341,32.833,23.186,19.181,17.229,15.962,15.168,14.843,14.49,14.462,14.305,14.266,14.239,14.273,14.379,14.205,14.267,14.276,14.252,14.159
245.03,73.564,45.706,31.024,24.803,21.207,19.338,18.147,17.424,17.106,16.842,16.817,16.757,16.746,16.833,16.857,16.515,16.859,16.828,16.613,16.652
259.97,43.354,22.621,14.712,11.537,10.117,9.3253,8.6734,8.5967,8.531,8.5991,8.5027,8.6536,8.6926,8.6205,8.6154,8.4389,8.4759,8.4026,8.3599,8.4216
277.39,70.408,42.059,28.151,22.809,20.008,18.569,17.835,17.327,17.065,17.077,16.959,17.05,16.887,17.063,16.925,16.649,16.715,16.8,16.708,16.983
359.68,43.486,21.288,14.014,11.038,9.381,8.7148,8.0887,7.8099,7.68,7.6581,7.6272,7.654,7.6331,7.6169,7.6675,7.4771,7.4995,7.4571,7.4175,7.4224
283.53,50.812,21.731,11.604,8.168,7.0304,6.495,6.1926,6.0826,5.9506,5.9989,5.8991,5.9119,5.9482,5.9429,5.8731,5.9308,5.9779,5.8741,5.8731,5.9257
180.44,41.891,22.829,14.977,11.63,10.181,9.5721,9.3936,9.3492,9.2791,9.3748,9.4181,9.4803,9.5204,9.5179,9.3029,9.2844,9.3452,9.1839,9.11,9.2681
218.61,31.179,15.833,10.866,8.9069,8.2277,7.8669,7.7093,7.646,7.5938,7.78,7.8192,7.7923,7.7799,7.7454,7.7775,7.6344,7.6139,7.663,7.5521,7.5906
267.87,57.903,34.54,24.653,20.528,18.353,16.888,15.907,15.544,15.143,15.319,15.09,14.923,14.797,14.669,14.763,14.671,14.718,14.653,14.679,14.567
246.06,54.451,32.835,24.242,20.786,18.993,17.824,17.156,16.772,16.638,16.704,16.758,16.847,16.831,16.667,16.824,16.646,16.632,16.553,16.373,16.376
258.01,40.751,17.943,10.586,8.2349,7.3698,7.0299,6.7138,6.63,6.4547,6.6459,6.4829,6.6218,6.5864,6.5459,6.5393,6.5168,6.5553,6.5491,6.5364,6.5346
299.29,67.889,29.359,15.047,10.8,9.1266,8.5693,8.1222,8.2002,8.0996,8.0992,8.1165,8.1536,8.1034,8.0074,8.104,8.0321,8.0697,7.9567,7.9131,7.9571
226.92,34.426,17.507,13.511,12.577,12.378,12.302,12.258,12.308,12.255,12.291,12.177,12.298,12.352,12.407,12.331,12.285,12.347,12.29,12.228,12.251
238.65,83.22,67.961,51.489,43.893,40.311,37.533,35.668,35.246,35.105,35.129,34.895,35.174,35.277,35.173,35.397,35.217,34.757,35.191,34.555,34.396
288.94,72.501,45.559,33.734,29.458,27.382,26.341,25.724,25.481,25.035,25.317,25.097,25.413,25.335,25.225,25.442,25.186,25.083,24.919,24.774,24.855
267.95,47.44,22.71,15.374,13.692,13.011,12.787,12.633,12.548,12.585,12.712,12.718,12.749,12.772,12.818,12.823,12.715,12.732,12.638,12.561,12.729
245.79,39.812,20.137,14.907,13.576,13.199,13.036,12.873,12.859,12.979,12.995,12.876,12.968,12.907,13.025,12.997,12.921,13.056,12.988,12.941,12.951
274.88,62.45,32.806,19.651,15.772,14.275,13.684,13.337,13.219,13.261,13.374,13.363,13.396,13.405,13.435,13.485,13.327,13.474,13.303,13.282,13.299
251.37,54.503,29.061,19.232,16.268,15.293,14.764,14.562,14.506,14.477,14.695,14.593,14.59,14.573,14.572,14.617,14.494,14.592,14.476,14.51,14.556
315.53,37.776,20.429,15.761,14.284,13.842,13.698,13.51,13.448,13.37,13.559,13.419,13.545,13.574,13.561,13.641,13.523,13.522,13.532,13.465,13.517
252.4,56.177,34.278,25.352,22.034,20.492,19.656,19.088,18.911,18.604,18.938,18.651,18.853,18.795,18.828,18.868,18.676,18.81,18.786,18.728,18.619
245.13,74.15,46.828,32.54,26.961,23.701,22.174,21.427,20.901,20.926,20.698,20.81,21.005,20.868,20.919,21.007,20.524,21.053,21.012,20.737,20.812
