RCAN_5x5_dilated_17cases, 0.050000, 00170.bmp, 28.976272, 0.811082 
RCAN_5x5_dilated_17cases, 0.050000, 00228.bmp, 33.313460, 0.848348 
RCAN_5x5_dilated_17cases, 0.050000, 00232.bmp, 30.929425, 0.885308 
RCAN_5x5_dilated_17cases, 0.050000, 00242.bmp, 25.977750, 0.575782 
RCAN_5x5_dilated_17cases, 0.050000, 00244.bmp, 23.750483, 0.629608 
RCAN_5x5_dilated_17cases, 0.050000, 00246.bmp, 38.869248, 0.977348 
RCAN_5x5_dilated_17cases, 0.050000, 00249.bmp, 24.473508, 0.661598 
RCAN_5x5_dilated_17cases, 0.050000, 00258.bmp, 33.076862, 0.943731 
RCAN_5x5_dilated_17cases, 0.050000, 00415.bmp, 22.395004, 0.760951 
RCAN_5x5_dilated_17cases, 0.050000, 00471.bmp, 29.703337, 0.834121 
RCAN_5x5_dilated_17cases, 0.050000, 00559.bmp, 26.574004, 0.789557 
RCAN_5x5_dilated_17cases, 0.050000, 00560.bmp, 23.511276, 0.643127 
RCAN_5x5_dilated_17cases, 0.050000, 00733.bmp, 24.994886, 0.799839 
RCAN_5x5_dilated_17cases, 0.050000, 01279.bmp, 22.345553, 0.678736 
RCAN_5x5_dilated_17cases, 0.050000, 01790.bmp, 22.908730, 0.796477 
RCAN_5x5_dilated_17cases, 0.050000, 03133.bmp, 26.580703, 0.821952 
RCAN_5x5_dilated_17cases, 0.050000, 03349.bmp, 26.230456, 0.799353 
RCAN_5x5_dilated_17cases, 0.050000, 03407.bmp, 24.828020, 0.716828 
RCAN_5x5_dilated_17cases, 0.050000, 03784.bmp, 23.579540, 0.687968 
RCAN_5x5_dilated_17cases, 0.050000, 04702.bmp, 23.336376, 0.693386 
RCAN_5x5_dilated_17cases, 0.100000, 00170.bmp, 31.987661, 0.867867 
RCAN_5x5_dilated_17cases, 0.100000, 00228.bmp, 35.869757, 0.893202 
RCAN_5x5_dilated_17cases, 0.100000, 00232.bmp, 35.317404, 0.941617 
RCAN_5x5_dilated_17cases, 0.100000, 00242.bmp, 27.510169, 0.663764 
RCAN_5x5_dilated_17cases, 0.100000, 00244.bmp, 27.290321, 0.811046 
RCAN_5x5_dilated_17cases, 0.100000, 00246.bmp, 43.051184, 0.988302 
RCAN_5x5_dilated_17cases, 0.100000, 00249.bmp, 26.626073, 0.750906 
RCAN_5x5_dilated_17cases, 0.100000, 00258.bmp, 38.144503, 0.975536 
RCAN_5x5_dilated_17cases, 0.100000, 00415.bmp, 27.480639, 0.891150 
RCAN_5x5_dilated_17cases, 0.100000, 00471.bmp, 33.607047, 0.912649 
RCAN_5x5_dilated_17cases, 0.100000, 00559.bmp, 30.016848, 0.886081 
RCAN_5x5_dilated_17cases, 0.100000, 00560.bmp, 26.628121, 0.753005 
RCAN_5x5_dilated_17cases, 0.100000, 00733.bmp, 29.199872, 0.906045 
RCAN_5x5_dilated_17cases, 0.100000, 01279.bmp, 25.624828, 0.816167 
RCAN_5x5_dilated_17cases, 0.100000, 01790.bmp, 27.149916, 0.890362 
RCAN_5x5_dilated_17cases, 0.100000, 03133.bmp, 30.721640, 0.906526 
RCAN_5x5_dilated_17cases, 0.100000, 03349.bmp, 31.034152, 0.912110 
RCAN_5x5_dilated_17cases, 0.100000, 03407.bmp, 27.545366, 0.811427 
RCAN_5x5_dilated_17cases, 0.100000, 03784.bmp, 26.246616, 0.801412 
RCAN_5x5_dilated_17cases, 0.100000, 04702.bmp, 26.245071, 0.812738 
RCAN_5x5_dilated_17cases, 0.150000, 00170.bmp, 33.781172, 0.899034 
RCAN_5x5_dilated_17cases, 0.150000, 00228.bmp, 37.074529, 0.911696 
RCAN_5x5_dilated_17cases, 0.150000, 00232.bmp, 37.085905, 0.957088 
RCAN_5x5_dilated_17cases, 0.150000, 00242.bmp, 28.633206, 0.727594 
RCAN_5x5_dilated_17cases, 0.150000, 00244.bmp, 30.218152, 0.900589 
RCAN_5x5_dilated_17cases, 0.150000, 00246.bmp, 46.426874, 0.993425 
RCAN_5x5_dilated_17cases, 0.150000, 00249.bmp, 28.257146, 0.809732 
RCAN_5x5_dilated_17cases, 0.150000, 00258.bmp, 40.232402, 0.981848 
RCAN_5x5_dilated_17cases, 0.150000, 00415.bmp, 30.879597, 0.938171 
RCAN_5x5_dilated_17cases, 0.150000, 00471.bmp, 36.325414, 0.947198 
RCAN_5x5_dilated_17cases, 0.150000, 00559.bmp, 32.573513, 0.930541 
RCAN_5x5_dilated_17cases, 0.150000, 00560.bmp, 28.586247, 0.814018 
RCAN_5x5_dilated_17cases, 0.150000, 00733.bmp, 32.618845, 0.949857 
RCAN_5x5_dilated_17cases, 0.150000, 01279.bmp, 28.500816, 0.891578 
RCAN_5x5_dilated_17cases, 0.150000, 01790.bmp, 30.176161, 0.935750 
RCAN_5x5_dilated_17cases, 0.150000, 03133.bmp, 33.623850, 0.942428 
RCAN_5x5_dilated_17cases, 0.150000, 03349.bmp, 34.221870, 0.949451 
RCAN_5x5_dilated_17cases, 0.150000, 03407.bmp, 29.525388, 0.865008 
RCAN_5x5_dilated_17cases, 0.150000, 03784.bmp, 28.256800, 0.860975 
RCAN_5x5_dilated_17cases, 0.150000, 04702.bmp, 28.229848, 0.868532 
RCAN_5x5_dilated_17cases, 0.200000, 00170.bmp, 35.167896, 0.919736 
RCAN_5x5_dilated_17cases, 0.200000, 00228.bmp, 38.357804, 0.930617 
RCAN_5x5_dilated_17cases, 0.200000, 00232.bmp, 39.199234, 0.970845 
RCAN_5x5_dilated_17cases, 0.200000, 00242.bmp, 29.600084, 0.771577 
RCAN_5x5_dilated_17cases, 0.200000, 00244.bmp, 32.782367, 0.942651 
RCAN_5x5_dilated_17cases, 0.200000, 00246.bmp, 48.722646, 0.995542 
RCAN_5x5_dilated_17cases, 0.200000, 00249.bmp, 29.647379, 0.852230 
RCAN_5x5_dilated_17cases, 0.200000, 00258.bmp, 42.219921, 0.986303 
RCAN_5x5_dilated_17cases, 0.200000, 00415.bmp, 33.591707, 0.959730 
RCAN_5x5_dilated_17cases, 0.200000, 00471.bmp, 37.932271, 0.961015 
RCAN_5x5_dilated_17cases, 0.200000, 00559.bmp, 34.717551, 0.951841 
RCAN_5x5_dilated_17cases, 0.200000, 00560.bmp, 30.373933, 0.860260 
RCAN_5x5_dilated_17cases, 0.200000, 00733.bmp, 35.133387, 0.965338 
RCAN_5x5_dilated_17cases, 0.200000, 01279.bmp, 31.004400, 0.930839 
RCAN_5x5_dilated_17cases, 0.200000, 01790.bmp, 33.072876, 0.960001 
RCAN_5x5_dilated_17cases, 0.200000, 03133.bmp, 35.313072, 0.955977 
RCAN_5x5_dilated_17cases, 0.200000, 03349.bmp, 35.788858, 0.959009 
RCAN_5x5_dilated_17cases, 0.200000, 03407.bmp, 31.233752, 0.899294 
RCAN_5x5_dilated_17cases, 0.200000, 03784.bmp, 30.007667, 0.897109 
RCAN_5x5_dilated_17cases, 0.200000, 04702.bmp, 29.907045, 0.905951 
RCAN_5x5_dilated_17cases, 0.250000, 00170.bmp, 35.957711, 0.929955 
RCAN_5x5_dilated_17cases, 0.250000, 00228.bmp, 39.455281, 0.944183 
RCAN_5x5_dilated_17cases, 0.250000, 00232.bmp, 40.763139, 0.978194 
RCAN_5x5_dilated_17cases, 0.250000, 00242.bmp, 30.457260, 0.807412 
RCAN_5x5_dilated_17cases, 0.250000, 00244.bmp, 34.235300, 0.954761 
RCAN_5x5_dilated_17cases, 0.250000, 00246.bmp, 50.428276, 0.996590 
RCAN_5x5_dilated_17cases, 0.250000, 00249.bmp, 30.942767, 0.884122 
RCAN_5x5_dilated_17cases, 0.250000, 00258.bmp, 44.100454, 0.989827 
RCAN_5x5_dilated_17cases, 0.250000, 00415.bmp, 34.800490, 0.965562 
RCAN_5x5_dilated_17cases, 0.250000, 00471.bmp, 39.907240, 0.972811 
RCAN_5x5_dilated_17cases, 0.250000, 00559.bmp, 35.984458, 0.961595 
RCAN_5x5_dilated_17cases, 0.250000, 00560.bmp, 31.802958, 0.891306 
RCAN_5x5_dilated_17cases, 0.250000, 00733.bmp, 36.810426, 0.972609 
RCAN_5x5_dilated_17cases, 0.250000, 01279.bmp, 33.072924, 0.952492 
RCAN_5x5_dilated_17cases, 0.250000, 01790.bmp, 34.684936, 0.966110 
RCAN_5x5_dilated_17cases, 0.250000, 03133.bmp, 37.231368, 0.968265 
RCAN_5x5_dilated_17cases, 0.250000, 03349.bmp, 37.863756, 0.973271 
RCAN_5x5_dilated_17cases, 0.250000, 03407.bmp, 32.724213, 0.922191 
RCAN_5x5_dilated_17cases, 0.250000, 03784.bmp, 31.720365, 0.923699 
RCAN_5x5_dilated_17cases, 0.250000, 04702.bmp, 31.473560, 0.931752 
RCAN_5x5_dilated_17cases, 0.300000, 00170.bmp, 36.960133, 0.941794 
RCAN_5x5_dilated_17cases, 0.300000, 00228.bmp, 40.377021, 0.954508 
RCAN_5x5_dilated_17cases, 0.300000, 00232.bmp, 42.235361, 0.983482 
RCAN_5x5_dilated_17cases, 0.300000, 00242.bmp, 31.346162, 0.840432 
RCAN_5x5_dilated_17cases, 0.300000, 00244.bmp, 36.089853, 0.969512 
RCAN_5x5_dilated_17cases, 0.300000, 00246.bmp, 51.563706, 0.997090 
RCAN_5x5_dilated_17cases, 0.300000, 00249.bmp, 32.194680, 0.908943 
RCAN_5x5_dilated_17cases, 0.300000, 00258.bmp, 45.564505, 0.991815 
RCAN_5x5_dilated_17cases, 0.300000, 00415.bmp, 36.460905, 0.974494 
RCAN_5x5_dilated_17cases, 0.300000, 00471.bmp, 41.702847, 0.980990 
RCAN_5x5_dilated_17cases, 0.300000, 00559.bmp, 37.663956, 0.971348 
RCAN_5x5_dilated_17cases, 0.300000, 00560.bmp, 33.146910, 0.914294 
RCAN_5x5_dilated_17cases, 0.300000, 00733.bmp, 38.518900, 0.979199 
RCAN_5x5_dilated_17cases, 0.300000, 01279.bmp, 34.089010, 0.959638 
RCAN_5x5_dilated_17cases, 0.300000, 01790.bmp, 36.513348, 0.975269 
RCAN_5x5_dilated_17cases, 0.300000, 03133.bmp, 38.984612, 0.975746 
RCAN_5x5_dilated_17cases, 0.300000, 03349.bmp, 39.738664, 0.980696 
RCAN_5x5_dilated_17cases, 0.300000, 03407.bmp, 33.834722, 0.935125 
RCAN_5x5_dilated_17cases, 0.300000, 03784.bmp, 33.001536, 0.937223 
RCAN_5x5_dilated_17cases, 0.300000, 04702.bmp, 32.920045, 0.949704 
