RCAN_5x5_dilated_17cases, 0.050000, 00191.bmp, 31.943977, 0.870326 
RCAN_5x5_dilated_17cases, 0.050000, 00209.bmp, 32.474984, 0.881806 
RCAN_5x5_dilated_17cases, 0.050000, 00221.bmp, 23.994183, 0.654821 
RCAN_5x5_dilated_17cases, 0.050000, 00310.bmp, 28.441692, 0.825360 
RCAN_5x5_dilated_17cases, 0.050000, 00348.bmp, 20.511361, 0.650470 
RCAN_5x5_dilated_17cases, 0.050000, 00510.bmp, 26.352354, 0.771448 
RCAN_5x5_dilated_17cases, 0.050000, 00566.bmp, 31.843348, 0.918404 
RCAN_5x5_dilated_17cases, 0.050000, 00639.bmp, 21.641650, 0.740028 
RCAN_5x5_dilated_17cases, 0.050000, 00643.bmp, 22.925567, 0.713996 
RCAN_5x5_dilated_17cases, 0.050000, 00760.bmp, 23.500605, 0.698099 
RCAN_5x5_dilated_17cases, 0.050000, 00835.bmp, 27.536197, 0.805771 
RCAN_5x5_dilated_17cases, 0.050000, 00910.bmp, 24.241673, 0.717673 
RCAN_5x5_dilated_17cases, 0.050000, 00927.bmp, 26.124995, 0.799577 
RCAN_5x5_dilated_17cases, 0.050000, 01673.bmp, 30.498136, 0.902189 
RCAN_5x5_dilated_17cases, 0.050000, 02947.bmp, 26.107416, 0.768979 
RCAN_5x5_dilated_17cases, 0.050000, 02955.bmp, 34.073633, 0.918724 
RCAN_5x5_dilated_17cases, 0.050000, 03191.bmp, 24.043538, 0.779415 
RCAN_5x5_dilated_17cases, 0.050000, 03294.bmp, 23.994183, 0.654821 
RCAN_5x5_dilated_17cases, 0.050000, 04001.bmp, 23.318764, 0.731489 
RCAN_5x5_dilated_17cases, 0.050000, 04723.bmp, 26.140767, 0.835513 
RCAN_5x5_dilated_17cases, 0.100000, 00191.bmp, 35.458172, 0.924717 
RCAN_5x5_dilated_17cases, 0.100000, 00209.bmp, 36.058826, 0.932717 
RCAN_5x5_dilated_17cases, 0.100000, 00221.bmp, 26.986024, 0.790001 
RCAN_5x5_dilated_17cases, 0.100000, 00310.bmp, 32.361083, 0.909153 
RCAN_5x5_dilated_17cases, 0.100000, 00348.bmp, 24.531690, 0.807442 
RCAN_5x5_dilated_17cases, 0.100000, 00510.bmp, 30.168924, 0.865435 
RCAN_5x5_dilated_17cases, 0.100000, 00566.bmp, 37.571569, 0.970479 
RCAN_5x5_dilated_17cases, 0.100000, 00639.bmp, 25.616252, 0.868178 
RCAN_5x5_dilated_17cases, 0.100000, 00643.bmp, 27.818507, 0.868734 
