Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00238.bmp, PSNR, 18.262505, SSIM, 0.651492 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00467.bmp, PSNR, 28.144752, SSIM, 0.863412 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00641.bmp, PSNR, 28.165436, SSIM, 0.784304 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00766.bmp, PSNR, 26.452984, SSIM, 0.824067 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00767.bmp, PSNR, 30.464392, SSIM, 0.834327 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01034.bmp, PSNR, 38.641581, SSIM, 0.947129 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01631.bmp, PSNR, 28.178580, SSIM, 0.794210 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01660.bmp, PSNR, 31.234378, SSIM, 0.904743 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02827.bmp, PSNR, 31.952686, SSIM, 0.902360 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02913.bmp, PSNR, 26.742318, SSIM, 0.726049 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03083.bmp, PSNR, 30.285358, SSIM, 0.909669 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03581.bmp, PSNR, 36.699815, SSIM, 0.931778 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03766.bmp, PSNR, 30.951898, SSIM, 0.875767 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03907.bmp, PSNR, 31.769480, SSIM, 0.819367 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04134.bmp, PSNR, 39.841113, SSIM, 0.969632 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04576.bmp, PSNR, 36.584245, SSIM, 0.958556 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04582.bmp, PSNR, 29.875342, SSIM, 0.891569 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04694.bmp, PSNR, 35.640591, SSIM, 0.934230 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04695.bmp, PSNR, 35.078252, SSIM, 0.896078 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04699.bmp, PSNR, 34.495394, SSIM, 0.895206 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00238.bmp, PSNR, 27.726222, SSIM, 0.920570 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00467.bmp, PSNR, 30.239628, SSIM, 0.908546 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00641.bmp, PSNR, 29.558680, SSIM, 0.836399 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00766.bmp, PSNR, 28.169188, SSIM, 0.866990 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00767.bmp, PSNR, 31.807486, SSIM, 0.870662 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01034.bmp, PSNR, 40.177199, SSIM, 0.960322 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01631.bmp, PSNR, 29.530938, SSIM, 0.840982 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01660.bmp, PSNR, 33.569812, SSIM, 0.940990 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02827.bmp, PSNR, 33.923592, SSIM, 0.930244 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02913.bmp, PSNR, 27.900773, SSIM, 0.783061 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03083.bmp, PSNR, 32.492062, SSIM, 0.939500 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03581.bmp, PSNR, 38.631271, SSIM, 0.952063 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03766.bmp, PSNR, 33.129445, SSIM, 0.916496 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03907.bmp, PSNR, 32.811787, SSIM, 0.852599 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04134.bmp, PSNR, 41.858935, SSIM, 0.978146 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04576.bmp, PSNR, 38.498811, SSIM, 0.969207 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04582.bmp, PSNR, 32.124013, SSIM, 0.925598 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04694.bmp, PSNR, 37.351241, SSIM, 0.951909 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04695.bmp, PSNR, 36.413786, SSIM, 0.919429 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04699.bmp, PSNR, 35.584355, SSIM, 0.914920 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00238.bmp, PSNR, 29.494305, SSIM, 0.941815 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00467.bmp, PSNR, 32.032005, SSIM, 0.936191 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00641.bmp, PSNR, 30.936942, SSIM, 0.876763 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00766.bmp, PSNR, 29.793971, SSIM, 0.896839 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00767.bmp, PSNR, 33.043233, SSIM, 0.898350 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01034.bmp, PSNR, 41.321488, SSIM, 0.967852 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01631.bmp, PSNR, 30.865612, SSIM, 0.877494 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01660.bmp, PSNR, 35.291348, SSIM, 0.958151 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02827.bmp, PSNR, 35.352813, SSIM, 0.943763 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02913.bmp, PSNR, 28.944513, SSIM, 0.825713 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03083.bmp, PSNR, 34.284029, SSIM, 0.954129 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03581.bmp, PSNR, 40.255915, SSIM, 0.964479 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03766.bmp, PSNR, 34.804845, SSIM, 0.938929 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03907.bmp, PSNR, 33.959337, SSIM, 0.882316 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04134.bmp, PSNR, 43.738179, SSIM, 0.984169 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04576.bmp, PSNR, 40.095128, SSIM, 0.976067 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04582.bmp, PSNR, 33.902370, SSIM, 0.945288 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04694.bmp, PSNR, 39.009384, SSIM, 0.964963 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04695.bmp, PSNR, 37.747059, SSIM, 0.938350 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04699.bmp, PSNR, 36.724898, SSIM, 0.931801 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00238.bmp, PSNR, 31.033031, SSIM, 0.956543 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00467.bmp, PSNR, 33.554626, SSIM, 0.952420 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00641.bmp, PSNR, 32.251085, SSIM, 0.906389 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00766.bmp, PSNR, 31.361611, SSIM, 0.920633 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00767.bmp, PSNR, 34.009592, SSIM, 0.914643 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01034.bmp, PSNR, 42.441106, SSIM, 0.974185 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01631.bmp, PSNR, 32.112950, SSIM, 0.904847 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01660.bmp, PSNR, 37.014852, SSIM, 0.971066 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02827.bmp, PSNR, 36.933048, SSIM, 0.956450 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02913.bmp, PSNR, 29.965303, SSIM, 0.859376 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03083.bmp, PSNR, 36.119443, SSIM, 0.966603 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03581.bmp, PSNR, 41.760483, SSIM, 0.973492 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03766.bmp, PSNR, 36.386195, SSIM, 0.955817 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03907.bmp, PSNR, 34.772825, SSIM, 0.899318 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04134.bmp, PSNR, 45.213468, SSIM, 0.987724 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04576.bmp, PSNR, 41.680360, SSIM, 0.981182 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04582.bmp, PSNR, 34.843306, SSIM, 0.952934 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04694.bmp, PSNR, 40.567224, SSIM, 0.974194 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04695.bmp, PSNR, 38.971908, SSIM, 0.952324 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04699.bmp, PSNR, 37.796168, SSIM, 0.944496 
