Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00001.bmp, PSNR, 32.646466, SSIM, 0.884245 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00004.bmp, PSNR, 15.438210, SSIM, 0.388862 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00013.bmp, PSNR, 18.959696, SSIM, 0.497256 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00021.bmp, PSNR, 29.417682, SSIM, 0.830460 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00026.bmp, PSNR, 30.698107, SSIM, 0.890582 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00102.bmp, PSNR, 25.333057, SSIM, 0.815849 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00135.bmp, PSNR, 25.068985, SSIM, 0.772229 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00883.bmp, PSNR, 29.165346, SSIM, 0.818203 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00888.bmp, PSNR, 22.216075, SSIM, 0.604963 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00947.bmp, PSNR, 18.577272, SSIM, 0.617391 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 01068.bmp, PSNR, 26.899952, SSIM, 0.797986 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 01712.bmp, PSNR, 20.069609, SSIM, 0.598435 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 02174.bmp, PSNR, 26.759976, SSIM, 0.828203 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 02748.bmp, PSNR, 30.003542, SSIM, 0.898143 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 02771.bmp, PSNR, 26.273088, SSIM, 0.736025 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 02834.bmp, PSNR, 30.489436, SSIM, 0.808635 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03427.bmp, PSNR, 21.992561, SSIM, 0.661957 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03769.bmp, PSNR, 22.192430, SSIM, 0.566932 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03903.bmp, PSNR, 29.973406, SSIM, 0.865865 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03945.bmp, PSNR, 28.264984, SSIM, 0.914327 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00001.bmp, PSNR, 36.534717, SSIM, 0.940948 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00004.bmp, PSNR, 17.131510, SSIM, 0.555939 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00013.bmp, PSNR, 21.234603, SSIM, 0.658176 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00021.bmp, PSNR, 33.729324, SSIM, 0.922045 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00026.bmp, PSNR, 34.564176, SSIM, 0.944639 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00102.bmp, PSNR, 29.930772, SSIM, 0.916228 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00135.bmp, PSNR, 29.702591, SSIM, 0.881011 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00883.bmp, PSNR, 32.149659, SSIM, 0.896241 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00888.bmp, PSNR, 24.640411, SSIM, 0.742692 
