Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00001.bmp, PSNR, 32.591376, SSIM, 0.880632 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00026.bmp, PSNR, 36.897816, SSIM, 0.963928 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00102.bmp, PSNR, 33.049630, SSIM, 0.952088 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00135.bmp, PSNR, 32.429943, SSIM, 0.919570 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00883.bmp, PSNR, 34.475369, SSIM, 0.931951 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00888.bmp, PSNR, 26.457076, SSIM, 0.818007 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00947.bmp, PSNR, 24.606844, SSIM, 0.860102 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01068.bmp, PSNR, 32.640519, SSIM, 0.922823 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01712.bmp, PSNR, 25.377320, SSIM, 0.796407 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02174.bmp, PSNR, 33.325522, SSIM, 0.947561 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02748.bmp, PSNR, 37.352376, SSIM, 0.969579 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02771.bmp, PSNR, 32.708436, SSIM, 0.904861 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02834.bmp, PSNR, 35.338402, SSIM, 0.911153 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03427.bmp, PSNR, 26.088845, SSIM, 0.821929 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03769.bmp, PSNR, 26.172033, SSIM, 0.767992 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03903.bmp, PSNR, 36.611395, SSIM, 0.956549 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03945.bmp, PSNR, 36.024610, SSIM, 0.973249 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00001.bmp, PSNR, 40.261492, SSIM, 0.969754 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00004.bmp, PSNR, 20.854776, SSIM, 0.728159 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00013.bmp, PSNR, 24.402967, SSIM, 0.816509 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00021.bmp, PSNR, 37.775007, SSIM, 0.962353 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00026.bmp, PSNR, 38.674823, SSIM, 0.974270 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00102.bmp, PSNR, 35.606093, SSIM, 0.970553 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00135.bmp, PSNR, 34.289436, SSIM, 0.937712 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00883.bmp, PSNR, 36.016747, SSIM, 0.947676 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00888.bmp, PSNR, 28.056477, SSIM, 0.867118 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00947.bmp, PSNR, 26.203606, SSIM, 0.895307 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01068.bmp, PSNR, 34.681972, SSIM, 0.946297 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01712.bmp, PSNR, 27.037810, SSIM, 0.836285 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02174.bmp, PSNR, 35.925584, SSIM, 0.966832 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02748.bmp, PSNR, 39.845524, SSIM, 0.981354 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02771.bmp, PSNR, 34.756797, SSIM, 0.937750 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02834.bmp, PSNR, 36.230268, SSIM, 0.924602 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03427.bmp, PSNR, 27.675308, SSIM, 0.867836 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03769.bmp, PSNR, 27.546276, SSIM, 0.818969 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03903.bmp, PSNR, 37.804588, SSIM, 0.963936 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03945.bmp, PSNR, 36.637172, SSIM, 0.974244 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00001.bmp, PSNR, 41.613210, SSIM, 0.975865 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00004.bmp, PSNR, 22.153056, SSIM, 0.773347 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00013.bmp, PSNR, 25.666828, SSIM, 0.854205 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00021.bmp, PSNR, 39.325619, SSIM, 0.971688 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00026.bmp, PSNR, 40.589568, SSIM, 0.981936 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00102.bmp, PSNR, 36.852271, SSIM, 0.976616 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00135.bmp, PSNR, 35.182550, SSIM, 0.943561 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00883.bmp, PSNR, 37.442595, SSIM, 0.960314 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00888.bmp, PSNR, 29.651554, SSIM, 0.905199 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00947.bmp, PSNR, 27.851416, SSIM, 0.922409 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01068.bmp, PSNR, 36.202170, SSIM, 0.959374 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01712.bmp, PSNR, 28.363236, SSIM, 0.859821 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02174.bmp, PSNR, 37.757783, SSIM, 0.975356 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02748.bmp, PSNR, 41.924286, SSIM, 0.986871 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02771.bmp, PSNR, 35.802243, SSIM, 0.945300 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02834.bmp, PSNR, 37.546593, SSIM, 0.940953 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03427.bmp, PSNR, 29.261541, SSIM, 0.897050 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03769.bmp, PSNR, 28.879055, SSIM, 0.857219 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03903.bmp, PSNR, 39.586543, SSIM, 0.973461 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03945.bmp, PSNR, 37.876726, SSIM, 0.978870 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00001.bmp, PSNR, 43.041886, SSIM, 0.981319 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00004.bmp, PSNR, 23.483871, SSIM, 0.812714 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00013.bmp, PSNR, 26.856218, SSIM, 0.886465 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00021.bmp, PSNR, 40.827034, SSIM, 0.979532 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00026.bmp, PSNR, 42.516088, SSIM, 0.987345 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00102.bmp, PSNR, 38.697415, SSIM, 0.983489 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00135.bmp, PSNR, 36.300675, SSIM, 0.951923 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00883.bmp, PSNR, 38.955841, SSIM, 0.970706 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00888.bmp, PSNR, 31.202197, SSIM, 0.931055 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00947.bmp, PSNR, 29.613931, SSIM, 0.943553 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01068.bmp, PSNR, 37.897268, SSIM, 0.970077 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01712.bmp, PSNR, 29.623995, SSIM, 0.884849 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02174.bmp, PSNR, 39.741582, SSIM, 0.981992 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02748.bmp, PSNR, 43.536478, SSIM, 0.990274 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02771.bmp, PSNR, 36.655814, SSIM, 0.954827 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02834.bmp, PSNR, 38.672367, SSIM, 0.952694 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03427.bmp, PSNR, 30.984283, SSIM, 0.922605 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03769.bmp, PSNR, 30.000593, SSIM, 0.884073 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03903.bmp, PSNR, 40.941397, SSIM, 0.979003 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03945.bmp, PSNR, 39.118749, SSIM, 0.982557 
