rcan1b,0.01,Bernoulli, rcan1b,00170.bmp,22.013807,0.62309
rcan1b,0.01,Bernoulli, rcan1b,00228.bmp,27.244124,0.748148
rcan1b,0.01,Bernoulli, rcan1b,00232.bmp,22.38621,0.657431
rcan1b,0.01,Bernoulli, rcan1b,00242.bmp,23.188798,0.449998
rcan1b,0.01,Bernoulli, rcan1b,00244.bmp,18.694685,0.387585
rcan1b,0.01,Bernoulli, rcan1b,00246.bmp,25.572172,0.829176
rcan1b,0.01,Bernoulli, rcan1b,00249.bmp,19.135061,0.456516
rcan1b,0.01,Bernoulli, rcan1b,00258.bmp,22.112595,0.748199
rcan1b,0.01,Bernoulli, rcan1b,00415.bmp,15.858392,0.386607
rcan1b,0.01,Bernoulli, rcan1b,00471.bmp,23.423544,0.621863
rcan1b,0.01,Bernoulli, rcan1b,00559.bmp,20.572689,0.535284
rcan1b,0.01,Bernoulli, rcan1b,00560.bmp,18.079064,0.423845
rcan1b,0.01,Bernoulli, rcan1b,00733.bmp,17.7182,0.411309
rcan1b,0.01,Bernoulli, rcan1b,01279.bmp,17.129208,0.414455
rcan1b,0.01,Bernoulli, rcan1b,01790.bmp,16.267873,0.52288
rcan1b,0.01,Bernoulli, rcan1b,03133.bmp,20.799374,0.609846
rcan1b,0.01,Bernoulli, rcan1b,03349.bmp,19.975928,0.532289
rcan1b,0.01,Bernoulli, rcan1b,03407.bmp,19.960064,0.490481
rcan1b,0.01,Bernoulli, rcan1b,03784.bmp,19.143714,0.476328
rcan1b,0.01,Bernoulli, rcan1b,04702.bmp,17.669371,0.421807
rcan1b,0.04,Bernoulli, rcan1b,00170.bmp,27.412702,0.774054
rcan1b,0.04,Bernoulli, rcan1b,00228.bmp,32.040344,0.829243
rcan1b,0.04,Bernoulli, rcan1b,00232.bmp,28.591571,0.836886
rcan1b,0.04,Bernoulli, rcan1b,00242.bmp,25.366344,0.537032
rcan1b,0.04,Bernoulli, rcan1b,00244.bmp,22.49465,0.581051
rcan1b,0.04,Bernoulli, rcan1b,00246.bmp,33.624065,0.941677
rcan1b,0.04,Bernoulli, rcan1b,00249.bmp,23.515081,0.617152
rcan1b,0.04,Bernoulli, rcan1b,00258.bmp,29.695839,0.905295
rcan1b,0.04,Bernoulli, rcan1b,00415.bmp,20.67453,0.676819
rcan1b,0.04,Bernoulli, rcan1b,00471.bmp,28.061973,0.783878
rcan1b,0.04,Bernoulli, rcan1b,00559.bmp,25.244098,0.741793
rcan1b,0.04,Bernoulli, rcan1b,00560.bmp,22.470155,0.599922
rcan1b,0.04,Bernoulli, rcan1b,00733.bmp,22.949873,0.715283
rcan1b,0.04,Bernoulli, rcan1b,01279.bmp,21.057052,0.61279
rcan1b,0.04,Bernoulli, rcan1b,01790.bmp,21.29133,0.743679
rcan1b,0.04,Bernoulli, rcan1b,03133.bmp,25.279278,0.779005
rcan1b,0.04,Bernoulli, rcan1b,03349.bmp,24.764975,0.742177
rcan1b,0.04,Bernoulli, rcan1b,03407.bmp,23.853619,0.666361
rcan1b,0.04,Bernoulli, rcan1b,03784.bmp,22.709497,0.650727
rcan1b,0.04,Bernoulli, rcan1b,04702.bmp,22.022788,0.621268
rcan1b,0.1,Bernoulli, rcan1b,00170.bmp,30.963363,0.845389
rcan1b,0.1,Bernoulli, rcan1b,00228.bmp,34.764513,0.866196
rcan1b,0.1,Bernoulli, rcan1b,00232.bmp,33.439168,0.922118
rcan1b,0.1,Bernoulli, rcan1b,00242.bmp,27.247479,0.646639
rcan1b,0.1,Bernoulli, rcan1b,00244.bmp,26.348776,0.753691
rcan1b,0.1,Bernoulli, rcan1b,00246.bmp,39.615167,0.977515
rcan1b,0.1,Bernoulli, rcan1b,00249.bmp,26.176403,0.734913
rcan1b,0.1,Bernoulli, rcan1b,00258.bmp,35.159299,0.958378
rcan1b,0.1,Bernoulli, rcan1b,00415.bmp,26.237174,0.862748
rcan1b,0.1,Bernoulli, rcan1b,00471.bmp,32.013734,0.882804
rcan1b,0.1,Bernoulli, rcan1b,00559.bmp,29.14653,0.86098
rcan1b,0.1,Bernoulli, rcan1b,00560.bmp,26.17685,0.736892
rcan1b,0.1,Bernoulli, rcan1b,00733.bmp,27.749705,0.862242
rcan1b,0.1,Bernoulli, rcan1b,01279.bmp,25.181112,0.8016
rcan1b,0.1,Bernoulli, rcan1b,01790.bmp,26.191634,0.874634
rcan1b,0.1,Bernoulli, rcan1b,03133.bmp,29.501956,0.884219
rcan1b,0.1,Bernoulli, rcan1b,03349.bmp,29.598042,0.878746
rcan1b,0.1,Bernoulli, rcan1b,03407.bmp,27.023474,0.791713
rcan1b,0.1,Bernoulli, rcan1b,03784.bmp,25.706862,0.788127
rcan1b,0.1,Bernoulli, rcan1b,04702.bmp,25.354034,0.77419
rcan1b,0.25,Bernoulli, rcan1b,00170.bmp,35.043965,0.916126
rcan1b,0.25,Bernoulli, rcan1b,00228.bmp,38.735362,0.936046
rcan1b,0.25,Bernoulli, rcan1b,00232.bmp,39.431134,0.972464
rcan1b,0.25,Bernoulli, rcan1b,00242.bmp,30.031746,0.78531
rcan1b,0.25,Bernoulli, rcan1b,00244.bmp,32.020364,0.926006
rcan1b,0.25,Bernoulli, rcan1b,00246.bmp,43.050243,0.987412
rcan1b,0.25,Bernoulli, rcan1b,00249.bmp,30.24849,0.868958
rcan1b,0.25,Bernoulli, rcan1b,00258.bmp,41.070646,0.982902
rcan1b,0.25,Bernoulli, rcan1b,00415.bmp,32.836089,0.953375
rcan1b,0.25,Bernoulli, rcan1b,00471.bmp,38.25361,0.96308
rcan1b,0.25,Bernoulli, rcan1b,00559.bmp,34.929038,0.950996
rcan1b,0.25,Bernoulli, rcan1b,00560.bmp,30.872769,0.869863
rcan1b,0.25,Bernoulli, rcan1b,00733.bmp,34.832126,0.957489
rcan1b,0.25,Bernoulli, rcan1b,01279.bmp,31.009651,0.930284
rcan1b,0.25,Bernoulli, rcan1b,01790.bmp,33.074458,0.959254
rcan1b,0.25,Bernoulli, rcan1b,03133.bmp,35.836445,0.957772
rcan1b,0.25,Bernoulli, rcan1b,03349.bmp,35.921451,0.958644
rcan1b,0.25,Bernoulli, rcan1b,03407.bmp,31.834264,0.907589
rcan1b,0.25,Bernoulli, rcan1b,03784.bmp,30.920606,0.912525
rcan1b,0.25,Bernoulli, rcan1b,04702.bmp,30.319306,0.912626
rcan1b,0.3,Bernoulli, rcan1b,00170.bmp,36.120974,0.932228
rcan1b,0.3,Bernoulli, rcan1b,00228.bmp,39.646273,0.945415
rcan1b,0.3,Bernoulli, rcan1b,00232.bmp,40.144902,0.975606
rcan1b,0.3,Bernoulli, rcan1b,00242.bmp,30.787307,0.814315
rcan1b,0.3,Bernoulli, rcan1b,00244.bmp,33.758774,0.948581
rcan1b,0.3,Bernoulli, rcan1b,00246.bmp,43.594505,0.984137
rcan1b,0.3,Bernoulli, rcan1b,00249.bmp,31.4578,0.894269
rcan1b,0.3,Bernoulli, rcan1b,00258.bmp,39.688044,0.97344
rcan1b,0.3,Bernoulli, rcan1b,00415.bmp,34.376878,0.96409
