BM3D, 0.050000, 00524.bmp, 24.674247, 0.627594 
BM3D, 0.050000, 00548.bmp, 27.797717, 0.725190 
BM3D, 0.050000, 00794.bmp, 23.246039, 0.683432 
BM3D, 0.050000, 01078.bmp, 20.454720, 0.573844 
BM3D, 0.050000, 01102.bmp, 23.122973, 0.594877 
BM3D, 0.050000, 01112.bmp, 21.959867, 0.461969 
BM3D, 0.050000, 01792.bmp, 27.797717, 0.725190 
BM3D, 0.050000, 01847.bmp, 19.117018, 0.471659 
BM3D, 0.050000, 01888.bmp, 27.686654, 0.730469 
BM3D, 0.050000, 02309.bmp, 30.658769, 0.850903 
BM3D, 0.050000, 02514.bmp, 19.090155, 0.288959 
BM3D, 0.050000, 02515.bmp, 26.429866, 0.566773 
BM3D, 0.050000, 03143.bmp, 20.764149, 0.652549 
BM3D, 0.050000, 03152.bmp, 22.603283, 0.558949 
BM3D, 0.050000, 03168.bmp, 21.104322, 0.515292 
BM3D, 0.050000, 03584.bmp, 20.438490, 0.450277 
BM3D, 0.050000, 03848.bmp, 34.481184, 0.911816 
BM3D, 0.050000, 03896.bmp, 31.041510, 0.824141 
BM3D, 0.050000, 04224.bmp, 16.882236, 0.256619 
BM3D, 0.050000, 04474.bmp, 21.474998, 0.565822 
BM3D, 0.100000, 00524.bmp, 27.254305, 0.746241 
BM3D, 0.100000, 00548.bmp, 31.383187, 0.841976 
BM3D, 0.100000, 00794.bmp, 26.546150, 0.804902 
BM3D, 0.100000, 01078.bmp, 24.217853, 0.775161 
BM3D, 0.100000, 01102.bmp, 26.381447, 0.704843 
BM3D, 0.100000, 01112.bmp, 23.590228, 0.563186 
BM3D, 0.100000, 01792.bmp, 31.383187, 0.841976 
BM3D, 0.100000, 01847.bmp, 22.562340, 0.674812 
BM3D, 0.100000, 01888.bmp, 31.698423, 0.858327 
BM3D, 0.100000, 02309.bmp, 35.142556, 0.929470 
BM3D, 0.100000, 02514.bmp, 20.488163, 0.420654 
BM3D, 0.100000, 02515.bmp, 27.632542, 0.624315 
BM3D, 0.100000, 03143.bmp, 24.689792, 0.810410 
BM3D, 0.100000, 03152.bmp, 25.467587, 0.734295 
BM3D, 0.100000, 03168.bmp, 22.035296, 0.545885 
BM3D, 0.100000, 03584.bmp, 22.981041, 0.611157 
BM3D, 0.100000, 03848.bmp, 39.931413, 0.963733 
BM3D, 0.100000, 03896.bmp, 34.534933, 0.890932 
BM3D, 0.100000, 04224.bmp, 19.341246, 0.429376 
BM3D, 0.100000, 04474.bmp, 24.604712, 0.735655 
BM3D, 0.150000, 00524.bmp, 29.129484, 0.811374 
BM3D, 0.150000, 00548.bmp, 33.958404, 0.901024 
BM3D, 0.150000, 00794.bmp, 29.475209, 0.887700 
BM3D, 0.150000, 01078.bmp, 26.635259, 0.857710 
BM3D, 0.150000, 01102.bmp, 28.465778, 0.771160 
BM3D, 0.150000, 01112.bmp, 24.740036, 0.626556 
BM3D, 0.150000, 01792.bmp, 33.958404, 0.901024 
BM3D, 0.150000, 01847.bmp, 24.638658, 0.770536 
BM3D, 0.150000, 01888.bmp, 34.574376, 0.920797 
BM3D, 0.150000, 02309.bmp, 38.301663, 0.959665 
BM3D, 0.150000, 02514.bmp, 21.439951, 0.509362 
BM3D, 0.150000, 02515.bmp, 28.436959, 0.668161 
BM3D, 0.150000, 03143.bmp, 28.223714, 0.893253 
BM3D, 0.150000, 03152.bmp, 28.545566, 0.858800 
BM3D, 0.150000, 03168.bmp, 22.721543, 0.561211 
BM3D, 0.150000, 03584.bmp, 25.244734, 0.731356 
BM3D, 0.150000, 03848.bmp, 41.925502, 0.973725 
BM3D, 0.150000, 03896.bmp, 36.319378, 0.917256 
BM3D, 0.150000, 04224.bmp, 20.308039, 0.515631 
BM3D, 0.150000, 04474.bmp, 27.200637, 0.837999 
