1.000000e-02, 21.997501, 0.547836 
5.000000e-02, 27.032140, 0.741619 
1.000000e-01, 30.086166, 0.835281 
2.500000e-01, 35.562666, 0.935684 
3.000000e-01, 36.936712, 0.950312 
4.000000e-01, 39.394660, 0.968701 
5.000000e-01, 41.423059, 0.979266 
