14.879,18.963,23.369,26.085,27.773,28.833,29.564,30.023,30.293,30.465,30.569,30.641,30.696,30.748,30.79,30.814,30.829,30.841,30.846,30.853,30.855
18.889,23.184,26.972,29.152,30.454,31.312,31.86,32.213,32.432,32.573,32.66,32.72,32.757,32.787,32.804,32.817,32.823,32.828,32.831,32.835,32.836
20.778,25.387,28.17,29.65,30.484,30.993,31.306,31.485,31.6,31.673,31.72,31.754,31.775,31.79,31.799,31.807,31.809,31.811,31.812,31.813,31.814
17.626,22.787,26.073,27.959,29.017,29.727,30.151,30.41,30.606,30.738,30.816,30.861,30.891,30.911,30.922,30.93,30.936,30.938,30.941,30.942,30.942
21.928,27.218,30.131,31.571,32.365,32.803,33.055,33.2,33.284,33.335,33.361,33.378,33.389,33.396,33.4,33.401,33.403,33.404,33.405,33.404,33.405
23.444,31.3,35.56,37.293,37.997,38.339,38.473,38.544,38.576,38.592,38.59,38.587,38.59,38.587,38.581,38.584,38.59,38.597,38.597,38.603,38.596
20.523,25.342,28.209,29.689,30.484,30.907,31.161,31.306,31.396,31.452,31.488,31.512,31.528,31.541,31.547,31.552,31.552,31.553,31.554,31.554,31.555
19.486,24.545,28.755,31.329,32.918,33.899,34.422,34.763,34.991,35.128,35.217,35.27,35.307,35.328,35.343,35.35,35.355,35.358,35.362,35.365,35.366
22.772,27.765,31.038,32.864,33.932,34.557,34.892,35.045,35.136,35.195,35.224,35.247,35.257,35.264,35.266,35.269,35.272,35.273,35.275,35.274,35.273
20.598,24.584,27.089,28.31,28.93,29.273,29.461,29.565,29.625,29.658,29.677,29.687,29.692,29.695,29.697,29.698,29.698,29.698,29.697,29.697,29.696
19.887,25.33,28.961,31.104,32.47,33.315,33.854,34.197,34.403,34.487,34.54,34.58,34.603,34.62,34.63,34.641,34.653,34.664,34.671,34.676,34.678
25.173,31.093,34.666,36.335,37.206,37.643,37.869,37.969,38.026,38.053,38.072,38.079,38.086,38.088,38.091,38.091,38.091,38.091,38.091,38.092,38.092
19.715,25.168,29.172,31.517,32.939,33.818,34.358,34.618,34.757,34.849,34.898,34.934,34.954,34.97,34.982,34.99,34.993,34.996,34.998,35,35
23.326,28.642,31.413,32.663,33.285,33.593,33.75,33.759,33.763,33.759,33.831,33.861,33.881,33.893,33.829,33.872,33.815,33.786,33.771,33.759,33.831
23.655,31.204,35.708,37.769,38.686,39.095,39.275,39.351,39.387,39.402,39.408,39.408,39.409,39.41,39.411,39.41,39.411,39.411,39.411,39.411,39.411
22.345,28.114,32.915,35.571,36.814,37.431,37.732,37.894,37.977,38.023,38.04,38.054,38.059,38.059,38.059,38.061,38.058,38.058,38.056,38.057,38.06
18.288,24.178,28.11,30.479,31.879,32.781,33.346,33.676,33.868,33.985,34.06,34.099,34.121,34.134,34.139,34.145,34.149,34.151,34.152,34.152,34.151
22.647,29.035,33.21,35.369,36.409,36.929,37.186,37.31,37.375,37.423,37.44,37.469,37.477,37.487,37.491,37.499,37.504,37.502,37.508,37.524,37.526
