5.000000e-02, 27.098313, 0.745296 
1.000000e-01, 30.141850, 0.838218 
2.000000e-01, 34.074312, 0.916200 
3.000000e-01, 37.032670, 0.950951 
4.000000e-01, 39.532099, 0.969683 
5.000000e-01, 41.616609, 0.980035 
