Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00191.bmp, PSNR, 32.154197, SSIM, 0.880444 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02955.bmp, PSNR, 38.576036, SSIM, 0.961279 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03191.bmp, PSNR, 29.278530, SSIM, 0.904995 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03294.bmp, PSNR, 27.159374, SSIM, 0.796408 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04001.bmp, PSNR, 27.641734, SSIM, 0.874170 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04723.bmp, PSNR, 31.045139, SSIM, 0.926795 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00191.bmp, PSNR, 37.365105, SSIM, 0.943968 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00209.bmp, PSNR, 38.020896, SSIM, 0.950796 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00221.bmp, PSNR, 29.304644, SSIM, 0.864119 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00310.bmp, PSNR, 35.657153, SSIM, 0.949689 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00348.bmp, PSNR, 27.327863, SSIM, 0.879091 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00510.bmp, PSNR, 33.260801, SSIM, 0.924066 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00566.bmp, PSNR, 40.390659, SSIM, 0.982631 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00639.bmp, PSNR, 28.861435, SSIM, 0.926086 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00643.bmp, PSNR, 31.108208, SSIM, 0.916886 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00760.bmp, PSNR, 29.751793, SSIM, 0.897667 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00835.bmp, PSNR, 34.324326, SSIM, 0.926154 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00910.bmp, PSNR, 32.101228, SSIM, 0.928849 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00927.bmp, PSNR, 32.855897, SSIM, 0.925116 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01673.bmp, PSNR, 37.645247, SSIM, 0.968279 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02947.bmp, PSNR, 31.238540, SSIM, 0.902372 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02955.bmp, PSNR, 40.696644, SSIM, 0.972990 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03191.bmp, PSNR, 32.451834, SSIM, 0.945086 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03294.bmp, PSNR, 29.130344, SSIM, 0.860075 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04001.bmp, PSNR, 30.645072, SSIM, 0.927305 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04723.bmp, PSNR, 34.304408, SSIM, 0.956800 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00191.bmp, PSNR, 38.904851, SSIM, 0.957477 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00209.bmp, PSNR, 39.712870, SSIM, 0.964204 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00221.bmp, PSNR, 30.921818, SSIM, 0.903335 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00310.bmp, PSNR, 37.039782, SSIM, 0.959348 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00348.bmp, PSNR, 29.202041, SSIM, 0.912431 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00510.bmp, PSNR, 35.154969, SSIM, 0.945340 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00566.bmp, PSNR, 42.750058, SSIM, 0.988283 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00639.bmp, PSNR, 31.451847, SSIM, 0.952046 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00643.bmp, PSNR, 33.545388, SSIM, 0.945775 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00760.bmp, PSNR, 31.847155, SSIM, 0.931369 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00835.bmp, PSNR, 35.828397, SSIM, 0.941030 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00910.bmp, PSNR, 34.426016, SSIM, 0.954469 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00927.bmp, PSNR, 34.604669, SSIM, 0.942077 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01673.bmp, PSNR, 39.500253, SSIM, 0.976327 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02947.bmp, PSNR, 33.043082, SSIM, 0.931586 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02955.bmp, PSNR, 42.436976, SSIM, 0.979648 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03191.bmp, PSNR, 34.513231, SSIM, 0.962437 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03294.bmp, PSNR, 30.918540, SSIM, 0.902809 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04001.bmp, PSNR, 32.900489, SSIM, 0.952154 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04723.bmp, PSNR, 35.964426, SSIM, 0.966210 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00191.bmp, PSNR, 40.225642, SSIM, 0.966762 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00209.bmp, PSNR, 40.875089, SSIM, 0.971677 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00221.bmp, PSNR, 32.399243, SSIM, 0.927895 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00310.bmp, PSNR, 39.042525, SSIM, 0.970942 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00348.bmp, PSNR, 31.036258, SSIM, 0.937482 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00510.bmp, PSNR, 37.096988, SSIM, 0.963141 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00566.bmp, PSNR, 44.668583, SSIM, 0.991748 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00639.bmp, PSNR, 33.752400, SSIM, 0.968753 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00643.bmp, PSNR, 34.958113, SSIM, 0.954337 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00760.bmp, PSNR, 33.861534, SSIM, 0.954502 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00835.bmp, PSNR, 37.406181, SSIM, 0.954357 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00910.bmp, PSNR, 36.111248, SSIM, 0.964818 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00927.bmp, PSNR, 36.003267, SSIM, 0.953385 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01673.bmp, PSNR, 40.976312, SSIM, 0.981903 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02947.bmp, PSNR, 34.224845, SSIM, 0.944643 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02955.bmp, PSNR, 44.024630, SSIM, 0.984583 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03191.bmp, PSNR, 35.526343, SSIM, 0.968320 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03294.bmp, PSNR, 32.426107, SSIM, 0.927711 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04001.bmp, PSNR, 34.116553, SSIM, 0.960319 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04723.bmp, PSNR, 37.957989, SSIM, 0.976226 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00191.bmp, PSNR, 41.533443, SSIM, 0.974228 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00209.bmp, PSNR, 42.129061, SSIM, 0.977338 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00221.bmp, PSNR, 33.749111, SSIM, 0.944256 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00310.bmp, PSNR, 40.370757, SSIM, 0.976511 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00348.bmp, PSNR, 32.595245, SSIM, 0.954377 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00510.bmp, PSNR, 38.730925, SSIM, 0.973464 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00566.bmp, PSNR, 46.109525, SSIM, 0.993655 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00639.bmp, PSNR, 35.357619, SSIM, 0.975534 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00643.bmp, PSNR, 36.599884, SSIM, 0.965542 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00760.bmp, PSNR, 35.168723, SSIM, 0.963492 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00835.bmp, PSNR, 38.643357, SSIM, 0.962718 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00910.bmp, PSNR, 37.779498, SSIM, 0.974370 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00927.bmp, PSNR, 37.252883, SSIM, 0.961498 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01673.bmp, PSNR, 42.455961, SSIM, 0.986059 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02947.bmp, PSNR, 35.745009, SSIM, 0.958255 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02955.bmp, PSNR, 45.265341, SSIM, 0.987469 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03191.bmp, PSNR, 36.746760, SSIM, 0.974552 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03294.bmp, PSNR, 33.628260, SSIM, 0.942807 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04001.bmp, PSNR, 35.612655, SSIM, 0.970596 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04723.bmp, PSNR, 39.800534, SSIM, 0.981615 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00191.bmp, PSNR, 32.109262, SSIM, 0.876321 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00209.bmp, PSNR, 32.857494, SSIM, 0.886732 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00221.bmp, PSNR, 24.175199, SSIM, 0.667623 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00310.bmp, PSNR, 28.613261, SSIM, 0.826978 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00348.bmp, PSNR, 20.512781, SSIM, 0.649597 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00510.bmp, PSNR, 26.431286, SSIM, 0.770861 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00566.bmp, PSNR, 32.523707, SSIM, 0.927457 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00639.bmp, PSNR, 22.167339, SSIM, 0.765514 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00643.bmp, PSNR, 23.044111, SSIM, 0.719986 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00760.bmp, PSNR, 23.614585, SSIM, 0.706390 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00835.bmp, PSNR, 27.836359, SSIM, 0.812229 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00910.bmp, PSNR, 24.315900, SSIM, 0.739886 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00927.bmp, PSNR, 26.297340, SSIM, 0.801625 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 01673.bmp, PSNR, 31.204731, SSIM, 0.911933 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 02947.bmp, PSNR, 26.217766, SSIM, 0.772879 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 02955.bmp, PSNR, 34.435400, SSIM, 0.925011 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03191.bmp, PSNR, 24.419977, SSIM, 0.791512 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03294.bmp, PSNR, 23.946244, SSIM, 0.657947 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04001.bmp, PSNR, 23.364276, SSIM, 0.743707 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04723.bmp, PSNR, 26.342978, SSIM, 0.841331 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00191.bmp, PSNR, 35.721725, SSIM, 0.926921 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00209.bmp, PSNR, 36.235284, SSIM, 0.934033 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00221.bmp, PSNR, 27.153789, SSIM, 0.793013 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00310.bmp, PSNR, 32.743849, SSIM, 0.915621 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00348.bmp, PSNR, 24.698610, SSIM, 0.811190 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00510.bmp, PSNR, 30.336443, SSIM, 0.869041 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00566.bmp, PSNR, 37.991729, SSIM, 0.973365 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00639.bmp, PSNR, 25.901257, SSIM, 0.873972 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00643.bmp, PSNR, 27.977390, SSIM, 0.871526 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00760.bmp, PSNR, 27.214810, SSIM, 0.834828 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00835.bmp, PSNR, 31.904461, SSIM, 0.892721 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00910.bmp, PSNR, 28.945421, SSIM, 0.881296 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00927.bmp, PSNR, 30.290148, SSIM, 0.889667 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01673.bmp, PSNR, 35.193085, SSIM, 0.952887 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02947.bmp, PSNR, 29.023960, SSIM, 0.855762 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02955.bmp, PSNR, 38.575775, SSIM, 0.961737 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03191.bmp, PSNR, 29.383188, SSIM, 0.906717 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03294.bmp, PSNR, 27.099832, SSIM, 0.793527 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04001.bmp, PSNR, 27.291516, SSIM, 0.863577 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04723.bmp, PSNR, 31.142922, SSIM, 0.928490 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00191.bmp, PSNR, 37.378428, SSIM, 0.944402 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00209.bmp, PSNR, 37.900392, SSIM, 0.950340 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00221.bmp, PSNR, 29.151111, SSIM, 0.861907 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00310.bmp, PSNR, 35.415081, SSIM, 0.946852 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00348.bmp, PSNR, 27.076374, SSIM, 0.871246 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00510.bmp, PSNR, 33.313391, SSIM, 0.924206 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00566.bmp, PSNR, 40.519972, SSIM, 0.982753 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00639.bmp, PSNR, 28.931502, SSIM, 0.927900 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00643.bmp, PSNR, 31.069202, SSIM, 0.917711 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00760.bmp, PSNR, 29.836494, SSIM, 0.900911 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00835.bmp, PSNR, 34.239539, SSIM, 0.925367 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00910.bmp, PSNR, 32.072991, SSIM, 0.928861 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00927.bmp, PSNR, 32.894355, SSIM, 0.925361 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01673.bmp, PSNR, 37.688598, SSIM, 0.968158 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02947.bmp, PSNR, 31.108004, SSIM, 0.902138 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02955.bmp, PSNR, 40.684435, SSIM, 0.973032 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03191.bmp, PSNR, 32.569966, SSIM, 0.945572 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03294.bmp, PSNR, 29.101514, SSIM, 0.858978 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04001.bmp, PSNR, 30.325635, SSIM, 0.922665 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04723.bmp, PSNR, 34.202926, SSIM, 0.955941 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00191.bmp, PSNR, 38.875659, SSIM, 0.957502 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00209.bmp, PSNR, 39.481788, SSIM, 0.963005 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00221.bmp, PSNR, 30.806314, SSIM, 0.901061 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00310.bmp, PSNR, 37.056960, SSIM, 0.959122 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00348.bmp, PSNR, 29.294004, SSIM, 0.914835 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00510.bmp, PSNR, 35.694617, SSIM, 0.953088 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00566.bmp, PSNR, 42.996988, SSIM, 0.989038 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00639.bmp, PSNR, 31.658647, SSIM, 0.956808 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00643.bmp, PSNR, 33.716537, SSIM, 0.945443 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00760.bmp, PSNR, 32.063046, SSIM, 0.933985 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00835.bmp, PSNR, 35.911580, SSIM, 0.941101 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00910.bmp, PSNR, 34.460334, SSIM, 0.954951 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00927.bmp, PSNR, 34.836839, SSIM, 0.944251 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01673.bmp, PSNR, 39.580302, SSIM, 0.976951 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02947.bmp, PSNR, 33.031207, SSIM, 0.930569 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02955.bmp, PSNR, 42.382499, SSIM, 0.979255 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03191.bmp, PSNR, 34.544557, SSIM, 0.962116 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03294.bmp, PSNR, 30.927136, SSIM, 0.902772 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04001.bmp, PSNR, 32.884814, SSIM, 0.952405 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04723.bmp, PSNR, 35.971465, SSIM, 0.966790 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00191.bmp, PSNR, 40.279662, SSIM, 0.967152 
