image:9.tif; rate:1.000000e-01; TVNLM-PSNR:25.332203; TVNLM-SSIM:0.737905; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:25.547460; TVNLM-SSIM:0.745894; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:25.696418; TVNLM-SSIM:0.751882; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:25.808278; TVNLM-SSIM:0.756309; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:25.958894; TVNLM-SSIM:0.761891; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:26.063168; TVNLM-SSIM:0.766070; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:26.213328; TVNLM-SSIM:0.770227; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:26.177809; TVNLM-SSIM:0.770720; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:26.292109; TVNLM-SSIM:0.773808; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:26.323573; TVNLM-SSIM:0.775300; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:26.322136; TVNLM-SSIM:0.775805; Tau:3.000000;
image:9.tif; rate:1.000000e-01; TVNLM-PSNR:25.661275; TVNLM-SSIM:0.766682; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:28.999191; TVNLM-SSIM:0.834306; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:28.926224; TVNLM-SSIM:0.832931; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.061562; TVNLM-SSIM:0.834286; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.563943; TVNLM-SSIM:0.841723; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.772152; TVNLM-SSIM:0.844547; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.415814; TVNLM-SSIM:0.839771; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.318181; TVNLM-SSIM:0.837760; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.495362; TVNLM-SSIM:0.839348; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.447917; TVNLM-SSIM:0.837781; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.430317; TVNLM-SSIM:0.837306; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:29.616897; TVNLM-SSIM:0.840033; Tau:1.000000;
image:9.tif; rate:2.000000e-01; TVNLM-PSNR:28.742835; TVNLM-SSIM:0.835073; Tau:1.000000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:30.830388; TVNLM-SSIM:0.881895; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.824339; TVNLM-SSIM:0.891248; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:32.075181; TVNLM-SSIM:0.894221; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:32.020585; TVNLM-SSIM:0.892619; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.528355; TVNLM-SSIM:0.885777; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.598387; TVNLM-SSIM:0.885358; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.608275; TVNLM-SSIM:0.883602; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.932126; TVNLM-SSIM:0.886489; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.631694; TVNLM-SSIM:0.881198; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.555162; TVNLM-SSIM:0.878382; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.308533; TVNLM-SSIM:0.874511; Tau:0.050000;
image:9.tif; rate:3.000000e-01; TVNLM-PSNR:31.067776; TVNLM-SSIM:0.884672; Tau:1.000000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.472614; TVNLM-SSIM:0.921276; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.846654; TVNLM-SSIM:0.920520; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:34.340108; TVNLM-SSIM:0.926836; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.947729; TVNLM-SSIM:0.923932; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.464394; TVNLM-SSIM:0.918315; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.878929; TVNLM-SSIM:0.921772; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.368572; TVNLM-SSIM:0.913830; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.098418; TVNLM-SSIM:0.907933; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:32.896761; TVNLM-SSIM:0.903268; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:32.630167; TVNLM-SSIM:0.898613; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:32.419761; TVNLM-SSIM:0.892777; Tau:0.050000;
image:9.tif; rate:4.000000e-01; TVNLM-PSNR:33.509250; TVNLM-SSIM:0.920967; Tau:1.000000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:36.498980; TVNLM-SSIM:0.949232; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:35.463938; TVNLM-SSIM:0.942781; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:35.216554; TVNLM-SSIM:0.941458; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:35.213387; TVNLM-SSIM:0.940569; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:35.179041; TVNLM-SSIM:0.939465; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:34.896017; TVNLM-SSIM:0.935572; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:34.837568; TVNLM-SSIM:0.932978; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:34.494120; TVNLM-SSIM:0.927917; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:34.133410; TVNLM-SSIM:0.921923; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:33.636679; TVNLM-SSIM:0.914178; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:33.098278; TVNLM-SSIM:0.905226; Tau:0.010000;
image:9.tif; rate:5.000000e-01; TVNLM-PSNR:36.608466; TVNLM-SSIM:0.950342; Tau:1.000000;
