image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.173111; TVNLM-SSIM:0.589178; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.238445; TVNLM-SSIM:0.592414; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.300786; TVNLM-SSIM:0.596446; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.411556; TVNLM-SSIM:0.599510; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.488258; TVNLM-SSIM:0.601784; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.548714; TVNLM-SSIM:0.605441; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.601083; TVNLM-SSIM:0.608284; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.662901; TVNLM-SSIM:0.610882; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.651754; TVNLM-SSIM:0.610763; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.703514; TVNLM-SSIM:0.612737; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.737654; TVNLM-SSIM:0.613168; Tau:3.000000;
image:1.tif; rate:1.000000e-01; TVNLM-PSNR:23.163948; TVNLM-SSIM:0.605681; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:25.612028; TVNLM-SSIM:0.732850; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:25.483284; TVNLM-SSIM:0.727765; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:25.473783; TVNLM-SSIM:0.725835; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:25.528106; TVNLM-SSIM:0.727696; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:25.563108; TVNLM-SSIM:0.726169; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:26.093255; TVNLM-SSIM:0.741249; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:26.109739; TVNLM-SSIM:0.741400; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:26.192806; TVNLM-SSIM:0.742097; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:26.162736; TVNLM-SSIM:0.741896; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:26.142518; TVNLM-SSIM:0.738260; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:26.117700; TVNLM-SSIM:0.739359; Tau:1.000000;
image:1.tif; rate:2.000000e-01; TVNLM-PSNR:25.774953; TVNLM-SSIM:0.743748; Tau:1.000000;
image:1.tif; rate:3.000000e-01; TVNLM-PSNR:28.534827; TVNLM-SSIM:0.847747; Tau:0.050000;
