image:2.tif; rate:1.000000e-01; TVNLM-PSNR:26.594669; TVNLM-SSIM:0.763248; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:26.661332; TVNLM-SSIM:0.767607; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:26.714784; TVNLM-SSIM:0.769910; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.001687; TVNLM-SSIM:0.777365; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.071900; TVNLM-SSIM:0.780467; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.197586; TVNLM-SSIM:0.783617; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.345688; TVNLM-SSIM:0.787491; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.433763; TVNLM-SSIM:0.790062; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.594132; TVNLM-SSIM:0.793274; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.618365; TVNLM-SSIM:0.793700; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.639703; TVNLM-SSIM:0.794307; Tau:3.000000;
image:2.tif; rate:1.000000e-01; TVNLM-PSNR:27.182095; TVNLM-SSIM:0.795022; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:30.228019; TVNLM-SSIM:0.867329; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:30.583196; TVNLM-SSIM:0.870629; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:30.786808; TVNLM-SSIM:0.873813; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:30.297713; TVNLM-SSIM:0.868691; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:31.383998; TVNLM-SSIM:0.881605; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:30.930934; TVNLM-SSIM:0.874298; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:31.334502; TVNLM-SSIM:0.879780; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:31.279463; TVNLM-SSIM:0.878338; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:31.204244; TVNLM-SSIM:0.876606; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:31.120422; TVNLM-SSIM:0.874751; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:31.017351; TVNLM-SSIM:0.872474; Tau:1.000000;
image:2.tif; rate:2.000000e-01; TVNLM-PSNR:30.760750; TVNLM-SSIM:0.879160; Tau:1.000000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:32.329085; TVNLM-SSIM:0.912458; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.676127; TVNLM-SSIM:0.924191; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.294520; TVNLM-SSIM:0.920929; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.684615; TVNLM-SSIM:0.922727; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:34.238376; TVNLM-SSIM:0.926785; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:34.163629; TVNLM-SSIM:0.925189; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:34.062262; TVNLM-SSIM:0.923178; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.934895; TVNLM-SSIM:0.920806; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.766643; TVNLM-SSIM:0.918098; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.549586; TVNLM-SSIM:0.914579; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:33.348517; TVNLM-SSIM:0.911102; Tau:0.050000;
image:2.tif; rate:3.000000e-01; TVNLM-PSNR:32.745024; TVNLM-SSIM:0.917418; Tau:1.000000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.172119; TVNLM-SSIM:0.945084; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.088314; TVNLM-SSIM:0.944385; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:34.933030; TVNLM-SSIM:0.942369; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.630800; TVNLM-SSIM:0.946005; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:34.903472; TVNLM-SSIM:0.939665; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:36.246174; TVNLM-SSIM:0.946674; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.997568; TVNLM-SSIM:0.943681; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.697005; TVNLM-SSIM:0.940212; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.392087; TVNLM-SSIM:0.936475; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.042913; TVNLM-SSIM:0.932049; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:34.679157; TVNLM-SSIM:0.927218; Tau:0.050000;
image:2.tif; rate:4.000000e-01; TVNLM-PSNR:35.542470; TVNLM-SSIM:0.946819; Tau:1.000000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:36.738383; TVNLM-SSIM:0.959982; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:36.582008; TVNLM-SSIM:0.958471; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:37.189185; TVNLM-SSIM:0.961121; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:37.499656; TVNLM-SSIM:0.961575; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:37.298836; TVNLM-SSIM:0.959001; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:37.895316; TVNLM-SSIM:0.960161; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:37.403299; TVNLM-SSIM:0.956147; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:36.948574; TVNLM-SSIM:0.952105; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:36.464714; TVNLM-SSIM:0.947435; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:35.950643; TVNLM-SSIM:0.941955; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:35.467932; TVNLM-SSIM:0.936468; Tau:0.010000;
image:2.tif; rate:5.000000e-01; TVNLM-PSNR:36.559332; TVNLM-SSIM:0.959286; Tau:1.000000;
