640.6,145.19,106.46,77.172,63.315,56.835,55.774,52.222,50.533,49.744,52.072,50.898,51.349,49.499,50.567,50.188,49.823,49.837,50.774,49.68,51.088,52.134,52.224,48.775,50.769,49.331,50.319,49.874,50.479,49.311,52.102
21.098,23.888,25.518,26.367,26.969,27.327,27.589,27.747,27.867,27.895,27.929,27.948,27.98,27.959,27.962,27.995,28.002,27.976,28.019,28,27.976,27.978,28,27.97,28,27.985,28.011,27.99,28.016,27.995,27.995
652.29,149.24,99.768,67.65,57.531,51.666,49.154,46.291,44.837,44.66,44.296,43.316,43.848,43.356,42.451,42.872,43.467,44.25,45.255,43.963,44.573,43.596,44.162,43.486,44.445,43.332,42.828,41.979,43.445,43.629,45.546
21.649,24.984,26.625,27.614,28.096,28.396,28.527,28.672,28.77,28.851,28.904,28.935,28.957,28.971,28.978,28.976,28.973,28.811,28.866,28.872,28.913,28.937,28.953,28.958,28.971,28.978,28.977,28.979,28.975,28.822,28.822
625.91,151.01,96.264,68.581,57.887,51.086,50.956,48.809,48.078,45.622,47.792,47.184,47.654,49.282,49.417,49.097,49.409,48.343,47.536,47.355,46.779,48.507,49.564,47.803,48.261,48.195,49.149,47.954,48.245,48.865,48.931
21.84,25.032,26.605,27.326,27.681,27.857,27.973,27.993,28.001,28.029,28.031,28.034,28.034,28.034,28.032,28.031,28.032,28.033,28.035,28.036,28.041,28.039,28.038,28.037,28.035,28.035,28.036,28.036,28.034,28.035,28.035
771.52,119.65,61.337,33.021,25.517,21.953,21.198,20.466,20.098,20.165,19.949,19.48,20.089,20.505,20.498,20.123,20.084,20.589,19.853,19.725,19.865,20.056,20.232,19.881,20.478,20.321,19.548,19.523,20.275,20.22,20.809
25.853,31.198,33.584,34.699,35.262,35.504,35.574,35.565,35.577,35.556,35.553,35.562,35.611,35.614,35.592,35.59,35.623,35.581,35.565,35.554,35.556,35.588,35.561,35.587,35.611,35.576,35.557,35.574,35.595,35.628,35.628
685.65,129.57,76.241,37.211,27.967,24.57,24.221,23.384,23.055,23.19,23.095,22.678,23.189,23.343,23.044,23.839,22.948,22.423,23.03,22.185,22.959,23.244,22.939,23.289,23.627,23.454,23.485,23.266,23.007,22.539,23.44
24.145,30.142,32.691,33.775,34.092,34.193,34.227,34.24,34.239,34.242,34.248,34.242,34.237,34.241,34.23,34.239,34.249,34.243,34.249,34.244,34.237,34.242,34.239,34.232,34.234,34.235,34.237,34.241,34.247,34.237,34.237
625.14,150.61,100.59,65.033,53.098,45.293,43.43,40.547,39.496,39.559,40.936,39.679,40.833,41.139,41.318,41.387,40.443,40.074,41.664,41.743,42.206,41.47,41.208,38.874,39.951,40.664,39.771,38.777,37.849,38.511,40.175
21.638,25.188,27.01,28.089,28.659,28.994,29.149,29.244,29.291,29.328,29.352,29.362,29.38,29.402,29.405,29.407,29.408,29.426,29.422,29.424,29.424,29.424,29.415,29.401,29.388,29.396,29.37,29.369,29.368,29.357,29.357
577.11,179.83,137.72,89.624,69.863,60.366,55.564,51.52,50.519,50.085,51.672,50.708,50.982,52.302,52.894,51.661,51.916,52.926,50.536,50.714,51.929,50.287,49.935,49.404,49.299,49.099,49.45,48.194,49.665,50.635,52.758
18.903,22.843,24.99,26.062,26.635,27.017,27.271,27.369,27.433,27.488,27.498,27.504,27.516,27.521,27.521,27.526,27.53,27.509,27.504,27.514,27.495,27.543,27.574,27.596,27.606,27.609,27.613,27.613,27.561,27.545,27.545
