13.119,14.545,17.835,18.948,19.693,19.949,20.053,20.079,20.081,20.084,20.089,20.094,20.075,20.068,20.066,20.072,20.074,20.072,20.067,20.078,20.065,20.056,20.06,20.075,20.053,20.064,20.077,20.085,20.085,20.078,20.076
12.955,15.029,18.318,19.912,20.7,20.955,20.954,20.989,20.99,20.977,20.963,20.951,20.98,20.985,20.965,20.966,20.986,20.987,20.983,20.977,20.985,20.98,20.994,20.986,20.988,20.981,20.983,20.969,20.982,20.991,20.998
13.486,14.93,18.111,19.748,20.572,20.917,21.031,21.099,21.134,21.164,21.165,21.179,21.176,21.182,21.186,21.179,21.182,21.182,21.173,21.166,21.152,21.168,21.185,21.184,21.181,21.183,21.184,21.19,21.184,21.183,21.182
13.356,16.117,20.882,24.161,26.377,27.843,28.782,29.189,29.189,29.207,29.236,29.242,29.325,29.347,29.411,29.35,29.382,29.356,29.353,29.316,29.3,29.291,29.351,29.324,29.303,29.308,29.327,29.345,29.389,29.416,29.444
13.386,15.429,19.431,21.926,23.945,25.305,26.19,26.84,27.097,27.257,27.309,27.31,27.294,27.27,27.209,27.172,27.168,27.149,27.126,27.16,27.198,27.187,27.169,27.129,27.125,27.129,27.128,27.121,27.089,27.074,27.074
12.862,14.574,17.877,19.832,21.132,21.761,22.107,22.236,22.281,22.279,22.277,22.277,22.29,22.292,22.282,22.292,22.293,22.288,22.291,22.294,22.292,22.29,22.292,22.291,22.29,22.288,22.282,22.285,22.275,22.277,22.287
12.67,14.023,16,17.078,17.65,17.856,17.968,18.045,18.053,18.061,18.064,18.069,18.074,18.075,18.078,18.081,18.086,18.089,18.088,18.157,18.111,18.112,18.104,18.165,18.151,18.195,18.229,18.241,18.221,18.243,18.181
13.047,15.109,18.288,20.328,21.679,22.448,22.848,22.998,23.036,22.927,22.854,22.827,22.842,22.829,22.845,22.898,22.9,22.873,22.85,22.804,22.806,22.832,22.849,22.861,22.879,22.905,22.881,22.836,22.797,22.813,22.845
17.526,20.566,23.756,25.353,25.978,26.608,26.858,27.104,27.223,27.28,27.3,27.313,27.326,27.339,27.332,27.325,27.322,27.325,27.331,27.332,27.333,27.334,27.336,27.456,27.377,27.492,27.565,27.599,27.643,27.663,27.686
17.684,21.688,24.867,26.513,27.42,27.984,28.246,28.511,28.587,28.662,28.722,28.749,28.772,28.771,28.782,28.79,28.808,28.815,28.743,28.78,28.799,28.805,28.813,28.809,28.814,28.812,28.815,28.809,28.813,28.814,28.818
