13.634,14.195,18.127,19.432,20.113,20.337,20.4,20.461,20.467,20.474,20.472,20.477,20.471,20.45,20.426,20.442,20.459,20.46,20.449,20.463,20.455,20.431,20.43,20.446,20.436,20.433,20.45,20.461,20.463,20.455,20.452
13.701,14.203,18.208,19.747,20.73,21.067,21.179,21.266,21.299,21.316,21.321,21.325,21.323,21.331,21.34,21.343,21.334,21.329,21.337,21.338,21.322,21.343,21.338,21.338,21.334,21.344,21.353,21.349,21.334,21.328,21.32
13.63,14.572,18.056,19.682,20.547,20.855,20.944,20.987,20.984,21,20.998,21.009,21.005,21.005,21.003,20.987,20.992,20.993,21,21.01,20.997,20.983,20.982,20.986,20.996,21,20.972,20.993,20.982,20.993,21
13.446,14.874,20.312,23.556,26.388,27.814,28.666,29.075,29.245,29.24,29.332,29.316,29.305,29.284,29.275,29.259,29.242,29.252,29.248,29.238,29.259,29.227,29.232,29.245,29.224,29.239,29.216,29.269,29.234,29.246,29.231
13.446,14.475,19.061,21.878,23.986,25.104,26.015,26.623,26.973,27.241,27.327,27.384,27.39,27.405,27.428,27.439,27.455,27.466,27.466,27.407,27.497,27.49,27.501,27.501,27.485,27.442,27.43,27.448,27.445,27.445,27.448
13.443,14.819,18.44,20.478,21.587,21.951,22.161,22.253,22.265,22.274,22.26,22.267,22.284,22.288,22.28,22.288,22.288,22.285,22.289,22.288,22.277,22.268,22.269,22.292,22.297,22.289,22.284,22.269,22.257,22.255,22.253
13.136,13.733,16.047,17.177,17.825,17.978,18.054,18.142,18.183,18.262,18.326,18.323,18.324,18.32,18.321,18.31,18.297,18.298,18.3,18.305,18.324,18.326,18.313,18.31,18.316,18.324,18.32,18.308,18.311,18.328,18.332
13.474,15.779,19.028,20.933,22.014,22.547,22.83,23.011,23.154,23.185,23.213,23.221,23.204,23.18,23.165,23.169,23.179,23.19,23.197,23.197,23.197,23.175,23.175,23.176,23.181,23.187,23.192,23.188,23.186,23.169,23.17
17.936,21.098,23.888,25.518,26.367,26.969,27.327,27.589,27.747,27.867,27.895,27.929,27.948,27.98,27.959,27.962,27.995,28.002,27.976,28.019,28,27.976,27.978,28,27.97,28,27.985,28.011,27.99,28.016,27.995
17.842,21.649,24.949,26.616,27.593,28.093,28.395,28.536,28.682,28.775,28.855,28.904,28.936,28.958,28.972,28.977,28.975,28.972,28.811,28.866,28.872,28.913,28.937,28.953,28.958,28.971,28.978,28.977,28.979,28.975,28.822
