19.664,24.982,28.353,30.81,32.204,33.224,33.86,34.152,34.344,34.464,34.545,34.596,34.63,34.646,34.654,34.663
19.784,26.718,30.808,33.172,34.573,35.317,35.733,35.943,36.068,36.143,36.177,36.197,36.211,36.217,36.22,36.224
19.429,26.428,29.959,31.653,32.958,33.398,33.569,33.586,33.595,33.583,33.596,33.595,33.619,33.627,33.643,33.66
21.316,26.663,33.589,36.467,37.804,38.335,38.555,38.629,38.656,38.662,38.669,38.667,38.672,38.67,38.668,38.669
20.964,30.145,34.225,35.913,36.55,36.829,36.947,36.996,37.021,37.035,37.04,37.046,37.052,37.054,37.054,37.05
20.003,26.96,31.481,33.93,35.268,36.046,36.498,36.729,36.858,36.927,36.972,36.99,36.998,37.006,37.009,37.009
18.295,24.807,29.348,32.173,33.847,34.781,35.381,35.776,36.016,36.157,36.233,36.276,36.305,36.323,36.328,36.333
20.201,28.414,32.874,35.131,36.214,36.753,37.011,37.129,37.183,37.215,37.228,37.237,37.239,37.239,37.238,37.237
19.541,24.572,27.432,29.177,30.258,30.623,30.857,31.029,31.132,31.185,31.211,31.217,31.22,31.222,31.223,31.224
19.648,26.102,29.336,30.841,31.343,31.726,31.867,31.917,31.933,31.94,31.943,31.941,31.942,31.941,31.943,31.943
19.308,25.871,28.765,30.073,30.343,30.355,30.369,30.367,30.373,30.356,30.365,30.359,30.371,30.382,30.387,30.4
21.13,26.075,31.213,32.638,32.939,32.996,33.006,33.012,33.012,33.013,33.016,33.012,33.016,33.011,33.01,33.013
20.785,28.916,31.58,32.299,32.42,32.444,32.444,32.441,32.439,32.437,32.441,32.436,32.436,32.44,32.441,32.443
19.865,26.311,29.834,31.273,31.926,32.165,32.267,32.294,32.304,32.309,32.318,32.317,32.316,32.315,32.315,32.317
18.196,24.4,28.36,30.278,31.004,31.482,31.681,31.762,31.792,31.803,31.806,31.804,31.805,31.807,31.809,31.81
20.049,27.523,30.672,31.697,32.275,32.412,32.434,32.439,32.441,32.438,32.441,32.44,32.443,32.442,32.444,32.445
19.316,23.916,26.259,27.373,27.867,28.046,28.113,28.147,28.161,28.163,28.17,28.17,28.172,28.169,28.169,28.168
19.409,25.155,27.492,28.291,28.497,28.546,28.554,28.732,28.754,28.761,28.776,28.768,28.773,28.765,28.769,28.769
19.117,25.033,27.233,27.83,27.955,27.978,27.985,27.983,27.984,27.985,27.987,27.985,27.987,27.988,27.991,27.993
20.81,25.147,28.694,29.375,29.424,29.427,29.431,29.433,29.429,29.429,29.434,29.43,29.433,29.43,29.432,29.432
20.475,27.269,28.89,29.179,29.183,29.179,29.181,29.178,29.18,29.174,29.181,29.175,29.174,29.179,29.18,29.179
19.619,25.348,27.863,28.619,28.9,28.942,28.954,28.951,28.951,28.954,28.972,28.966,28.961,28.959,28.963,28.965
18.021,23.778,26.875,28.017,28.371,28.582,28.634,28.635,28.638,28.643,28.657,28.648,28.648,28.653,28.658,28.655
19.786,26.334,28.409,28.85,29.076,29.089,29.082,29.082,29.084,29.074,29.082,29.081,29.086,29.088,29.093,29.091
19.006,23.116,24.871,25.595,25.88,25.977,26.016,26.034,26.044,26.045,26.047,26.047,26.048,26.048,26.048,26.047
19.087,24.068,25.658,26.199,26.329,26.364,26.37,26.369,26.369,26.369,26.368,26.368,26.368,26.369,26.369,26.369
18.872,24.071,25.492,26.042,26.136,26.144,26.145,26.144,26.145,26.144,26.145,26.142,26.143,26.144,26.146,26.149
20.383,24.142,26.455,26.914,26.955,26.956,26.956,26.957,26.956,26.956,26.957,26.956,26.957,26.956,26.956,26.956
20.063,25.654,26.683,26.805,26.811,26.813,26.813,26.813,26.813,26.812,26.813,26.812,26.812,26.813,26.813,26.813
19.284,24.238,25.901,26.432,26.554,26.575,26.583,26.583,26.583,26.583,26.584,26.584,26.584,26.584,26.584,26.584
17.781,22.972,25.326,26.058,26.264,26.309,26.319,26.32,26.32,26.32,26.32,26.32,26.32,26.32,26.32,26.32
19.433,24.959,26.352,26.612,26.654,26.661,26.662,26.663,26.663,26.662,26.663,26.663,26.663,26.663,26.663,26.663
18.63,22.257,23.573,23.878,23.948,23.962,23.976,23.979,23.974,23.973,23.982,23.981,23.98,23.977,23.975,23.973
18.703,22.976,24.119,24.324,24.356,24.361,24.361,24.361,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36
18.578,23.087,24.145,24.284,24.3,24.294,24.296,24.294,24.295,24.291,24.296,24.294,24.295,24.298,24.299,24.299
19.879,23.022,24.66,24.807,24.817,24.817,24.818,24.818,24.817,24.817,24.817,24.818,24.818,24.817,24.818,24.818
19.578,24.138,24.694,24.74,24.738,24.738,24.738,24.738,24.738,24.737,24.738,24.737,24.737,24.738,24.738,24.738
18.881,23.119,24.307,24.473,24.499,24.497,24.499,24.499,24.498,24.499,24.501,24.499,24.499,24.499,24.5,24.5
17.489,22.105,23.851,24.249,24.317,24.326,24.328,24.326,24.327,24.327,24.328,24.327,24.327,24.328,24.329,24.328
19.011,23.638,24.451,24.54,24.548,24.551,24.552,24.552,24.551,24.55,24.55,24.552,24.554,24.553,24.553,24.552
18.208,21.084,22.163,22.285,22.304,22.296,22.305,22.31,22.297,22.296,22.306,22.3,22.304,22.304,22.305,22.299
18.276,21.823,22.7,22.935,22.951,22.958,22.959,22.96,22.956,22.956,22.961,22.959,22.96,22.956,22.958,22.96
18.239,21.983,22.807,22.871,22.877,22.871,22.875,22.874,22.876,22.872,22.878,22.873,22.875,22.878,22.878,22.878
19.327,21.952,23.191,23.27,23.275,23.273,23.273,23.273,23.272,23.273,23.272,23.273,23.274,23.272,23.273,23.272
19.044,22.799,23.225,23.229,23.223,23.222,23.224,23.224,23.224,23.222,23.224,23.222,23.221,23.224,23.224,23.224
18.43,21.932,22.81,23.042,23.06,23.057,23.055,23.055,23.054,23.056,23.063,23.055,23.056,23.056,23.058,23.059
17.158,21.235,22.602,22.795,22.917,22.928,22.933,22.925,22.93,22.932,22.934,22.933,22.931,22.934,22.938,22.935
18.543,22.431,22.976,23.073,23.086,23.088,23.089,23.088,23.089,23.086,23.085,23.09,23.093,23.092,23.092,23.091
19.425,24.264,25.841,26.375,26.475,26.497,26.501,26.503,26.504,26.504,26.505,26.505,26.504,26.504,26.505,26.505,26.505,26.505,26.505,26.505,26.505
17.68,20.068,24.866,27.289,28.709,29.586,29.849,30.119,30.258,30.376,30.446,30.491,30.535,30.569,30.575,30.575,30.58,30.59,30.594,30.602,30.606
