RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 1.tif, 35.555998, 0.960941 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 2.tif, 37.160599, 0.960823 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 3.tif, 35.450115, 0.944671 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 4.tif, 40.267403, 0.964255 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 5.tif, 38.539480, 0.942227 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 6.tif, 37.912007, 0.964649 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 7.tif, 37.090032, 0.971268 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,2.000000, 8.tif, 38.257063, 0.957280 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 1.tif, 33.535961, 0.945374 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 2.tif, 34.472517, 0.939382 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 3.tif, 33.141202, 0.922038 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 4.tif, 37.341261, 0.940862 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 5.tif, 36.250090, 0.909548 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 6.tif, 35.034327, 0.945089 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 7.tif, 34.208815, 0.955630 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,5.000000, 8.tif, 35.497201, 0.935825 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 1.tif, 31.550283, 0.921117 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 2.tif, 32.361419, 0.911734 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 3.tif, 31.319544, 0.896892 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 4.tif, 35.493951, 0.921446 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 5.tif, 34.631062, 0.880497 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 6.tif, 32.845936, 0.921582 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 7.tif, 32.004671, 0.939702 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,8.000000, 8.tif, 33.597697, 0.917192 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 1.tif, 29.959253, 0.892873 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 2.tif, 30.907798, 0.887361 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 3.tif, 30.101457, 0.876023 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 4.tif, 34.331254, 0.908768 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 5.tif, 33.650243, 0.868100 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 6.tif, 31.333713, 0.898471 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 7.tif, 30.457167, 0.923225 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 8.tif, 32.222985, 0.900841 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 1.tif, 28.778787, 0.866368 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 2.tif, 29.773699, 0.864367 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 3.tif, 29.158514, 0.858617 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 4.tif, 33.449145, 0.898890 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 5.tif, 32.866283, 0.857079 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 6.tif, 30.222188, 0.879205 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 7.tif, 29.315379, 0.907510 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,14.000000, 8.tif, 31.090623, 0.885388 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 1.tif, 27.862161, 0.840167 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 2.tif, 28.865359, 0.842816 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 3.tif, 28.347211, 0.839713 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 4.tif, 32.659517, 0.888126 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 5.tif, 32.180822, 0.850027 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 6.tif, 29.320531, 0.861042 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 7.tif, 28.451020, 0.892796 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 8.tif, 30.203950, 0.872479 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 1.tif, 27.810103, 0.837849 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 2.tif, 28.865359, 0.842816 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 3.tif, 28.347211, 0.839713 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 4.tif, 32.659517, 0.888126 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 5.tif, 32.180822, 0.850027 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 6.tif, 29.320531, 0.861042 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,17.000000, 7.tif, 28.451020, 0.892796 
RCAN_5x5_dilated_17cases, 0.300000,Bernoulli,11.000000, 6.tif, 31.314898, 0.900878 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli,11.000000, 2.tif, 32.045086, 0.906863 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli,11.000000, 2.tif, 32.045086, 0.906863 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli,11.000000, 2.tif, 32.045086, 0.906863 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli,11.000000, 2.tif, 32.045086, 0.906863 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli,11.000000, 2.tif, 32.045086, 0.906863 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli,11.000000, 2.tif, 32.045086, 0.906863 
