265.71,49.249,23.416,14.867,11.165,9.5898,9.1658,8.7705,8.6605,8.5476,8.6852,8.667,8.71,8.5851,8.5463,8.562
265.71,49.249,23.416,14.867,11.165,9.5898,9.1658,8.7705,8.6605,8.5476,8.6852,8.667,8.71,8.5851,8.5463,8.562
271.48,47.434,22.074,13.262,10.192,9.1294,8.6172,8.3551,8.2494,8.0829,8.1651,8.0473,8.0341,8.0167,8.081,8.0215
260.38,46.865,22.67,14.824,11.954,10.38,9.7436,9.3663,9.1297,8.8553,8.8767,8.8663,8.9521,8.931,8.9796,9.0833
322.06,36.663,14.29,8.2186,7.0313,6.4899,6.3297,6.1038,6.0429,6.0377,6.0732,5.9774,6.0438,5.9492,5.9527,5.984
284.57,39.566,15.318,9.4718,8.1763,7.7409,7.4407,7.2833,7.2341,7.1813,7.2003,7.0539,7.0442,7.0945,7.1813,7.2224
259.21,44.585,20.886,12.55,9.4093,8.0794,7.6701,7.3347,7.1952,7.1642,7.3661,7.18,7.1636,7.107,7.1692,7.2736
242.11,52.974,28.125,15.321,11.315,9.4815,8.7115,8.1913,8.0351,7.9256,8.028,7.8826,8.048,7.9356,7.9594,7.8582
278.9,43.608,18.405,10.854,8.496,7.502,7.0851,6.9385,6.8788,6.7271,6.7654,6.6833,6.648,6.8259,6.7735,6.7783
266.03,49.975,25.381,17.667,14.802,13.758,13.503,13.245,13.206,13.218,13.332,13.282,13.315,13.213,13.258,13.213
271.71,48.321,24.233,16.65,14.4,13.819,13.539,13.422,13.304,13.353,13.481,13.276,13.414,13.328,13.342,13.363
260.52,47.789,24.76,18.21,16.23,15.273,15.137,14.94,14.687,14.528,14.656,14.615,14.72,14.793,14.86,14.939
322.22,37.903,17.491,12.981,12.257,11.968,12.019,12.013,11.971,11.993,12.045,11.987,12.043,11.979,12.026,12.006
284.82,40.748,18.419,13.857,13.005,12.808,12.754,12.71,12.699,12.692,12.726,12.629,12.687,12.734,12.753,12.823
259.42,45.602,23.172,16.165,14.024,13.243,13.032,12.799,12.716,12.787,13.031,12.863,12.855,12.882,12.957,12.97
242.27,53.694,29.909,18.21,14.97,13.721,13.299,12.961,12.925,12.999,13.105,12.974,13.128,13.179,13.152,13.076
279.05,44.591,20.833,14.778,13.243,12.729,12.571,12.549,12.574,12.435,12.612,12.557,12.574,12.66,12.664,12.723
266.44,51.502,28.759,22.275,20.132,19.393,19.472,19.393,19.386,19.349,19.528,19.462,19.521,19.378,19.447,19.358
272.1,49.969,27.83,21.647,20.079,19.877,19.765,19.691,19.557,19.602,19.791,19.547,19.677,19.563,19.655,19.647
260.84,49.543,28.245,23.086,21.817,21.228,21.309,21.084,21.001,20.908,21.131,21.023,21.175,21.239,21.337,21.37
322.52,40.144,22.233,18.974,18.612,18.428,18.528,18.497,18.475,18.426,18.538,18.431,18.522,18.442,18.484,18.448
285.23,42.828,22.924,19.479,19.132,19.087,19.157,19.127,19.092,19.085,19.115,19.04,19.06,19.082,19.155,19.241
259.79,47.455,26.786,21.183,19.802,19.551,19.457,19.301,19.273,19.353,19.626,19.399,19.455,19.457,19.477,19.482
242.62,55.063,32.923,22.896,20.319,19.555,19.34,19.048,19.152,19.24,19.382,19.168,19.363,19.478,19.421,19.312
279.35,46.424,24.879,20.228,19.422,19.141,19.004,19.021,19.08,18.893,19,19.024,19.102,19.118,19.149,19.194
267.03,53.776,32.898,27.515,26.004,25.422,25.531,25.354,25.333,25.34,25.598,25.425,25.671,25.413,25.442,25.377
272.64,52.344,32.414,27.268,26.238,26.045,26.029,25.913,25.791,25.874,26.071,25.79,25.973,25.867,25.946,25.868
261.32,52.015,32.746,28.626,27.915,27.403,27.571,27.361,27.325,27.206,27.456,27.298,27.469,27.569,27.686,27.745
322.96,43.253,27.57,25.178,25.044,24.859,24.963,24.901,24.904,24.878,24.945,24.851,24.976,24.871,24.938,24.889
285.79,45.715,28.248,25.598,25.319,25.364,25.448,25.368,25.375,25.32,25.466,25.28,25.327,25.356,25.356,25.474
260.33,50.035,31.636,26.846,25.765,25.614,25.565,25.424,25.433,25.454,25.821,25.471,25.553,25.597,25.689,25.622
243.15,57.056,36.859,28.441,26.557,25.995,25.932,25.72,25.814,25.83,26.042,25.797,25.959,26.145,26.191,25.994
279.81,48.999,29.815,26.41,25.756,25.572,25.461,25.43,25.524,25.341,25.428,25.438,25.549,25.532,25.544,25.6
267.76,56.676,37.575,33.119,31.898,31.575,31.958,31.84,31.769,31.761,32.178,31.93,32.065,31.795,31.8,31.705
273.33,55.348,37.459,33.336,32.634,32.552,32.601,32.439,32.3,32.441,32.675,32.372,32.558,32.422,32.501,32.364
261.96,55.077,37.698,34.458,34.066,33.624,33.871,33.64,33.624,33.479,33.719,33.544,33.695,33.82,33.962,33.959
323.52,46.986,33.382,31.462,31.479,31.356,31.476,31.419,31.411,31.367,31.39,31.344,31.463,31.393,31.438,31.326
286.5,49.258,34.006,31.807,31.702,31.73,31.833,31.801,31.756,31.65,31.815,31.65,31.688,31.77,31.747,31.895
261.02,53.237,36.696,32.885,32.188,32.217,32.096,31.978,31.974,32.052,32.354,31.995,32.171,32.134,32.245,32.095
243.88,59.602,41.443,34.439,33.154,32.714,32.758,32.563,32.733,32.732,32.94,32.73,32.875,32.959,33.075,32.898
280.42,52.223,35.293,32.651,32.362,32.26,32.259,32.227,32.322,32.12,32.158,32.241,32.369,32.284,32.354,32.35
268.66,60.132,43.164,39.007,38.141,37.767,38.193,38.124,37.991,37.976,38.431,38.178,38.337,38.07,38.067,38.004
274.18,58.863,42.969,39.667,39.099,39.029,39.152,38.926,38.667,38.776,39.079,38.839,39.023,38.852,38.921,38.76
262.76,58.655,43.126,40.382,40.352,39.941,40.093,39.991,39.865,39.754,40.002,40.034,40.177,40.276,40.356,40.411
324.22,51.256,39.49,37.914,37.91,37.732,37.926,37.86,37.854,37.77,37.814,37.763,37.891,37.838,37.855,37.743
287.35,53.333,40.034,38.27,38.088,38.123,38.281,38.201,38.201,38.06,38.246,38.059,38.094,38.19,38.148,38.337
261.89,56.901,42.333,39.027,38.699,38.779,38.649,38.538,38.551,38.631,38.905,38.529,38.781,38.684,38.822,38.641
244.79,62.648,46.491,40.406,39.696,39.232,39.256,39.104,39.257,39.207,39.462,39.273,39.388,39.49,39.637,39.453
281.19,55.982,40.997,38.936,38.71,38.616,38.705,38.628,38.785,38.512,38.544,38.644,38.809,38.703,38.77,38.808
268.21,60.597,43.949,39.947,39.134,39.085,39.152,38.94,39.072,39.057,39.429,39.253,39.407,39.131,39.125,39.121
274.18,58.863,42.969,39.667,39.099,39.029,39.152,38.926,38.667,38.776,39.079,38.839,39.023,38.852,38.921,38.76
262.76,58.655,43.126,40.382,40.352,39.941,40.093,39.991,39.865,39.754,40.002,40.034,40.177,40.276,40.356,40.411
324.22,51.256,39.49,37.914,37.91,37.732,37.926,37.86,37.854,37.77,37.814,37.763,37.891,37.838,37.855,37.743
287.35,53.333,40.034,38.27,38.088,38.123,38.281,38.201,38.201,38.06,38.246,38.059,38.094,38.19,38.148,38.337
261.89,56.901,42.333,39.027,38.699,38.779,38.649,38.538,38.551,38.631,38.905,38.529,38.781,38.684,38.822,38.641
244.79,62.648,46.491,40.406,39.696,39.232,39.256,39.104,39.257,39.207,39.462,39.273,39.388,39.49,39.637,39.453
258.57,49.457,31.295,26.873,26.044,25.83,25.892,25.665,25.684,25.771,26.043,25.707,25.828,25.913,25.893,25.925,25.808,25.833,26.056,25.843,25.959
441.62,91.692,56.38,36.705,29.599,25.812,23.826,22.331,21.772,21.468,21.252,20.998,21.015,20.848,21.043,20.975,21.073,21.208,21.398,20.831,20.986
441.62,91.692,56.38,36.705,29.599,25.812,23.826,22.331,21.772,21.468,21.252,20.998,21.015,20.848,21.043,20.975,21.073,21.208,21.398,20.831,20.986
441.62,91.692,56.38,36.705,29.599,25.812,23.826,22.331,21.772,21.468,21.252,20.998,21.015,20.848,21.043,20.975,21.073,21.208,21.398,20.831,20.986
441.62,91.692,56.38,36.705,29.599,25.812,23.826,22.331,21.772,21.468,21.252,20.998,21.015,20.848,21.043,20.975,21.073,21.208,21.398,20.831,20.986
441.62,91.692,56.38,36.705,29.599,25.812,23.826,22.331,21.772,21.468,21.252,20.998,21.015,20.848,21.043,20.975,21.073,21.208,21.398,20.831,20.986
441.62,91.692,56.38,36.705,29.599,25.812,23.826,22.331,21.772,21.468,21.252,20.998,21.015,20.848,21.043,20.975,21.073,21.208,21.398,20.831,20.986
