1.000000e-02, 23.132674, 0.522936 
5.000000e-02, 26.697150, 0.663543 
1.000000e-01, 28.790121, 0.744538 
2.500000e-01, 32.852352, 0.867975 
3.000000e-01, 33.915856, 0.891293 
4.000000e-01, 36.090946, 0.927265 
5.000000e-01, 38.049783, 0.950621 
