Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00170.bmp, PSNR, 29.133525, SSIM, 0.813936 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00232.bmp, PSNR, 35.389193, SSIM, 0.942840 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00242.bmp, PSNR, 27.497827, SSIM, 0.661681 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00244.bmp, PSNR, 27.357137, SSIM, 0.813850 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00246.bmp, PSNR, 43.442227, SSIM, 0.989157 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00249.bmp, PSNR, 26.652176, SSIM, 0.750554 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00258.bmp, PSNR, 37.847027, SSIM, 0.973281 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00415.bmp, PSNR, 27.702226, SSIM, 0.894441 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00471.bmp, PSNR, 33.589393, SSIM, 0.912550 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00559.bmp, PSNR, 30.114627, SSIM, 0.888476 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00560.bmp, PSNR, 26.677230, SSIM, 0.756383 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00733.bmp, PSNR, 29.272281, SSIM, 0.907278 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01279.bmp, PSNR, 25.669292, SSIM, 0.816875 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01790.bmp, PSNR, 27.307131, SSIM, 0.893753 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03133.bmp, PSNR, 30.814889, SSIM, 0.906766 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03349.bmp, PSNR, 31.161102, SSIM, 0.913912 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03407.bmp, PSNR, 27.606837, SSIM, 0.814872 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03784.bmp, PSNR, 26.304879, SSIM, 0.803551 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04702.bmp, PSNR, 26.291570, SSIM, 0.813561 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00170.bmp, PSNR, 33.817665, SSIM, 0.899562 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00228.bmp, PSNR, 37.133738, SSIM, 0.912343 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00232.bmp, PSNR, 37.222544, SSIM, 0.958156 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00242.bmp, PSNR, 28.637023, SSIM, 0.726703 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00244.bmp, PSNR, 30.301710, SSIM, 0.901840 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00246.bmp, PSNR, 46.718070, SSIM, 0.993854 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00249.bmp, PSNR, 28.289262, SSIM, 0.810593 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00258.bmp, PSNR, 40.435762, SSIM, 0.982529 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00415.bmp, PSNR, 31.089055, SSIM, 0.940260 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00471.bmp, PSNR, 35.899485, SSIM, 0.942040 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00559.bmp, PSNR, 32.664181, SSIM, 0.931726 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00560.bmp, PSNR, 28.647099, SSIM, 0.816335 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00733.bmp, PSNR, 32.789263, SSIM, 0.952035 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01279.bmp, PSNR, 28.640909, SSIM, 0.894410 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01790.bmp, PSNR, 30.515142, SSIM, 0.939853 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03133.bmp, PSNR, 33.733889, SSIM, 0.943974 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03349.bmp, PSNR, 34.340136, SSIM, 0.950867 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03407.bmp, PSNR, 29.629931, SSIM, 0.866902 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03784.bmp, PSNR, 28.344207, SSIM, 0.863585 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04702.bmp, PSNR, 28.289544, SSIM, 0.871823 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00170.bmp, PSNR, 35.238210, SSIM, 0.920577 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00228.bmp, PSNR, 38.448493, SSIM, 0.931578 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00232.bmp, PSNR, 39.342418, SSIM, 0.971624 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00242.bmp, PSNR, 29.608483, SSIM, 0.772388 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00244.bmp, PSNR, 32.895758, SSIM, 0.944152 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00246.bmp, PSNR, 48.983173, SSIM, 0.995750 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00249.bmp, PSNR, 29.692912, SSIM, 0.853066 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00258.bmp, PSNR, 42.428933, SSIM, 0.986885 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00415.bmp, PSNR, 33.791648, SSIM, 0.961375 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00471.bmp, PSNR, 37.918801, SSIM, 0.960348 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00559.bmp, PSNR, 34.626659, SSIM, 0.950105 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00560.bmp, PSNR, 30.463044, SSIM, 0.862175 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00733.bmp, PSNR, 35.022259, SSIM, 0.962706 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01279.bmp, PSNR, 31.171426, SSIM, 0.933170 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01790.bmp, PSNR, 33.262535, SSIM, 0.961872 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03133.bmp, PSNR, 35.382914, SSIM, 0.956943 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03349.bmp, PSNR, 35.854022, SSIM, 0.960358 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03407.bmp, PSNR, 31.317298, SSIM, 0.900785 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03784.bmp, PSNR, 30.078340, SSIM, 0.898697 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04702.bmp, PSNR, 29.978259, SSIM, 0.907230 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00170.bmp, PSNR, 36.036936, SSIM, 0.931218 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00228.bmp, PSNR, 39.548465, SSIM, 0.944959 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00232.bmp, PSNR, 40.861035, SSIM, 0.978634 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00242.bmp, PSNR, 30.477172, SSIM, 0.808605 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00244.bmp, PSNR, 34.413013, SSIM, 0.957267 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00246.bmp, PSNR, 50.645575, SSIM, 0.996717 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00249.bmp, PSNR, 30.987931, SSIM, 0.884488 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00258.bmp, PSNR, 44.286502, SSIM, 0.990155 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00415.bmp, PSNR, 35.020284, SSIM, 0.967268 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00471.bmp, PSNR, 39.893392, SSIM, 0.972393 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00559.bmp, PSNR, 36.118684, SSIM, 0.962689 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00560.bmp, PSNR, 31.884830, SSIM, 0.892670 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00733.bmp, PSNR, 37.019101, SSIM, 0.974006 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01279.bmp, PSNR, 33.172399, SSIM, 0.953789 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01790.bmp, PSNR, 34.906304, SSIM, 0.968362 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03133.bmp, PSNR, 37.374275, SSIM, 0.969177 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03349.bmp, PSNR, 38.032128, SSIM, 0.974372 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03407.bmp, PSNR, 32.796116, SSIM, 0.923324 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03784.bmp, PSNR, 31.780499, SSIM, 0.924923 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04702.bmp, PSNR, 31.508297, SSIM, 0.931952 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00170.bmp, PSNR, 37.074783, SSIM, 0.943331 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00228.bmp, PSNR, 40.449765, SSIM, 0.954943 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00232.bmp, PSNR, 42.308357, SSIM, 0.983759 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00242.bmp, PSNR, 31.370335, SSIM, 0.841015 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00244.bmp, PSNR, 36.275721, SSIM, 0.970948 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00246.bmp, PSNR, 51.707396, SSIM, 0.997152 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00249.bmp, PSNR, 32.207375, SSIM, 0.908724 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00258.bmp, PSNR, 45.757767, SSIM, 0.992061 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00415.bmp, PSNR, 36.706041, SSIM, 0.975573 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00471.bmp, PSNR, 41.711080, SSIM, 0.981034 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00559.bmp, PSNR, 37.816226, SSIM, 0.972192 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00560.bmp, PSNR, 33.188639, SSIM, 0.914557 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00733.bmp, PSNR, 38.843239, SSIM, 0.981038 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01279.bmp, PSNR, 34.226219, SSIM, 0.960915 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01790.bmp, PSNR, 36.764773, SSIM, 0.976481 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03133.bmp, PSNR, 39.121290, SSIM, 0.976121 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03349.bmp, PSNR, 39.746566, SSIM, 0.980501 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03407.bmp, PSNR, 33.911158, SSIM, 0.936186 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03784.bmp, PSNR, 33.062628, SSIM, 0.938705 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04702.bmp, PSNR, 32.983834, SSIM, 0.950030 
