Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 00689.bmp, PSNR, 21.689301, SSIM, 0.465087 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03439.bmp, PSNR, 22.570408, SSIM, 0.587765 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 03589.bmp, PSNR, 19.487686, SSIM, 0.507591 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04208.bmp, PSNR, 17.915435, SSIM, 0.428793 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.050000, Image_name, 04733.bmp, PSNR, 25.917242, SSIM, 0.793511 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00689.bmp, PSNR, 23.165330, SSIM, 0.575185 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 00705.bmp, PSNR, 39.457412, SSIM, 0.970610 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01043.bmp, PSNR, 27.167959, SSIM, 0.802403 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01048.bmp, PSNR, 33.947506, SSIM, 0.886421 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01276.bmp, PSNR, 48.308956, SSIM, 0.989884 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01283.bmp, PSNR, 16.893470, SSIM, 0.376657 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 01706.bmp, PSNR, 26.405211, SSIM, 0.681625 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02315.bmp, PSNR, 26.008443, SSIM, 0.599814 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02817.bmp, PSNR, 38.226383, SSIM, 0.927779 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02830.bmp, PSNR, 35.160045, SSIM, 0.917460 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02831.bmp, PSNR, 19.906185, SSIM, 0.542140 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02832.bmp, PSNR, 33.896650, SSIM, 0.883866 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 02917.bmp, PSNR, 23.014384, SSIM, 0.572678 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03337.bmp, PSNR, 25.421811, SSIM, 0.722314 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03400.bmp, PSNR, 29.476682, SSIM, 0.768202 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03403.bmp, PSNR, 30.265143, SSIM, 0.800346 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03439.bmp, PSNR, 24.995764, SSIM, 0.720008 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 03589.bmp, PSNR, 21.600711, SSIM, 0.652463 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04208.bmp, PSNR, 19.424100, SSIM, 0.548706 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.100000, Image_name, 04733.bmp, PSNR, 29.252066, SSIM, 0.887465 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00689.bmp, PSNR, 24.172158, SSIM, 0.656664 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 00705.bmp, PSNR, 41.975960, SSIM, 0.979407 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01043.bmp, PSNR, 28.688665, SSIM, 0.846923 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01048.bmp, PSNR, 35.924637, SSIM, 0.919589 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01276.bmp, PSNR, 49.916502, SSIM, 0.992583 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01283.bmp, PSNR, 17.787652, SSIM, 0.471168 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 01706.bmp, PSNR, 27.765591, SSIM, 0.746238 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02315.bmp, PSNR, 27.092687, SSIM, 0.679528 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02817.bmp, PSNR, 39.746126, SSIM, 0.945391 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02830.bmp, PSNR, 37.006078, SSIM, 0.940346 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02831.bmp, PSNR, 21.176071, SSIM, 0.641975 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02832.bmp, PSNR, 35.742952, SSIM, 0.913514 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 02917.bmp, PSNR, 24.458800, SSIM, 0.667315 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03337.bmp, PSNR, 26.916929, SSIM, 0.788885 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03400.bmp, PSNR, 31.143933, SSIM, 0.828417 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03403.bmp, PSNR, 31.592381, SSIM, 0.846696 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03439.bmp, PSNR, 26.837087, SSIM, 0.791837 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 03589.bmp, PSNR, 23.185015, SSIM, 0.730283 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04208.bmp, PSNR, 20.626422, SSIM, 0.639809 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.150000, Image_name, 04733.bmp, PSNR, 31.907946, SSIM, 0.931798 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00689.bmp, PSNR, 25.102937, SSIM, 0.718537 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 00705.bmp, PSNR, 43.764150, SSIM, 0.984118 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01043.bmp, PSNR, 30.099273, SSIM, 0.878106 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01048.bmp, PSNR, 37.381145, SSIM, 0.938491 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01276.bmp, PSNR, 50.995035, SSIM, 0.993984 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01283.bmp, PSNR, 18.693994, SSIM, 0.554128 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 01706.bmp, PSNR, 28.840751, SSIM, 0.788453 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02315.bmp, PSNR, 28.031383, SSIM, 0.735389 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02817.bmp, PSNR, 41.037494, SSIM, 0.956935 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02830.bmp, PSNR, 38.813157, SSIM, 0.956942 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02831.bmp, PSNR, 22.399467, SSIM, 0.720107 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02832.bmp, PSNR, 36.987489, SSIM, 0.929517 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 02917.bmp, PSNR, 25.703164, SSIM, 0.736587 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03337.bmp, PSNR, 28.157934, SSIM, 0.834485 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03400.bmp, PSNR, 32.419668, SSIM, 0.864768 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03403.bmp, PSNR, 32.841808, SSIM, 0.879753 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03439.bmp, PSNR, 28.292641, SSIM, 0.840799 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 03589.bmp, PSNR, 24.580045, SSIM, 0.792983 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04208.bmp, PSNR, 21.620417, SSIM, 0.703204 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.200000, Image_name, 04733.bmp, PSNR, 34.072343, SSIM, 0.953649 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00689.bmp, PSNR, 25.957814, SSIM, 0.765907 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 00705.bmp, PSNR, 45.357554, SSIM, 0.987569 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01043.bmp, PSNR, 31.426841, SSIM, 0.901869 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01048.bmp, PSNR, 38.812272, SSIM, 0.953139 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01276.bmp, PSNR, 51.153205, SSIM, 0.994098 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01283.bmp, PSNR, 19.504723, SSIM, 0.614283 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 01706.bmp, PSNR, 29.846544, SSIM, 0.823668 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02315.bmp, PSNR, 28.940318, SSIM, 0.782796 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02817.bmp, PSNR, 42.170606, SSIM, 0.965388 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02830.bmp, PSNR, 40.314670, SSIM, 0.966961 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02831.bmp, PSNR, 23.448987, SSIM, 0.774222 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02832.bmp, PSNR, 38.327137, SSIM, 0.943940 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 02917.bmp, PSNR, 26.681524, SSIM, 0.780919 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03337.bmp, PSNR, 29.434945, SSIM, 0.872990 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03400.bmp, PSNR, 33.743932, SSIM, 0.895574 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03403.bmp, PSNR, 34.002667, SSIM, 0.904140 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03439.bmp, PSNR, 29.644341, SSIM, 0.875384 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 03589.bmp, PSNR, 25.951331, SSIM, 0.838061 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04208.bmp, PSNR, 22.582559, SSIM, 0.753530 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.250000, Image_name, 04733.bmp, PSNR, 35.555777, SSIM, 0.963485 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00689.bmp, PSNR, 26.848298, SSIM, 0.803359 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 00705.bmp, PSNR, 46.737328, SSIM, 0.989990 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01043.bmp, PSNR, 32.724090, SSIM, 0.921326 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01048.bmp, PSNR, 40.158408, SSIM, 0.963884 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01276.bmp, PSNR, 51.883273, SSIM, 0.994907 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01283.bmp, PSNR, 20.333453, SSIM, 0.670128 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 01706.bmp, PSNR, 30.874583, SSIM, 0.853760 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02315.bmp, PSNR, 29.777455, SSIM, 0.818660 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02817.bmp, PSNR, 43.183789, SSIM, 0.971619 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02830.bmp, PSNR, 41.659669, SSIM, 0.974021 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02831.bmp, PSNR, 24.546558, SSIM, 0.818459 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02832.bmp, PSNR, 39.612324, SSIM, 0.955053 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 02917.bmp, PSNR, 27.590494, SSIM, 0.818104 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03337.bmp, PSNR, 30.772125, SSIM, 0.902411 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03400.bmp, PSNR, 34.718448, SSIM, 0.914126 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03403.bmp, PSNR, 35.082848, SSIM, 0.923544 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03439.bmp, PSNR, 30.946649, SSIM, 0.902077 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 03589.bmp, PSNR, 27.240971, SSIM, 0.871703 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04208.bmp, PSNR, 23.513121, SSIM, 0.799930 
Denoiser, RCAN_5x5_dilated_17cases, Rate, 0.300000, Image_name, 04733.bmp, PSNR, 37.491809, SSIM, 0.974294 
