1.000000e-02, 20.060793, 0.543812 
5.000000e-02, 27.238431, 0.805514 
1.000000e-01, 31.472859, 0.901102 
2.500000e-01, 37.899504, 0.967866 
3.000000e-01, 39.354921, 0.975110 
4.000000e-01, 41.873404, 0.984263 
5.000000e-01, 43.923001, 0.989022 
