5.000000e-02, 26.091538, 0.696556 
1.000000e-01, 29.345941, 0.807977 
2.000000e-01, 33.531964, 0.898052 
3.000000e-01, 36.504943, 0.938445 
4.000000e-01, 38.814610, 0.959909 
5.000000e-01, 40.935147, 0.973025 
