0.098383,0.048639,0.032052,0.02542,0.022101,0.020309,0.019362,0.019228,0.019172,0.019138,0.01914,0.019125,0.019128,0.019129,0.019127,0.019125,0.019127,0.019121,0.019119,0.019114,0.019111
0.077457,0.037734,0.023031,0.01754,0.01552,0.014492,0.013957,0.013672,0.013523,0.013433,0.013385,0.01335,0.013336,0.013322,0.013327,0.013324,0.013325,0.013319,0.01331,0.013301,0.013298
0.11541,0.061643,0.036533,0.026222,0.021422,0.018996,0.017895,0.017275,0.016905,0.01665,0.016493,0.016388,0.016335,0.016303,0.016277,0.016268,0.016255,0.016249,0.01624,0.016234,0.01623
0.12783,0.072731,0.045559,0.034075,0.027961,0.024465,0.022405,0.021122,0.020323,0.019811,0.019482,0.019646,0.019364,0.01957,0.019313,0.019527,0.019312,0.01953,0.019306,0.019533,0.019312
0.094365,0.049187,0.032523,0.026833,0.024223,0.022998,0.022368,0.022068,0.021898,0.021824,0.021782,0.021767,0.021756,0.021752,0.021748,0.021747,0.021746,0.021746,0.021746,0.021746,0.021745
0.10074,0.06136,0.044059,0.036264,0.032086,0.029748,0.028324,0.027418,0.026875,0.02652,0.026279,0.026119,0.02602,0.025953,0.02591,0.025887,0.025872,0.025861,0.025859,0.025853,0.025851
0.077457,0.037734,0.023031,0.01754,0.01552,0.014492,0.013957,0.013672,0.013523,0.013433,0.013385,0.01335,0.013336,0.013322,0.013327,0.013324,0.013325,0.013319,0.01331,0.013301,0.013298
0.13602,0.079012,0.052518,0.040808,0.034691,0.031319,0.029389,0.028199,0.02746,0.026982,0.026681,0.026497,0.026379,0.026298,0.026254,0.026227,0.026217,0.02621,0.02621,0.026216,0.026222
0.08321,0.041325,0.024574,0.018152,0.015383,0.014055,0.013316,0.012922,0.012692,0.01256,0.0125,0.012454,0.012427,0.012411,0.012405,0.0124,0.012398,0.012397,0.012396,0.012395,0.012394
0.087992,0.032002,0.017464,0.013314,0.011661,0.011033,0.010777,0.01066,0.010613,0.0106,0.0106,0.010596,0.010594,0.010599,0.010598,0.010595,0.010594,0.010593,0.01059,0.010589,0.010591
0.10706,0.082043,0.068256,0.062189,0.059511,0.057871,0.057004,0.056492,0.056204,0.056022,0.055961,0.055923,0.055921,0.055924,0.055932,0.055938,0.055927,0.055911,0.055891,0.05587,0.055856
0.067707,0.04114,0.032827,0.029516,0.028421,0.027562,0.027111,0.026899,0.026783,0.026719,0.026699,0.026685,0.026686,0.026682,0.026679,0.026686,0.026681,0.026682,0.026679,0.026666,0.026664
