19.816,24.201,28.313,30.674,31.888,32.636,32.999,33.192,33.295,33.346,33.375,33.392,33.406,33.412,33.407,33.41
21.917,28.196,32.187,34.403,35.586,36.244,36.647,36.886,37.024,37.101,37.16,37.191,37.21,37.219,37.227,37.229
18.372,25.059,29.048,31.628,33.178,34.109,34.664,35.043,35.278,35.432,35.52,35.572,35.61,35.63,35.642,35.645
17.004,22.897,26.542,28.813,30.45,31.386,32.094,32.596,32.958,33.203,33.363,33.47,33.529,33.576,33.604,33.624
19.686,25.788,29.088,30.77,31.701,32.152,32.349,32.422,32.456,32.469,32.486,32.489,32.492,32.489,32.491,32.492
19.708,23.991,26.455,27.792,28.391,29.231,29.577,29.682,29.681,29.684,29.723,29.719,29.727,29.717,29.715,29.716
21.917,28.196,32.187,34.403,35.586,36.244,36.647,36.886,37.024,37.101,37.16,37.191,37.21,37.219,37.227,37.229
17.112,22.501,25.646,27.602,28.848,29.726,30.241,30.528,30.723,30.857,30.95,31.019,31.067,31.101,31.122,31.132
21.229,27.631,31.755,34.179,35.672,36.564,37.119,37.424,37.631,37.739,37.812,37.848,37.869,37.879,37.884,37.883
20.219,26.403,32.56,35.915,37.611,38.454,38.852,39.027,39.092,39.127,39.139,39.145,39.151,39.153,39.154,39.154
19.212,21.233,22.881,23.722,24.109,24.286,24.482,24.604,24.67,24.716,24.738,24.747,24.747,24.748,24.751,24.756
22.4,27.403,29.148,30.025,30.225,30.256,30.261,30.274,30.271,30.277,30.282,30.275,30.287,30.285,30.284,30.285
17.009,23.309,27.718,30.379,32.158,33.333,34.099,34.532,34.843,35.06,35.217,35.318,35.373,35.403,35.424,35.436
18.774,23.087,27.465,30.24,32.177,33.35,34.072,34.469,34.734,34.937,35.089,35.214,35.285,35.327,35.36,35.386
19.176,22.648,24.241,24.491,24.507,24.498,24.518,24.493,24.497,24.518,24.525,24.514,24.516,24.513,24.531,24.541
18.121,23.202,26.499,28.426,29.684,30.468,30.695,30.897,31.073,31.211,31.293,31.356,31.385,31.414,31.427,31.438
21.231,27.148,34.743,38.164,39.383,39.68,39.763,39.775,39.774,39.773,39.781,39.78,39.784,39.784,39.784,39.779
20.806,26.463,32.455,35.355,36.546,37.055,37.292,37.387,37.424,37.44,37.447,37.448,37.448,37.448,37.448,37.449
17.014,20.317,22.098,22.94,23.362,23.537,23.628,23.666,23.68,23.684,23.695,23.695,23.701,23.705,23.709,23.71
19.219,24.327,27.709,29.885,31.383,32.348,32.993,33.399,33.636,33.777,33.862,33.91,33.939,33.951,33.959,33.967
19.683,23.855,27.424,29.093,29.909,30.161,30.235,30.245,30.253,30.258,30.266,30.264,30.272,30.271,30.266,30.269
21.704,27.398,30.326,31.459,32.015,32.218,32.293,32.319,32.329,32.334,32.339,32.338,32.339,32.34,32.34,32.34
18.274,24.537,27.951,29.741,30.598,30.918,31.238,31.393,31.469,31.498,31.512,31.516,31.521,31.523,31.525,31.524
16.929,22.633,25.914,27.757,28.819,29.493,29.826,29.991,30.056,30.085,30.111,30.11,30.109,30.11,30.116,30.118
19.567,25.311,28.094,29.372,29.727,29.829,29.861,29.867,29.872,29.869,29.881,29.879,29.879,29.869,29.878,29.874
19.58,23.675,25.869,27.003,27.47,27.661,27.732,27.762,27.767,27.769,27.776,27.775,27.777,27.777,27.778,27.78
21.704,27.398,30.326,31.459,32.015,32.218,32.293,32.319,32.329,32.334,32.339,32.338,32.339,32.34,32.34,32.34
17.04,22.265,25.138,26.784,27.743,28.255,28.613,28.833,28.949,29.004,29.039,29.057,29.067,29.072,29.075,29.077
21.09,26.927,30.047,31.402,32.061,32.308,32.409,32.446,32.462,32.467,32.472,32.472,32.474,32.475,32.475,32.475
20.073,25.841,30.582,32.173,32.802,32.978,33.025,33.037,33.037,33.038,33.041,33.04,33.04,33.041,33.041,33.04
19.12,21.078,22.646,23.414,23.752,23.896,23.958,23.984,23.997,24.004,24.014,24.014,24.019,24.017,24.017,24.017
22.16,26.733,28.138,28.455,28.986,29.078,29.081,29.093,29.093,29.099,29.104,29.091,29.1,29.097,29.1,29.098
16.943,23.028,26.94,29.01,30.176,30.664,30.865,30.928,30.947,30.954,30.971,30.973,30.976,30.979,30.98,30.984
18.672,22.596,26.601,28.838,30.15,30.721,30.92,31.158,31.282,31.367,31.41,31.429,31.436,31.44,31.443,31.447
19.067,22.422,23.947,24.147,24.156,24.15,24.166,24.134,24.142,24.166,24.174,24.162,24.171,24.164,24.178,24.192
18.031,22.945,25.925,27.502,28.377,28.887,29.175,29.323,29.401,29.428,29.443,29.449,29.452,29.452,29.452,29.452
21.047,26.481,31.87,33.343,33.579,33.607,33.613,33.615,33.613,33.612,33.616,33.614,33.616,33.615,33.617,33.614
20.659,25.891,30.527,31.963,32.497,32.634,32.67,32.684,32.684,32.684,32.686,32.684,32.686,32.686,32.686,32.686
16.943,20.18,21.879,22.476,22.959,23.163,23.27,23.309,23.329,23.335,23.345,23.342,23.349,23.354,23.357,23.359
19.1,23.977,27.035,28.657,29.634,30.11,30.307,30.39,30.414,30.424,30.44,30.446,30.447,30.446,30.446,30.45
19.451,23.281,26.149,27.294,27.674,27.767,27.786,27.789,27.788,27.789,27.794,27.792,27.794,27.793,27.793,27.792
21.338,26.193,28.188,28.71,28.955,28.996,29.004,29.005,29.003,29.002,29.014,29.011,29.013,29.018,29.013,29.012
18.106,23.889,26.548,27.699,28.126,28.257,28.305,28.319,28.324,28.323,28.325,28.323,28.324,28.324,28.325,28.324
16.796,22.126,24.892,26.271,26.966,27.265,27.389,27.445,27.464,27.469,27.474,27.472,27.472,27.472,27.475,27.475
19.359,24.549,26.455,27.256,27.491,27.565,27.593,27.606,27.607,27.602,27.607,27.607,27.605,27.604,27.609,27.604
19.353,23.138,24.956,25.853,26.16,26.276,26.316,26.336,26.339,26.34,26.342,26.341,26.341,26.341,26.342,26.343
21.338,26.193,28.188,28.71,28.955,28.996,29.004,29.005,29.003,29.002,29.014,29.011,29.013,29.018,29.013,29.012
16.915,21.776,24.241,25.473,26.187,26.533,26.708,26.79,26.828,26.842,26.848,26.853,26.855,26.857,26.857,26.858
20.811,25.848,27.995,28.663,28.979,29.029,29.051,29.048,29.048,29.051,29.06,29.053,29.055,29.056,29.056,29.059
19.82,24.954,28.312,29.08,29.287,29.32,29.333,29.332,29.331,29.331,29.336,29.331,29.332,29.336,29.335,29.333
18.96,20.817,22.246,22.91,23.192,23.293,23.337,23.358,23.369,23.375,23.385,23.383,23.387,23.39,23.392,23.392
21.751,25.581,26.717,26.957,26.991,27,26.999,27.002,27,27,27.002,27.001,27.002,27.001,27.004,27.003
16.825,22.546,25.783,27.238,27.847,28.073,28.154,28.18,28.187,28.188,28.193,28.194,28.193,28.195,28.195,28.196
18.489,22.168,25.526,27.141,27.818,28.066,28.144,28.158,28.167,28.166,28.178,28.174,28.177,28.176,28.178,28.176
18.871,22.04,22.792,23.519,23.592,23.592,23.611,23.576,23.584,23.61,23.618,23.602,23.608,23.607,23.623,23.632
17.873,22.497,25.012,26.17,26.756,27.018,27.137,27.187,27.211,27.217,27.222,27.224,27.226,27.225,27.226,27.226
20.742,25.466,29.082,29.715,29.752,29.757,29.759,29.758,29.757,29.756,29.76,29.757,29.76,29.76,29.759,29.758
20.388,25.049,28.336,28.988,29.21,29.23,29.24,29.239,29.237,29.235,29.24,29.238,29.242,29.241,29.239,29.239
16.816,19.657,21.127,21.939,22.16,22.504,22.661,22.724,22.753,22.761,22.774,22.775,22.782,22.786,22.788,22.788
18.889,23.392,25.853,26.964,27.457,27.648,27.715,27.743,27.753,27.755,27.761,27.761,27.761,27.761,27.761,27.761
19.136,22.563,24.79,25.335,25.724,25.822,25.839,25.846,25.849,25.849,25.849,25.849,25.849,25.849,25.849,25.849
20.855,24.883,26.241,26.542,26.616,26.629,26.631,26.631,26.63,26.63,26.63,26.63,26.63,26.63,26.63,26.63
17.877,23.091,25.078,25.819,26.053,26.124,26.151,26.158,26.158,26.159,26.158,26.159,26.159,26.159,26.158,26.159
16.611,21.573,23.781,24.726,25.212,25.39,25.455,25.481,25.489,25.493,25.495,25.495,25.495,25.495,25.495,25.495
19.078,23.641,25.071,25.638,25.774,25.816,25.828,25.834,25.834,25.832,25.833,25.833,25.832,25.833,25.834,25.832
19.047,22.464,23.928,24.281,24.381,24.404,24.42,24.424,24.421,24.422,24.425,24.423,24.425,24.426,24.424,24.425
20.855,24.883,26.241,26.542,26.616,26.629,26.631,26.631,26.63,26.63,26.63,26.63,26.63,26.63,26.63,26.63
16.745,21.289,23.365,24.262,24.602,24.71,24.755,24.77,24.774,24.774,24.778,24.777,24.778,24.777,24.779,24.78
20.42,24.642,25.995,26.479,26.61,26.631,26.64,26.64,26.64,26.64,26.64,26.64,26.64,26.64,26.64,26.64
19.479,23.921,26.164,26.734,26.816,26.831,26.837,26.838,26.838,26.838,26.838,26.838,26.838,26.839,26.838,26.838
18.748,20.474,21.764,22.159,22.283,22.503,22.596,22.63,22.64,22.648,22.659,22.657,22.666,22.666,22.67,22.672
