RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 00689.bmp, 23.108229, 0.577500 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 00705.bmp, 39.492567, 0.970476 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 01043.bmp, 26.987723, 0.798052 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 01048.bmp, 33.874365, 0.884570 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 01276.bmp, 48.359446, 0.990105 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 01283.bmp, 16.780333, 0.359443 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 01706.bmp, 26.411718, 0.681285 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 02315.bmp, 26.095674, 0.619821 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 02817.bmp, 38.070016, 0.925876 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 02830.bmp, 35.338756, 0.919763 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 02831.bmp, 19.800854, 0.553507 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 02832.bmp, 33.927863, 0.883702 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 02917.bmp, 23.112312, 0.574737 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 03337.bmp, 25.007488, 0.704212 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 03400.bmp, 29.538485, 0.772928 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 03403.bmp, 30.286906, 0.801407 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 03439.bmp, 25.101819, 0.726546 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 03589.bmp, 21.676748, 0.651605 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 04208.bmp, 19.536998, 0.545129 
RCAN_5x5_dilated_17cases, 0.100000,Bernoulli, 04733.bmp, 29.198829, 0.884326 
