17.029,0.36016,4.1109,0.17621,2.1657,0.11252,1.5372,0.086615,1.2571,0.064659,1.1249,0.04695,1.071,0.047105,1.01,0.042324,0.99076,0.035862,0.97117,0.033924,0.99967,0.028881
16.228,0.35806,4.2102,0.15815,1.9949,0.095381,1.3041,0.064593,1.0532,0.050449,0.90788,0.039925,0.84109,0.031828,0.78968,0.024628,0.76055,0.019115,0.75162,0.015169,0.75259,0.012047
15.636,0.35625,4.1078,0.15628,1.9903,0.09267,1.3356,0.059922,1.1392,0.046073,0.98972,0.03295,0.96099,0.023745,0.93409,0.017449,0.91992,0.013154,0.89896,0.010172,0.91581,0.0075211
18.897,0.36595,4.1612,0.10975,1.3954,0.055311,0.73123,0.033348,0.54032,0.021762,0.45185,0.014316,0.41444,0.010027,0.39336,0.0071595,0.38846,0.0051544,0.37499,0.003691,0.38084,0.003179
16.791,0.34793,4.0317,0.11305,1.3468,0.059875,0.7813,0.036748,0.61285,0.024108,0.54172,0.017805,0.5192,0.012549,0.50588,0.0082652,0.49349,0.0065856,0.49508,0.0061563,0.4904,0.0055896
15.323,0.34763,4.1813,0.14834,1.8673,0.085738,1.2382,0.057389,0.95578,0.042766,0.82989,0.031207,0.75453,0.031756,0.71555,0.022763,0.68499,0.017819,0.67256,0.013922,0.69192,0.010621
14.569,0.37572,4.6347,0.18493,2.3389,0.10738,1.5574,0.069338,1.253,0.048234,1.0596,0.037659,0.984,0.027891,0.90136,0.020663,0.88467,0.015708,0.86865,0.011641,0.87743,0.0087171
16.79,0.36415,4.2257,0.1425,1.6977,0.078092,1.0203,0.049853,0.79445,0.032615,0.67937,0.024433,0.62252,0.017349,0.58868,0.01235,0.57397,0.0089185,0.56139,0.0065266,0.56406,0.0047467
