1.8815,0.23554,0.70502,0.15663,0.47902,0.11506,0.36285,0.09419,0.3022,0.084446,0.27305,0.077956,0.25084,0.074701,0.23396,0.073081,0.22733,0.072234,0.22659,0.071716,0.22236,0.071684,0.22508,0.071527,0.22356,0.071497,0.22252,0.071523,0.22219,0.071545,0.22286,0.071564,0.22161,0.071604,0.22375,0.071558,0.22161,0.071606,0.2235,0.071561,0.22358,0.071535,18.284
1.4687,0.13638,0.41061,0.094991,0.30463,0.07045,0.22506,0.061141,0.19861,0.05641,0.18202,0.054245,0.17179,0.053094,0.16522,0.052353,0.16554,0.051882,0.16383,0.051665,0.1607,0.051575,0.16008,0.051511,0.1611,0.05149,0.16271,0.051468,0.16144,0.051458,0.1604,0.051449,0.16134,0.051433,0.16438,0.051421,0.16545,0.051414,0.16424,0.05141,0.16183,0.051409,13.156
1.5764,0.10668,0.31194,0.070527,0.21902,0.05604,0.17253,0.050993,0.15851,0.048815,0.15224,0.047907,0.1494,0.047561,0.14945,0.047426,0.14861,0.047421,0.14721,0.04728,0.14617,0.047223,0.14639,0.047179,0.14998,0.047204,0.14727,0.04715,0.14559,0.047147,0.1476,0.047385,0.14782,0.047456,0.14759,0.047518,0.14736,0.047317,0.14774,0.047468,0.14842,0.047458,12.128
2.2528,0.15683,0.47731,0.10077,0.31954,0.077079,0.24859,0.068223,0.21895,0.064426,0.20515,0.062718,0.20267,0.061797,0.20001,0.061282,0.20014,0.06102,0.19735,0.060871,0.19306,0.060798,0.19437,0.060776,0.19562,0.060779,0.19262,0.06077,0.19824,0.060793,0.19909,0.060806,0.20159,0.060819,0.19951,0.060808,0.19608,0.060788,0.19671,0.06078,0.19502,0.060765,15.548
1.4576,0.11106,0.31182,0.061522,0.19663,0.044485,0.14198,0.039075,0.12445,0.036961,0.11756,0.036056,0.1158,0.035719,0.11319,0.035611,0.11166,0.035557,0.11077,0.035561,0.11165,0.035571,0.11156,0.035579,0.11212,0.035579,0.11219,0.035574,0.11206,0.035568,0.11089,0.035563,0.11081,0.035561,0.11003,0.035558,0.10962,0.035555,0.1105,0.035554,0.11045,0.035554,9.1013
1.7076,0.084543,0.24887,0.039171,0.12217,0.022474,0.070997,0.01764,0.056354,0.015831,0.049751,0.014985,0.045799,0.01463,0.045444,0.014466,0.04568,0.014336,0.044869,0.014279,0.044996,0.014253,0.044735,0.014241,0.043653,0.014238,0.044658,0.014231,0.044695,0.014226,0.04318,0.014229,0.044729,0.014223,0.04442,0.014227,0.04328,0.01423,0.043811,0.014231,0.042345,0.014231,3.6313
1.5913,0.11374,0.33287,0.070055,0.22025,0.055029,0.17383,0.049838,0.15846,0.04781,0.15091,0.047103,0.14954,0.046753,0.14983,0.046573,0.14649,0.046443,0.14748,0.046419,0.14543,0.046369,0.1454,0.046337,0.14397,0.046303,0.14371,0.046276,0.14495,0.046277,0.14435,0.046279,0.14368,0.046273,0.1443,0.046272,0.14522,0.046278,0.14513,0.046281,0.14424,0.046278,11.847
1.6769,0.12206,0.36147,0.077802,0.24818,0.054955,0.17442,0.046252,0.14535,0.041875,0.13331,0.039659,0.12457,0.03843,0.12201,0.037817,0.12109,0.037484,0.12002,0.03732,0.11761,0.03723,0.11709,0.03717,0.1166,0.037138,0.11863,0.0371,0.11817,0.03709,0.11825,0.037081,0.11993,0.037056,0.11888,0.037051,0.11636,0.037071,0.11595,0.037085,0.11897,0.037064,9.4881
1.2798,0.084764,0.27871,0.056176,0.17765,0.042009,0.13294,0.036387,0.11409,0.033983,0.10826,0.03302,0.10715,0.032539,0.10543,0.032269,0.10335,0.032146,0.10202,0.032055,0.10255,0.032002,0.099678,0.031989,0.10023,0.031988,0.10025,0.031983,0.10164,0.031985,0.10105,0.03199,0.099982,0.031994,0.098655,0.031994,0.098582,0.031993,0.099196,0.031987,0.098581,0.031987,8.1811
1.6425,0.11069,0.37281,0.075141,0.24246,0.060342,0.19358,0.055665,0.1788,0.053911,0.17031,0.053227,0.16734,0.052988,0.16447,0.052855,0.16687,0.052778,0.16839,0.052767,0.16887,0.052761,0.16851,0.052759,0.16854,0.052757,0.16686,0.052769,0.16902,0.052767,0.17222,0.052753,0.16663,0.052769,0.16466,0.052777,0.16844,0.052771,0.16891,0.052766,0.16709,0.05277,13.506
1.6565,0.1131,0.35242,0.070815,0.2246,0.054283,0.17343,0.047739,0.15102,0.044608,0.14341,0.043106,0.13666,0.042198,0.13482,0.04174,0.13276,0.041491,0.13507,0.041378,0.13463,0.041304,0.13235,0.04123,0.13251,0.0412,0.13283,0.04118,0.13209,0.041175,0.13292,0.041167,0.13205,0.041163,0.13026,0.041155,0.13189,0.041154,0.13041,0.041151,0.13083,0.041149,10.532
1.0931,0.070185,0.23548,0.041641,0.1334,0.027406,0.086391,0.022251,0.070131,0.020091,0.06459,0.019111,0.060186,0.018614,0.058341,0.018354,0.057159,0.018224,0.057574,0.018164,0.058159,0.01813,0.057758,0.018123,0.057767,0.018114,0.058174,0.01811,0.056351,0.018122,0.057682,0.018119,0.059018,0.018109,0.058414,0.018107,0.057818,0.018109,0.058853,0.018106,0.058619,0.018105,4.6349
1.9787,0.11523,0.36024,0.070116,0.22265,0.053418,0.1695,0.045886,0.14527,0.042205,0.13321,0.040141,0.12701,0.038996,0.12661,0.038308,0.12441,0.037925,0.12339,0.037731,0.12028,0.037595,0.12062,0.03751,0.12086,0.037464,0.12334,0.037461,0.1196,0.037449,0.11962,0.037445,0.11882,0.037444,0.1221,0.037457,0.119,0.037444,0.12029,0.037449,0.12033,0.037447,9.5861
1.5735,0.083075,0.25208,0.048938,0.15483,0.035758,0.11288,0.031853,0.10053,0.030512,0.093917,0.030034,0.094017,0.029871,0.093978,0.029826,0.094448,0.029807,0.094703,0.029789,0.096213,0.029784,0.094673,0.02978,0.097091,0.029779,0.095445,0.029776,0.095389,0.029774,0.096243,0.029775,0.09483,0.029773,0.096503,0.029775,0.095079,0.029774,0.096563,0.029775,0.09621,0.029776,7.6226
1.5789,0.092849,0.2622,0.043036,0.13407,0.025688,0.082047,0.019328,0.06192,0.016288,0.052464,0.014712,0.047586,0.013926,0.045093,0.013488,0.042853,0.01323,0.041725,0.013061,0.042621,0.012947,0.041356,0.012866,0.041702,0.012823,0.041315,0.01279,0.041822,0.01278,0.040869,0.012772,0.041167,0.012765,0.041751,0.012759,0.041258,0.012753,0.04127,0.012748,0.041597,0.012746,3.2582
1.2422,0.096493,0.30981,0.059398,0.18698,0.037596,0.11509,0.028785,0.090103,0.024362,0.07836,0.022069,0.071193,0.020696,0.065468,0.019924,0.062802,0.019471,0.061207,0.019179,0.059972,0.019025,0.060218,0.01894,0.060183,0.018914,0.059352,0.0189,0.06013,0.018892,0.060388,0.018881,0.060908,0.018883,0.060624,0.018885,0.059191,0.018886,0.058578,0.018889,0.058361,0.018892,4.8363
2.112,0.14333,0.43608,0.085602,0.27607,0.062985,0.19821,0.053842,0.16854,0.049206,0.15449,0.046675,0.14521,0.045271,0.14206,0.044525,0.13971,0.044109,0.1408,0.043798,0.1389,0.043623,0.13561,0.043535,0.13482,0.04348,0.13466,0.043433,0.1366,0.043405,0.13734,0.043408,0.13859,0.04341,0.14088,0.04343,0.13988,0.043446,0.13739,0.043451,0.13559,0.043443,11.117
1.4796,0.090515,0.27451,0.049236,0.15464,0.03258,0.1059,0.026623,0.084474,0.023962,0.075804,0.022654,0.071644,0.021982,0.068747,0.021571,0.068315,0.021373,0.067291,0.021272,0.068063,0.021212,0.067157,0.021172,0.066986,0.021143,0.066847,0.021125,0.067037,0.021114,0.068643,0.021115,0.068362,0.021115,0.068171,0.021115,0.068331,0.021116,0.066975,0.021109,0.067644,0.021109,5.4036
2.2488,0.12824,0.35524,0.054207,0.17058,0.032271,0.10318,0.02589,0.082094,0.023631,0.074411,0.022581,0.071352,0.022057,0.070044,0.021773,0.069414,0.021685,0.06985,0.021652,0.068566,0.021626,0.066932,0.021615,0.067311,0.021614,0.067796,0.021618,0.06806,0.021619,0.068261,0.021622,0.068288,0.021626,0.068348,0.021628,0.06841,0.02163,0.066414,0.021623,0.068256,0.021626,5.5348
1.5218,0.095013,0.30957,0.049895,0.15761,0.032339,0.10084,0.026729,0.084958,0.024487,0.078328,0.023597,0.074307,0.023229,0.073424,0.022998,0.073636,0.022886,0.071099,0.022828,0.071209,0.022797,0.071832,0.022799,0.072572,0.022807,0.072586,0.022817,0.072309,0.02282,0.072781,0.022825,0.072403,0.022825,0.070885,0.022816,0.070991,0.022815,0.071172,0.022816,0.070653,0.022813,5.8397
