411.33,0.10681,99.401,0.059866,54.449,0.19709,39.516,0.20641,33.385,0.14901,30.014,0.12518,28.672,0.15065,27.058,0.14257,26.743,0.13966,26.261,0.14031,27.251,0.15012,27.226,0.15123,27.805,0.14819,27.206,0.14682,27.38,0.14733,26.991,0.14518,26.723,0.14473,27.034,0.14801,27.181,0.14883,26.583,0.14487,26.554,0.14579
424.78,0.11634,92.541,0.15904,45.439,0.072716,31.498,0.1338,26.425,0.14886,23.73,0.12749,22.377,0.12826,21.014,0.12059,20.801,0.12008,20.411,0.11908,20.508,0.12183,20.007,0.11691,20.138,0.11685,19.914,0.017329,20.271,0.11468,20.347,0.11734,20.233,0.11635,20.036,0.1173,20.286,0.11535,19.761,0.020797,19.968,0.16065
402.28,0.10618,95.293,0.14758,48.401,0.171,34.228,0.14231,29.758,0.1526,26.568,0.14286,26.431,0.14606,25.606,0.15738,24.847,0.15812,24.186,0.16189,24.791,0.15892,24.649,0.15968,24.933,0.15974,25.447,0.1582,25.607,0.15854,25.998,0.1591,25.553,0.15933,25.254,0.16011,25.088,0.15895,24.858,0.15947,25.217,0.15878
491.91,0.12302,76.646,0.037517,28,0.1071,16.722,0.078758,13.127,0.076141,11.583,0.063438,10.84,0.060644,10.65,0.061017,10.512,0.059343,10.396,0.059281,10.355,0.057856,10.096,0.054254,10.408,0.058444,10.258,0.056539,10.282,0.05718,10.192,0.055792,10.068,0.054517,10.308,0.057524,10.229,0.056601,10.108,0.055052,10.141,0.055517
438.65,0.1247,80.666,0.097884,29.58,0.10757,17.969,0.086404,14.607,0.095585,13.976,0.07571,13.653,0.073414,13.179,0.079938,12.939,0.076913,12.636,0.078128,12.744,0.077723,12.571,0.077241,12.727,0.078041,12.98,0.075602,12.807,0.075755,12.993,0.076152,12.54,0.079647,12.296,0.083204,12.709,0.078151,12.751,0.07687,12.723,0.077348
401.61,0.11716,89.052,0.19204,42.803,0.13989,29.123,0.16697,24.027,0.14464,21.854,0.1336,20.661,0.13326,19.332,0.074304,18.681,0.047435,18.433,0.024081,19.066,0.02715,18.566,0.042984,18.575,0.059651,18.688,0.059049,18.798,0.063725,18.818,0.059166,18.727,0.056732,18.752,0.057938,19.064,0.063268,18.72,0.058787,19.113,0.066205
379.2,0.13782,107.81,0.17546,55.207,0.18913,37.293,0.063332,30.815,0.16018,26.843,0.046776,24.883,0.075505,23.423,0.077974,23.215,0.053616,23.054,0.041789,23.634,0.043398,23.175,0.048189,23.046,0.070291,23.416,0.056511,23.698,0.055678,23.714,0.053896,23.644,0.058018,23.793,0.059398,23.088,0.057293,23.175,0.05812,23.332,0.058804
425.88,0.11701,88.335,0.16321,39.631,0.17031,24.939,0.092852,19.737,0.18929,17.834,0.11022,16.33,0.08931,15.563,0.087482,15.181,0.085536,14.687,0.1295,15.147,0.082433,14.973,0.1991,15.293,0.088639,15.423,0.08125,15.438,0.08473,15.452,0.078422,15.432,0.07867,15.028,0.074847,14.889,0.17348,14.981,0.19108,15.486,0.08118
