2.6053,0.24542,1.0185,0.18393,0.8119,0.15876,0.69377,0.14659,0.64276,0.14093,0.60261,0.13816,0.58343,0.13611,0.56474,0.13488,0.5592,0.13428,0.56857,0.13398,0.56596,0.13376,0.5741,0.13364,0.56911,0.13353,0.56054,0.13343,0.56174,0.13338,0.56949,0.13342,0.574,0.13343,0.56881,0.13339,0.57899,0.13344,0.57098,0.13341,0.58379,0.13346,34.124
2.1133,0.1518,0.66357,0.11599,0.51853,0.092676,0.40689,0.083139,0.37198,0.078131,0.3545,0.076035,0.35122,0.074832,0.34795,0.074252,0.34189,0.074131,0.34309,0.074023,0.33024,0.074067,0.33652,0.074041,0.32532,0.074129,0.32266,0.074062,0.32964,0.073989,0.33039,0.074015,0.33042,0.07403,0.33448,0.07422,0.339,0.074209,0.34513,0.074041,0.3389,0.074015,18.945
2.3366,0.12485,0.61212,0.090546,0.40918,0.068714,0.30817,0.0632,0.29227,0.061231,0.27464,0.060621,0.27594,0.060325,0.28504,0.060203,0.27594,0.060124,0.27267,0.060123,0.27323,0.060122,0.27341,0.060109,0.27486,0.060099,0.27534,0.060095,0.28237,0.060092,0.28297,0.060101,0.28018,0.060088,0.28268,0.060096,0.28277,0.060099,0.27781,0.060089,0.27615,0.060091,15.376
3.4122,0.19439,0.95007,0.1247,0.57105,0.098424,0.43845,0.08905,0.39727,0.085412,0.379,0.084061,0.38902,0.083596,0.38264,0.083407,0.37368,0.083479,0.37973,0.083489,0.3706,0.083684,0.38067,0.083569,0.37546,0.083593,0.37149,0.083683,0.36896,0.083807,0.37163,0.08379,0.37688,0.083666,0.38266,0.083512,0.38016,0.083472,0.38425,0.083413,0.37957,0.083444,21.349
2.1336,0.10981,0.45239,0.070236,0.32028,0.053306,0.2478,0.048202,0.22053,0.046701,0.20948,0.046205,0.20933,0.046063,0.20244,0.045964,0.2028,0.045921,0.20134,0.045933,0.20285,0.045909,0.20708,0.045888,0.20823,0.045876,0.20718,0.045872,0.20885,0.045867,0.2134,0.045878,0.21525,0.04589,0.20673,0.045874,0.20695,0.045864,0.20905,0.045867,0.20416,0.04587,11.741
2.4615,0.098969,0.43309,0.047278,0.21036,0.029025,0.12969,0.023107,0.10658,0.020877,0.096319,0.02003,0.092915,0.019595,0.087987,0.019384,0.086292,0.019275,0.088839,0.019237,0.08761,0.019207,0.085934,0.019176,0.088328,0.019174,0.09003,0.019184,0.091871,0.019198,0.089473,0.019191,0.090486,0.019194,0.087789,0.019182,0.087396,0.019173,0.086121,0.019164,0.087736,0.019165,4.9061
2.256,0.122,0.49639,0.082738,0.37377,0.067225,0.30291,0.061473,0.27753,0.059515,0.27449,0.058774,0.26855,0.0585,0.26662,0.058391,0.26745,0.058362,0.26987,0.058321,0.2711,0.058309,0.2657,0.05836,0.26635,0.058352,0.25583,0.058417,0.26065,0.058502,0.25701,0.058527,0.26026,0.058527,0.26448,0.058507,0.26635,0.058435,0.2669,0.058396,0.2708,0.058316,14.928
2.5455,0.14934,0.73771,0.10651,0.48925,0.077103,0.34756,0.065986,0.30323,0.060906,0.27084,0.058321,0.26254,0.05727,0.25594,0.056659,0.2563,0.05634,0.24609,0.056344,0.24281,0.056343,0.23524,0.0563,0.23695,0.056281,0.24284,0.05624,0.24515,0.056216,0.24092,0.056209,0.23894,0.056198,0.24736,0.056188,0.2496,0.056175,0.24478,0.056187,0.24535,0.056189,14.378
1.7828,0.094028,0.41108,0.065814,0.29577,0.051382,0.22555,0.046796,0.20635,0.044965,0.19772,0.04413,0.19359,0.043904,0.19221,0.043832,0.19918,0.043788,0.20125,0.043766,0.19502,0.04377,0.19383,0.043789,0.19064,0.043845,0.19368,0.04383,0.19288,0.043834,0.19041,0.04388,0.19136,0.043883,0.19351,0.043851,0.19479,0.043822,0.19738,0.043788,0.19524,0.043788,11.206
2.4508,0.14889,0.76503,0.096975,0.45004,0.074146,0.34143,0.067291,0.30487,0.065286,0.29434,0.064542,0.28959,0.064175,0.29056,0.064117,0.29436,0.064057,0.28422,0.064108,0.28601,0.064109,0.28469,0.064125,0.29283,0.064083,0.29572,0.064213,0.29818,0.064181,0.29387,0.06415,0.29626,0.064291,0.29727,0.064271,0.29454,0.06417,0.2961,0.064297,0.29693,0.064283,16.43
