16,12,9,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
15,8,6,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,7,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
16,9,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
15,7,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,6,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,7,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
15,8,6,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,6,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,8,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
15,9,6,5,4,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3
15,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,9,6,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
15,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,7,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,10,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,7,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,7,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,7,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,6,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,12,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
16,10,7,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,7,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,7,4,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
15,9,6,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,8,6,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,6,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,9,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
15,10,8,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,7,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,10,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,7,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,8,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,7,5,4,3,3,3,2,3,2,2,2,2,2,2,2,3,2,2,2,3
15,6,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,8,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
15,8,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
15,7,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,10,6,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,6,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
15,8,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,7,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,11,8,6,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
16,9,6,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,7,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
